frame,u1_0_u2_0_b_0,std_u1_0_u2_0_b_0,u1_0_u2_0.2_b_0,std_u1_0_u2_0.2_b_0,u1_0_u2_0.4_b_0,std_u1_0_u2_0.4_b_0,u1_0_u2_0_b_0.2,std_u1_0_u2_0_b_0.2,u1_0_u2_0.2_b_0.2,std_u1_0_u2_0.2_b_0.2,u1_0_u2_0.4_b_0.2,std_u1_0_u2_0.4_b_0.2,u1_0_u2_0_b_0.4,std_u1_0_u2_0_b_0.4,u1_0_u2_0.2_b_0.4,std_u1_0_u2_0.2_b_0.4,u1_0_u2_0.4_b_0.4,std_u1_0_u2_0.4_b_0.4,u1_0_u2_0_b_0.6,std_u1_0_u2_0_b_0.6,u1_0_u2_0.2_b_0.6,std_u1_0_u2_0.2_b_0.6,u1_0_u2_0.4_b_0.6,std_u1_0_u2_0.4_b_0.6,u1_0_u2_0_b_0.8,std_u1_0_u2_0_b_0.8,u1_0_u2_0.2_b_0.8,std_u1_0_u2_0.2_b_0.8,u1_0_u2_0.4_b_0.8,std_u1_0_u2_0.4_b_0.8
0.00482515065325978,0.8470000000000002,0.019661016137411502,0.8410833333333334,0.020335894647423573,0.8345416666666667,0.020325433916374053,0.845541666666667,0.021563496353791976,0.8394583333333335,0.02169513354290414,0.8332500000000003,0.021972046635061856,0.8444583333333332,0.017685082775542142,0.8396250000000002,0.01785741170432539,0.8341666666666668,0.017907943612945742,0.8461666666666671,0.020228555174417292,0.8440833333333335,0.0201451331315752,0.8422083333333331,0.019853237561331567,0.8787916666666667,0.018380573606694414,0.8794166666666667,0.01921208387100856,0.8805000000000002,0.019329741045572474
0.005244728970934531,0.8465833333333335,0.0199302603539888,0.8408749999999999,0.01983083842851274,0.8353333333333334,0.020348355106876697,0.8455833333333335,0.0214396763553516,0.8393750000000002,0.022361262076785068,0.8328749999999999,0.02232800776055837,0.8446250000000001,0.01799300597145704,0.8395416666666666,0.018422086306629025,0.8342500000000003,0.0178650419037354,0.8467499999999999,0.019614160134397228,0.8441666666666672,0.019716744153130347,0.8421666666666672,0.019622124700902747,0.8791250000000004,0.018713807662317755,0.8798750000000002,0.018726420358532083,0.8808333333333337,0.018800856954464144
0.00566430728860931,0.8457916666666669,0.020136642595030587,0.8405833333333333,0.020171314891311472,0.8356666666666666,0.020638421558938164,0.8457083333333335,0.02233702550326102,0.8392083333333336,0.022380818610289184,0.8333750000000004,0.023024707441741298,0.8447499999999998,0.017933325588598063,0.8395833333333333,0.01866648065383509,0.8340000000000001,0.018366636418607862,0.8463333333333335,0.0196610161374115,0.8447500000000003,0.01933459047636873,0.8415833333333333,0.01936473742542241,0.8792499999999999,0.01826483415382321,0.8802083333333336,0.018456734317496882,0.8811666666666669,0.01858987179442972
0.006083885606284062,0.8457916666666666,0.0206944957120916,0.8402083333333332,0.02000932942126968,0.8356666666666666,0.020251200238778702,0.8457083333333333,0.02272537586781203,0.8395416666666667,0.02290526231385849,0.8334583333333333,0.02305454733404621,0.8447916666666668,0.017980265030181155,0.8397083333333335,0.018327224360982136,0.8349166666666669,0.01827243674074271,0.8470416666666669,0.019170244231331245,0.8442916666666669,0.019099111017706203,0.8420416666666665,0.0193038118716946,0.8792499999999999,0.018469005567887702,0.8801250000000003,0.01903537459865477,0.881333333333334,0.018985374487864193
0.006503463923958841,0.846125,0.020395014028488,0.8409166666666665,0.020282552710259232,0.8349583333333337,0.020655869155171248,0.8454999999999998,0.022497530728701955,0.8397916666666667,0.023519163285854086,0.8338750000000001,0.023186704463741457,0.8452083333333332,0.01753444031676581,0.8397083333333335,0.017858967168717595,0.8342083333333334,0.01797949256174315,0.8467500000000001,0.018431366682310282,0.8444583333333334,0.01861856712173808,0.8420000000000001,0.019383555458744456,0.8793333333333335,0.01807699581727501,0.8808333333333334,0.018215530614164283,0.8818750000000003,0.0183169908221241
0.006923042241633592,0.8463333333333336,0.020464060637561104,0.8414166666666667,0.02056679497528856,0.8350833333333334,0.0207563577943937,0.8457083333333333,0.0225782205159456,0.8398749999999998,0.02343693517837934,0.8337500000000002,0.023929148891397425,0.844916666666667,0.017677473110022126,0.8391250000000005,0.01776187982731556,0.8344166666666668,0.01852007169412568,0.8469166666666668,0.018520071694125683,0.8447083333333334,0.018912765750501253,0.8422083333333333,0.018655828326706786,0.8800000000000001,0.0181811868577262,0.8808333333333331,0.018314384146529937,0.8817916666666669,0.018340481560986596
0.007342620559308371,0.8465000000000001,0.020702254305590327,0.841375,0.02086792960768056,0.8354166666666668,0.020899062977400042,0.8461250000000001,0.023000264189303943,0.8407083333333331,0.023444341594034537,0.83375,0.023969743659687112,0.8444583333333334,0.017463801848394855,0.8394166666666673,0.017847930163218104,0.834416666666667,0.01889866985325216,0.8466249999999998,0.018756434081254474,0.8442500000000003,0.01872294344143333,0.8426250000000002,0.018750509252343568,0.8799166666666665,0.018203899154973488,0.8810416666666671,0.018368101501727886,0.8822500000000002,0.01878810941940556
0.007762198876983124,0.8465000000000001,0.02108119224964913,0.8409166666666668,0.021518564336663132,0.8354166666666666,0.022088049810801404,0.8462916666666669,0.02251538825633112,0.8405833333333328,0.02334984534804841,0.8343333333333334,0.023742835176579533,0.8445416666666665,0.017750146713008685,0.8397916666666667,0.01852433647034804,0.8348333333333336,0.01878903344447971,0.8468333333333332,0.01831741733372305,0.845125,0.01846124882919174,0.8430416666666665,0.018470650517931283,0.8803333333333331,0.0180554700852678,0.8815416666666671,0.018543820099669032,0.8824166666666666,0.01901735318655628
0.008181777194657873,0.8469166666666668,0.02096806434133161,0.8408750000000002,0.0212377006890001,0.8353333333333332,0.022070593809662455,0.8462083333333332,0.022234506153474352,0.8403750000000001,0.02326772770980823,0.8350000000000002,0.023523038352503127,0.845,0.018333333333333326,0.840291666666667,0.01846312954993755,0.8350416666666666,0.018811888602098863,0.8469583333333336,0.01773409890264765,0.8452500000000001,0.017840146673537553,0.8433333333333334,0.01859659467035116,0.8812500000000002,0.0181458213738958,0.8823333333333336,0.018539747091646703,0.8836666666666668,0.018578661595138296
0.008601355512332653,0.8474166666666667,0.02108168636518435,0.8417083333333334,0.02178170581780345,0.8354999999999999,0.021979156793046743,0.8461250000000001,0.02246258463163429,0.8404583333333331,0.0228080379958957,0.8351666666666665,0.023415925255166743,0.8455833333333332,0.01839969051672096,0.8411666666666667,0.018768324379123444,0.8351666666666665,0.01920575723868004,0.8468333333333335,0.017439578231393346,0.844875,0.018088852844285682,0.84325,0.01878219458245849,0.8817083333333336,0.018648754426681336,0.8827083333333334,0.0187460644017766,0.8837083333333335,0.018685955435983358
0.009020933830007405,0.8475416666666666,0.021542875530232986,0.8415833333333336,0.021991001947766424,0.8366666666666669,0.0219342451684828,0.8463750000000004,0.02207432992565497,0.8405833333333336,0.022869041421877644,0.8349999999999997,0.023081979503018747,0.8460000000000001,0.018755739862180255,0.8408333333333335,0.0195469520215642,0.8350416666666668,0.019514907051334417,0.8469583333333333,0.01812145559213656,0.8447916666666664,0.018625279639958886,0.8433333333333337,0.018529256146249732,0.8821666666666671,0.01850000000000001,0.8832083333333338,0.018666992184661738,0.8840000000000003,0.0188443920334701
0.009440512147682184,0.8476250000000004,0.02175746200221381,0.8424583333333334,0.021799233867781258,0.8367500000000003,0.022098108264937258,0.846541666666667,0.022050722777269674,0.8408333333333335,0.023072951937520063,0.8346666666666664,0.02272785857830771,0.8455833333333338,0.019132396899267764,0.8402916666666668,0.01986198036170836,0.8348749999999999,0.019314241651060358,0.846833333333333,0.018347721626645882,0.8455416666666669,0.018408510637444,0.8431666666666665,0.01830224637093005,0.8825416666666668,0.018388128341103385,0.8835833333333337,0.01883241148186346,0.8848333333333335,0.018670386534116894
0.009860090465356935,0.8476250000000002,0.021629415092004275,0.8425833333333335,0.02187702371591407,0.8370000000000001,0.022133433734712042,0.8460416666666669,0.022367472352602655,0.8405833333333328,0.02255102239613785,0.8350416666666671,0.02209822611030627,0.8452916666666666,0.02012249811915893,0.8399583333333336,0.019744856925285624,0.8347916666666666,0.02017867239053264,0.8472083333333332,0.018031174778391147,0.8454583333333334,0.01841077394413994,0.8437499999999998,0.017968916062034573,0.8827500000000003,0.01827851653353375,0.8838333333333337,0.018288581744416985,0.8851250000000002,0.018088852844285686
0.010279668783031716,0.8480416666666668,0.02118499042823584,0.8424166666666668,0.02185161448395874,0.8377083333333335,0.022177276596151787,0.8461250000000003,0.022635049947175082,0.8407916666666664,0.02228753855857573,0.8349583333333335,0.02226103814839829,0.8452083333333332,0.020315865105872303,0.8397083333333335,0.02060335564632345,0.835,0.02062899792902106,0.8471666666666666,0.017709852875980894,0.8456249999999997,0.018147495618465428,0.8437916666666665,0.018572259406018542,0.8830000000000003,0.01793971385873625,0.8840833333333334,0.018242007382229992,0.885583333333333,0.018467501485342066
0.010699247100706466,0.8476666666666667,0.02203154304375635,0.8429166666666668,0.02210690565813718,0.8371249999999997,0.022850624535593483,0.845875,0.022547750257324268,0.8407083333333334,0.02257514457933276,0.83475,0.022240946972245167,0.845125,0.019964856275743903,0.8403750000000001,0.02046673283105482,0.8350000000000003,0.021015867021530816,0.8473333333333329,0.017680811947167783,0.845708333333333,0.01802154382029094,0.8439583333333331,0.01843226149686709,0.8835416666666672,0.018176172971472542,0.8846666666666667,0.018269586141392968,0.8858750000000001,0.018410773944139952
0.011118825418381243,0.8485833333333334,0.021613878000539884,0.8432916666666668,0.021752993089074732,0.8372916666666667,0.02331007024871439,0.8462500000000004,0.02273259407400161,0.8402499999999999,0.0224398888390988,0.835125,0.022656515803038485,0.8459583333333338,0.020163868607542098,0.841416666666667,0.020748326572414343,0.8356666666666668,0.021228911104120868,0.8471249999999998,0.01802578207580587,0.8459166666666664,0.017880583820943253,0.8448333333333332,0.018355289882392663,0.8842916666666666,0.018167383395647392,0.8853333333333337,0.018078532388812255,0.8864166666666667,0.018579969800238582
0.011538403736055995,0.8491249999999997,0.022209505910257842,0.8432916666666663,0.022475256456329442,0.8370416666666666,0.023315432121236785,0.8463333333333335,0.0226544084500616,0.8407916666666664,0.021878729840748158,0.8355416666666668,0.02199080458080401,0.8462500000000004,0.019877227338506408,0.8415000000000001,0.02070896209642363,0.8358333333333332,0.021019171143400368,0.8467916666666667,0.018054268116493168,0.8461666666666664,0.01815901979733487,0.8445416666666663,0.018236439025570008,0.8848749999999997,0.0178492432923951,0.8859583333333333,0.0182322497392822,0.8864166666666666,0.01849004987674302
0.011957982053730748,0.84925,0.021883371414031343,0.8432499999999999,0.023009508903929256,0.8370000000000003,0.023720595832876255,0.8467916666666667,0.022696327101293042,0.8416666666666666,0.0223668902124944,0.8357500000000002,0.022072953535441902,0.846458333333333,0.020182113574483056,0.8412916666666665,0.020591892619831385,0.8363333333333332,0.02144502014195576,0.8473750000000001,0.017784932371095602,0.8463749999999998,0.018060036837048668,0.8447916666666668,0.01816470746316113,0.8847083333333332,0.01830068115004346,0.8859166666666665,0.018196267932371925,0.8869166666666664,0.018467501485342066
0.012377560371405529,0.8487916666666665,0.02218760758972349,0.8429166666666668,0.023132318661705013,0.8369166666666666,0.023768413914268646,0.8474999999999996,0.02298248125082329,0.8425416666666665,0.0224489776431405,0.8355833333333333,0.022315758009880712,0.8463333333333338,0.019561867668161613,0.8414166666666667,0.02015064790797336,0.8363333333333337,0.02103964511741265,0.8483333333333334,0.01728036779443976,0.8467500000000001,0.01803526637821945,0.8444583333333331,0.01746380184839486,0.8852499999999998,0.017987457049597397,0.8866250000000001,0.017969833904506623,0.8874999999999998,0.018314384146529923
0.01279713868908028,0.849458333333333,0.02268408491284877,0.843,0.022983085567917592,0.8370416666666667,0.02404274983117456,0.8478749999999996,0.02308344614894212,0.8421249999999999,0.02260312017546839,0.8361250000000002,0.022836640575570163,0.8469166666666663,0.01920485326392495,0.8416249999999998,0.019543354582397896,0.8368750000000003,0.020945323994205046,0.8477500000000001,0.01760504189145825,0.8462916666666664,0.017288353096167882,0.8450000000000001,0.0176540835691538,0.8857916666666664,0.018240246632713668,0.8875416666666667,0.018163942838614208,0.8883333333333334,0.01857417562100671
0.013216717006755058,0.8493749999999999,0.022620625728156443,0.8432916666666668,0.022940101653848192,0.8378750000000001,0.024552911968056063,0.8482916666666668,0.02298546491203129,0.8420833333333333,0.02216964265737172,0.8363333333333334,0.023526580712037167,0.846666666666667,0.018907670401189042,0.8422916666666665,0.02023880863588565,0.8367916666666666,0.0205915553753906,0.8475416666666667,0.017254176225546734,0.8461666666666667,0.017417264742522313,0.8454583333333334,0.017773605196095308,0.8872083333333338,0.01832911883376346,0.8881250000000002,0.01836242956268164,0.8890833333333333,0.018670944450312813
0.013636295324429807,0.8494999999999999,0.022712576056253743,0.8442500000000001,0.022973263445434416,0.8378333333333335,0.02423324163210527,0.8479999999999999,0.022463550723585773,0.8423333333333332,0.022462314118441924,0.8365,0.023475164181179498,0.8468750000000004,0.018917538526163718,0.8424166666666665,0.0201382375373594,0.8371249999999998,0.021053791885970976,0.848291666666667,0.017408441040036998,0.8468750000000004,0.017530479409683386,0.8456666666666663,0.01775136927425912,0.8880000000000002,0.017548345917619827,0.8884166666666667,0.018019857873406715,0.889625,0.018165854339636467
0.014055873642104588,0.8496250000000002,0.02237926712880076,0.8442916666666667,0.023286821201414898,0.8380416666666669,0.02475263033160988,0.8477500000000001,0.02222220486110432,0.8419999999999999,0.022672793289657874,0.8365416666666663,0.022604349077604998,0.8472916666666667,0.019558272972495967,0.8420833333333331,0.020692020738009662,0.8373750000000001,0.021046864044581816,0.8488333333333339,0.01781151313055687,0.8472083333333333,0.017420005660797645,0.846125,0.01728393401399114,0.8880416666666665,0.01764380399586338,0.8887500000000002,0.01776681519637727,0.8903333333333331,0.017838784213679536
0.014475451959779341,0.84975,0.02269835407640337,0.844375,0.02377903926430445,0.837875,0.0246094141313622,0.8484166666666668,0.022410160146187668,0.8419166666666665,0.0229418043947918,0.8372916666666665,0.022632902241844475,0.8470000000000001,0.019955506062794347,0.8420833333333336,0.02119600984462248,0.8377916666666666,0.020594927571289647,0.8489166666666668,0.01770730389164626,0.8474999999999999,0.017211914478058508,0.846583333333333,0.01745609571977014,0.8879583333333333,0.01765010033021532,0.8892499999999999,0.017685328194108618,0.890208333333333,0.018022699807002655
0.014895030277454119,0.8498333333333333,0.02285765128402789,0.8440000000000001,0.02375453173139343,0.8377500000000003,0.024419795021434744,0.8482916666666668,0.02249070023859244,0.8420833333333334,0.02327597115768391,0.8374166666666666,0.022619896600608543,0.8469583333333338,0.02101714743039861,0.8422916666666671,0.02132808366398109,0.8385416666666664,0.02080894405725041,0.8495000000000001,0.01737734796285734,0.8480416666666668,0.01729397574944009,0.846916666666667,0.017502182403600085,0.888291666666667,0.01804311002694504,0.8893333333333331,0.01805393155089617,0.8904583333333329,0.018308648153870406
0.015314608595128868,0.8495416666666668,0.02314053532224352,0.8433333333333332,0.023540744819709216,0.8377916666666669,0.02416346961611449,0.8485416666666667,0.02237833618827717,0.843125,0.0226589677488725,0.8375833333333331,0.02280335623445714,0.8471250000000003,0.020854947121593092,0.8429166666666669,0.02107773311656956,0.8382083333333338,0.02117351431230378,0.8498333333333337,0.017271524413193975,0.8483750000000001,0.017535628414427826,0.8477083333333331,0.01722073806328998,0.8890416666666665,0.017851188491401788,0.889833333333333,0.01772396369012556,0.8909583333333332,0.017858967168717613
0.015734186912803618,0.8493750000000004,0.02299815058989647,0.8433333333333335,0.023196024563609068,0.8376250000000004,0.023899057105993857,0.8485833333333334,0.02192015181415392,0.8432083333333331,0.02283664057557016,0.8381666666666667,0.022699118925632318,0.8475416666666666,0.02041747447381504,0.8427916666666666,0.020812948360202213,0.8385833333333336,0.0210803686980196,0.85025,0.017478359635719698,0.8495416666666665,0.017286344562495948,0.8487083333333331,0.01741242970792225,0.8897083333333331,0.01783562095919286,0.8903749999999999,0.01798914603309451,0.8914166666666665,0.01733473552020785
0.0161537652304784,0.8490416666666668,0.022688676507603228,0.842875,0.02312852825936929,0.8378333333333334,0.023828670872618044,0.8491250000000001,0.022569299144831426,0.8435416666666666,0.022646705364994902,0.8381666666666666,0.0220661883130428,0.8478750000000002,0.020542934376027628,0.8435416666666665,0.02038752171468289,0.8386250000000001,0.020545976559360173,0.8503333333333332,0.017556258776351582,0.849583333333333,0.017089429806494746,0.8488333333333331,0.017536469934903598,0.8900416666666672,0.0172843357954215,0.8909166666666672,0.017551313657704126,0.8923333333333335,0.017154526451574757
0.016573343548153152,0.8494166666666665,0.022673865278480133,0.8433333333333334,0.023154073315749674,0.8380833333333335,0.02346258842403274,0.8491249999999999,0.02247062125185782,0.8434166666666665,0.022552254137151482,0.8388749999999998,0.02205387185708869,0.8479166666666668,0.020845829585581645,0.8432083333333333,0.0206454444127512,0.8390416666666667,0.02066393631157648,0.8512083333333331,0.01721791500798579,0.8501666666666663,0.017487296976821654,0.8492499999999998,0.01744017552154284,0.8906666666666669,0.017657230184198708,0.8915833333333335,0.01731228690201781,0.8927500000000004,0.017149465492156506
0.01699292186582793,0.8493333333333333,0.02273885563425644,0.8438749999999999,0.02302440583139746,0.8384166666666667,0.02310588549362357,0.8491249999999999,0.0223652989522211,0.8437083333333332,0.02175618526355717,0.8382500000000002,0.02228586373067515,0.8480833333333333,0.02071482963161093,0.8435833333333337,0.021146151475439263,0.8390000000000001,0.020905873709451968,0.8514583333333334,0.01775484088917724,0.8509583333333332,0.017788836621132176,0.8501666666666665,0.017359755502630532,0.8912083333333335,0.017096488837055283,0.8929583333333333,0.01689011668599914,0.8938333333333333,0.016792028532080994
0.017412500183502683,0.8492916666666668,0.02274675648428925,0.8441666666666665,0.022885584982691613,0.8387083333333335,0.022855182672645604,0.8488749999999999,0.021666306086743168,0.8443333333333332,0.021649993584807885,0.8383749999999999,0.02196584311809789,0.8479166666666671,0.020482885810136988,0.8439166666666671,0.021205181494677712,0.8397499999999999,0.021027594304204696,0.8523333333333332,0.0177904468746572,0.8516666666666668,0.017873008824606015,0.8504583333333334,0.01788655415233589,0.8916250000000001,0.017191678784936756,0.8932916666666666,0.0167538863650597,0.8943333333333332,0.016918103387266032
0.017832078501177462,0.8488333333333336,0.022577643809751267,0.8443749999999997,0.022788848088971542,0.8381666666666671,0.0229304504001896,0.8488333333333333,0.02174409242887721,0.8436250000000001,0.021751077559514147,0.8389583333333336,0.02186825292772861,0.8479166666666673,0.020865808022802388,0.8439166666666669,0.02081515873908564,0.8400000000000001,0.02100925721887589,0.8533333333333332,0.01773258143769385,0.8520833333333331,0.017774630797853443,0.8507083333333331,0.018056191228126347,0.8922083333333329,0.0167244311479411,0.8936666666666667,0.016729880121772803,0.8950416666666667,0.016633247745270786
0.018251656818852213,0.8494166666666667,0.022838655097589842,0.8448333333333332,0.022845495544344542,0.8390416666666669,0.02272537586781202,0.8484583333333333,0.022104196119992925,0.8432499999999999,0.02160230826143868,0.8385833333333335,0.021983421784001984,0.847791666666667,0.0210748912610876,0.8439166666666666,0.020848494483348724,0.839291666666667,0.020934379949950482,0.8533749999999996,0.01748407013064559,0.8530833333333334,0.017769941849464038,0.8521666666666666,0.017678455186406355,0.892958333333333,0.016922977066041834,0.8945416666666668,0.01664368206791327,0.8955833333333334,0.01673133288175213
0.01867123513652699,0.8499166666666665,0.02188971727140901,0.8449583333333333,0.022179781521316503,0.838875,0.023546312226003542,0.847791666666667,0.02146666504917177,0.8435,0.0219019278704968,0.8379583333333332,0.02139245551071165,0.8477083333333335,0.020747113253012643,0.8435416666666666,0.021018138661113118,0.8393750000000001,0.020790581133986824,0.8545,0.017842676680114758,0.8538749999999998,0.017483672939186564,0.8530416666666669,0.017481686846526002,0.8937500000000004,0.016901471007643755,0.8951250000000004,0.01658265283360898,0.8963333333333333,0.016419838949000412
0.019090813454201744,0.8501249999999999,0.02247494747243892,0.8441666666666668,0.02228290326186821,0.8382499999999998,0.022821621083719903,0.8476250000000002,0.02135151406288972,0.8430416666666674,0.02194813172256607,0.8370833333333334,0.02123528902558192,0.8473749999999999,0.021171874359368573,0.8435833333333334,0.02096806434133161,0.8389166666666666,0.020775085238493404,0.8550000000000002,0.01767766952966369,0.8544583333333335,0.01768508277554216,0.8540416666666669,0.017132601719139648,0.8939583333333335,0.01650836277971461,0.8957083333333336,0.016684937901525962,0.8975416666666662,0.016148131556863708
0.01951039177187649,0.8500416666666666,0.02222669659816021,0.8442083333333337,0.02260619230555105,0.8384166666666666,0.02274847369727374,0.8474166666666669,0.022198442137531492,0.8423750000000008,0.021751077559514137,0.8367916666666668,0.021157109062650517,0.8476666666666665,0.02052369903848287,0.8434999999999999,0.02090255167836373,0.8393749999999999,0.02119416684687872,0.8554583333333333,0.017169447590285356,0.8551250000000001,0.017336087521570603,0.8547916666666671,0.017351302784901587,0.8945416666666665,0.016433736894977152,0.8960833333333333,0.016921181663491734,0.898125,0.01642190060390222
0.019929970089551274,0.8499583333333336,0.021810380747096857,0.8438749999999999,0.02270856268997324,0.8380833333333332,0.023032434859466242,0.8474166666666667,0.02229832455091139,0.8425833333333337,0.021857969561085332,0.8369166666666665,0.021413748179875243,0.8472916666666667,0.02049453687368092,0.8434166666666666,0.021291462817028064,0.8393333333333335,0.02093243097842833,0.8559583333333334,0.017067624891719552,0.8555833333333336,0.01664811467470783,0.855041666666667,0.01669991475360812,0.8952500000000001,0.016581239398790432,0.8970833333333333,0.01645173918533302,0.8985833333333334,0.016182766897055775
0.020349548407226026,0.8493333333333334,0.02220735613860116,0.8442916666666669,0.021973429345967417,0.8387083333333336,0.022282864305709586,0.8468333333333333,0.021889241395920703,0.8416250000000003,0.02138920905243784,0.8365,0.021901927870496787,0.8473333333333335,0.02089258241577617,0.8435416666666666,0.02105774962916133,0.8395416666666666,0.02171624935644069,0.8568333333333336,0.01697956287881274,0.8556249999999996,0.01661319547494969,0.8553750000000002,0.017074133701791932,0.8961666666666666,0.016211278652702117,0.8979583333333331,0.01599039425196681,0.8998333333333328,0.016200994482506993
0.0207691267249008,0.8487500000000001,0.022603926650031404,0.8437499999999998,0.022455975448270625,0.8384166666666666,0.022607613024524863,0.8470833333333333,0.0216626598859266,0.8422083333333334,0.0210748912610876,0.8361249999999998,0.0217973224018201,0.8473333333333336,0.021281186266016484,0.8433333333333332,0.02156385865284782,0.8396666666666667,0.02181105733847449,0.857375,0.017002399748924337,0.8567083333333333,0.016976239522736875,0.8561666666666667,0.017087194685559786,0.8970833333333333,0.016282019735483256,0.8988333333333335,0.016279673761404975,0.9008333333333329,0.016068430055373936
0.02118870504257556,0.8494166666666668,0.02224094697224518,0.8440416666666666,0.022697856910583725,0.8377500000000001,0.0227411460182248,0.8470833333333335,0.021636998919032698,0.8421666666666668,0.02142882274984896,0.8364583333333332,0.021611106648100068,0.846875,0.02112360284663159,0.8435833333333334,0.021639566385058016,0.8400416666666672,0.02185491141088833,0.8581249999999999,0.016740202358394605,0.8578333333333331,0.01692384904998466,0.8570000000000002,0.016837458240482737,0.897875,0.016365985644351242,0.8995833333333332,0.016230757838129422,0.9013333333333329,0.01600867820208082
0.02160828336025033,0.8492916666666668,0.02192597235902866,0.8445,0.02229910312097776,0.8378333333333334,0.022324003026140068,0.8474166666666667,0.02172412253694036,0.8425416666666671,0.02118859592380349,0.8368749999999998,0.02154029653927725,0.846875,0.02114331881601267,0.8436666666666668,0.021779194965226168,0.8402500000000004,0.021945481691379352,0.8589583333333329,0.01663825703678791,0.858583333333333,0.016681451775350173,0.858125,0.0169954548662609,0.8989999999999998,0.016102104762352583,0.9004583333333331,0.016387188000250543,0.9023333333333332,0.01635033129124096
0.022027861677925087,0.8495833333333334,0.02199984217115104,0.8442916666666667,0.0218148379039996,0.8383333333333333,0.02180086644557453,0.8474583333333332,0.021571867932821932,0.8422500000000003,0.02153662900476509,0.8370833333333332,0.021117232299712,0.8469583333333338,0.021384013694034767,0.8438333333333337,0.02182697108319581,0.8401666666666673,0.021446963006967256,0.8593333333333332,0.016619934483090557,0.8591666666666662,0.016869597900760213,0.8587916666666666,0.017466187572946008,0.8994166666666665,0.016319509456135268,0.9012916666666666,0.016359619579249928,0.9033749999999998,0.016094285994310724
0.022447439995599863,0.849375,0.021985435519907264,0.8438749999999999,0.02220137476974493,0.8382916666666667,0.021692252521221585,0.8475416666666666,0.021420030539972004,0.8422083333333334,0.02131081982624475,0.8372500000000003,0.02178668681149619,0.8471250000000001,0.021735427749286284,0.84375,0.02159201884441976,0.8403750000000002,0.0211213014513784,0.8598333333333329,0.01655714011805448,0.8591666666666663,0.01715533606652915,0.8587916666666666,0.017529687120868866,0.9002916666666664,0.016203512565010226,0.9020416666666669,0.01593819442931559,0.9042499999999997,0.016193062643545152
0.022867018313274614,0.8490000000000001,0.021828879952943067,0.8438749999999997,0.022251365438752044,0.8384166666666669,0.02247205054185211,0.8473333333333335,0.02125506475590648,0.842041666666667,0.02124260492239332,0.8366666666666666,0.02176898915634092,0.8477500000000002,0.02174201641471596,0.8451250000000003,0.02125861753370721,0.8413750000000004,0.02081461659240661,0.8604166666666666,0.016736312815750866,0.8600416666666666,0.017090394881986267,0.8592083333333329,0.01721791500798579,0.9009999999999996,0.016041612554021284,0.9027916666666664,0.015780118908860528,0.9052083333333332,0.01594124411358438
0.02328659663094937,0.8489166666666665,0.02200236729687664,0.8439583333333334,0.02201699942973358,0.8387500000000004,0.022523907052038918,0.8475416666666667,0.02153642747377878,0.8423333333333334,0.02124852936087577,0.8372083333333342,0.02163102035657741,0.8480833333333335,0.021413748179875267,0.8452500000000001,0.02080180948325837,0.8418333333333337,0.020533847396162482,0.86075,0.017102428352592382,0.859875,0.01718723484643958,0.8597083333333331,0.01735410414154404,0.9023749999999996,0.015583054810345175,0.9039166666666668,0.015381942876849672,0.9059166666666666,0.015401794628476826
0.023706174948624148,0.848833333333333,0.021551617624257856,0.8437083333333332,0.02204788822087048,0.8389166666666664,0.022802138057647144,0.8479999999999996,0.02147737827989668,0.8422083333333331,0.021787762556587167,0.837125,0.02156864847926782,0.8479166666666668,0.02132665911222123,0.8449166666666669,0.0209163346587196,0.8414583333333333,0.020587508011197245,0.8615416666666664,0.016897926812350555,0.8611249999999998,0.017118409112868986,0.8607499999999998,0.016971994906642866,0.9030833333333332,0.015436023883543747,0.9044999999999996,0.015129992289048478,0.9059999999999995,0.015495519065559276
0.0241257532662989,0.8485416666666665,0.020748786778454733,0.8434583333333336,0.021937054838788186,0.8389166666666664,0.0224522641768412,0.8477916666666664,0.02155061065131205,0.8430000000000002,0.02174089847882709,0.8374166666666666,0.0222297036017627,0.8484166666666667,0.02082316418478869,0.845083333333333,0.020769736263237533,0.8418750000000002,0.02047250018656464,0.8621666666666667,0.016882765702863314,0.8624166666666666,0.01727212751483989,0.8622083333333335,0.01670781379075871,0.9032083333333334,0.015133147484174525,0.9049999999999996,0.015311578770474468,0.9067083333333329,0.01522510490750209
0.024545331583973682,0.8482499999999996,0.020889756926408792,0.8438749999999999,0.022145000376307667,0.8388750000000004,0.02147313405423416,0.8483333333333329,0.022173557826083448,0.8428749999999999,0.021869205581771318,0.8380416666666666,0.0221716394797999,0.8482916666666664,0.020425975768885832,0.8452500000000001,0.020005381220506088,0.8416250000000002,0.02052771669664645,0.8633333333333333,0.017021228575582387,0.8633333333333333,0.01707011683875916,0.8634999999999999,0.016806909954605646,0.9040416666666664,0.01497863061164137,0.9057916666666664,0.015209132399099332,0.9075416666666662,0.015006884993969337
