,frm_2,lc_2,frm_4,lc_4,frm_8,lc_8,frm_16,lc_16,frm_32,lc_32,frm_64,lc_64
293,-0.0201249379532904,0.7536111111111111,-0.010633464509680224,0.7541666666666665,-0.0053977126180564106,0.7541666666666668,-0.0027093306509096554,0.7541666666666668,-0.0013559860921318473,0.7541666666666668,-0.0006781585043946527,0.7541666666666668
294,-0.01702879365278409,0.7555555555555555,-0.008997546892806352,0.7561111111111112,-0.0045672952922015675,0.7558333333333334,-0.002292510550769719,0.7558333333333334,-0.0011473728471884867,0.7558333333333334,-0.0005738264267954769,0.7558333333333334
295,-0.013932649352277893,0.7561111111111112,-0.00736162927593248,0.7566666666666666,-0.0037368779663467244,0.7566666666666666,-0.001875690450629769,0.7566666666666666,-0.0009387596022451261,0.7566666666666666,-0.00046949434919629773,0.7566666666666666
296,-0.010836505051771694,0.7555555555555556,-0.005725711659058552,0.7555555555555558,-0.002906460640491909,0.7561111111111113,-0.0014588703504898187,0.7561111111111113,-0.0007301463573017655,0.7561111111111113,-0.000365162271597122,0.7561111111111113
297,-0.007740360751265496,0.7530555555555555,-0.00408979404218468,0.7530555555555556,-0.002076043314637066,0.7533333333333334,-0.0010420502503498685,0.7533333333333334,-0.0005215331123584049,0.7533333333333334,-0.0002608301939979428,0.7533333333333334
298,-0.0046442164507592976,0.7533333333333333,-0.002453876425310808,0.753611111111111,-0.001245625988782223,0.753611111111111,-0.0006252301502099183,0.753611111111111,-0.00031291986741504435,0.753611111111111,-0.00015649811639876707,0.753611111111111
299,-0.0015480721502530992,0.7527777777777778,-0.000817958808436936,0.7527777777777778,-0.00041520866292740766,0.7527777777777778,-0.00020841005006996816,0.7527777777777778,-0.00010430662247168376,0.7527777777777778,-5.2166038799587866e-05,0.7527777777777778
300,0.0015480721502532102,0.751388888888889,0.000817958808436936,0.751388888888889,0.0004152086629274354,0.751388888888889,0.00020841005006998203,0.751388888888889,0.00010430662247167682,0.751388888888889,5.2166038799591335e-05,0.751388888888889
301,0.004644216450759409,0.7516666666666666,0.0024538764253108636,0.7516666666666666,0.0012456259887822785,0.7513888888888889,0.0006252301502099183,0.7513888888888889,0.00031291986741504435,0.7513888888888889,0.00015649811639876707,0.7513888888888889
302,0.007740360751265607,0.7491666666666665,0.004089794042184736,0.7488888888888888,0.0020760433146371216,0.7491666666666665,0.0010420502503498824,0.7491666666666665,0.000521533112358398,0.7491666666666665,0.0002608301939979428,0.7491666666666665
303,0.010836505051771805,0.7475,0.005725711659058608,0.7472222222222222,0.002906460640491937,0.7469444444444445,0.0014588703504898187,0.7469444444444445,0.0007301463573017655,0.7469444444444445,0.00036516227159712547,0.7469444444444445
304,0.013932649352278004,0.7461111111111112,0.00736162927593248,0.7466666666666668,0.003736877966346752,0.7466666666666668,0.0018756904506297828,0.7466666666666668,0.0009387596022451192,0.7466666666666668,0.0004694943491963012,0.7466666666666668
305,0.017028793652784202,0.7475,0.008997546892806407,0.7469444444444444,0.004567295292201623,0.7474999999999999,0.002292510550769719,0.7474999999999999,0.0011473728471884867,0.7474999999999999,0.0005738264267954769,0.7474999999999999
306,0.02012493795329051,0.7469444444444444,0.01063346450968028,0.7475,0.005397712618056438,0.7475,0.002709330650909683,0.7475,0.0013559860921318403,0.7475,0.0006781585043946527,0.7475
307,0.02322108225379671,0.7472222222222222,0.012269382126554151,0.7477777777777777,0.006228129943911254,0.7483333333333333,0.0031261507510496195,0.7486111111111111,0.0015645993370752079,0.7486111111111111,0.0007824905819938353,0.7486111111111111
308,0.026317226554302908,0.7475,0.013905299743428023,0.7477777777777779,0.0070585472697661245,0.7483333333333335,0.0035429708511895835,0.7486111111111111,0.0017732125820185615,0.748888888888889,0.0008868226595930111,0.748888888888889
309,0.029413370854809107,0.7477777777777778,0.015541217360301895,0.7480555555555557,0.00788896459562094,0.7480555555555557,0.00395979095132952,0.7480555555555557,0.001981825826961929,0.7480555555555557,0.0009911547371921868,0.7480555555555557
310,0.032509515155315305,0.7480555555555557,0.017177134977175768,0.7486111111111113,0.008719381921475755,0.748888888888889,0.004376611051469456,0.7486111111111113,0.0021904390719052827,0.7486111111111113,0.0010954868147913625,0.7486111111111113
311,0.0356056594558215,0.7486111111111113,0.01881305259404964,0.7491666666666666,0.009549799247330626,0.7494444444444446,0.00479343115160942,0.7491666666666668,0.0023990523168486502,0.7491666666666668,0.0011998188923905452,0.7491666666666668
312,0.03870180375632781,0.748888888888889,0.020448970210923623,0.7475000000000002,0.010380216573185441,0.7475000000000002,0.0052102512517493565,0.7475000000000002,0.002607665561792004,0.7475000000000002,0.001304150969989721,0.7475000000000002
