phase,tr3.77,mod3.77,res3.77,tr4.93,mod4.93,res4.93,tr7.43,mod7.43,res7.43,tr12.81,mod12.81,res12.81,tr24.37,mod24.37,res24.37,tr49.07,mod49.07,res49.07,tr100.52,mod100.52,res100.52,tr198.21,mod198.21,res198.21,tr331.42,mod331.42,res331.42,tr426.86,mod426.86,res426.86
-0.2852371409485638,0.0,0.012302906807277303,-0.0037075610637640204,0.0,0.005710503485763629,-0.001720897403350419,0.0,0.002650580921382817,-0.0007987698171185275,0.0,0.0012302906807277747,-0.00037075610637637984,0.0,0.0005710503485762963,-0.0001720897403350019,0.0,0.00026505809213817066,-7.987698171181279e-05,0.0,0.00012302906807271086,-3.7075610637615776e-05,0.0,5.710503485767404e-05,-1.7208974033522396e-05,0.0,2.650580921392809e-05,-7.987698171207926e-06,0.0,1.2302906807315495e-05,-3.7075610637593576e-06
-0.2839011356045424,0.0,0.012023798487844184,-0.003798779861265667,0.0,0.005580952879878698,-0.001763237418540342,0.0,0.002590448856816474,-0.0008184223112905675,0.0,0.0012023798487843518,-0.0003798779861265534,0.0,0.000558095287987781,-0.00017632374185398982,0.0,0.0002590448856816252,-8.184223112901456e-05,0.0,0.00012023798487836856,-3.7987798612637576e-05,0.0,5.58095287988003e-05,-1.7632374185416742e-05,0.0,2.590448856820693e-05,-8.184223112928104e-06,0.0,1.2023798487748039e-05,-3.798779861252655e-06
-0.282565130260521,0.0,-0.003873268174079514,-0.0013889759929235357,0.0,-0.0017978118306395396,-0.000644705545890978,0.0,-0.0008344703318032831,-0.000299245806277626,0.0,-0.0003873268174079403,-0.00013889759929235358,0.0,-0.00017978118306394286,-6.447055458906895e-05,0.0,-8.344703318030611e-05,-2.9924580627738157e-05,0.0,-3.873268174081623e-05,-1.3889759929197615e-05,0.0,-1.7978118306394286e-05,-6.447055458913552e-06,0.0,-8.344703318008406e-06,-2.992458062811567e-06,0.0,-3.873268174081623e-06,-1.3889759929108797e-06
-0.28122912491649965,0.0,-0.0030230275057533396,0.003911641242889874,0.0,-0.0014031650714408928,0.0018156230314096968,0.0,-0.0006512915327315794,0.0008427375588641262,0.0,-0.00030230275057530065,0.00039116412428898963,0.0,-0.00014031650714407817,0.00018156230314099188,0.0,-6.512915327316904e-05,8.427375588642149e-05,0.0,-3.023027505755227e-05,3.911641242893005e-05,0.0,-1.4031650714452226e-05,1.8156230314092525e-05,0.0,-6.512915327272495e-06,8.427375588615506e-06,0.0,-3.023027505766329e-06,3.911641242915209e-06
-0.27989311957247826,0.0,-0.010485529650670955,0.00972894132170874,0.0,-0.004866951734107006,0.004515774540171713,0.0,-0.0022590388822762986,0.0020960368680774002,0.0,-0.0010485529650671177,0.0009728941321708541,0.0,-0.00048669517341071167,0.00045157745401718245,0.0,-0.00022590388822762986,0.00020960368680773557,0.0,-0.00010485529650672287,9.728941321709427e-05,0.0,-4.8669517341060065e-05,4.515774540172491e-05,0.0,-2.2590388822796292e-05,2.0960368680755795e-05,0.0,-1.0485529650661185e-05,9.72894132171831e-06
-0.2785571142284569,0.0,-0.014200179371789745,0.005052736896429267,0.0,-0.006591139400739743,0.0023452727157649007,0.0,-0.003059335904325944,0.0010885791649271502,0.0,-0.0014200179371789412,0.0005052736896429266,0.0,-0.0006591139400740076,0.00023452727157649014,0.0,-0.0003059335904326277,0.00010885791649273278,0.0,-0.00014200179371792743,5.052736896429266e-05,0.0,-6.591139400735635e-05,2.345272715764679e-05,0.0,-3.059335904320726e-05,1.0885791649273279e-05,0.0,-1.4200179371814947e-05,5.052736896460354e-06
-0.2772211088844355,0.0,-0.017062701906250144,0.005467435758781902,0.0,-0.007919804663931385,0.0025377588766456907,0.0,-0.003676047689249895,0.0011779233264240796,0.0,-0.00170627019062497,0.0005467435758782057,0.0,-0.0007919804663931718,0.0002537758876645757,0.0,-0.0003676047689249451,0.00011779233264241905,0.0,-0.0001706270190624526,5.467435758781393e-05,0.0,-7.919804663936159e-05,2.537758876643981e-05,0.0,-3.676047689249451e-05,1.1779233264253008e-05,0.0,-1.7062701906267463e-05,5.46743575882136e-06
-0.2758851035404141,0.0,0.019507753952317852,0.004246478431870094,0.0,0.00905469729139452,0.0019710406871545237,0.0,0.004202818183947965,0.0009148760444093408,0.0,0.0019507753952316964,0.00042464784318700937,0.0,0.0009054697291395186,0.00019710406871544794,0.0,0.0004202818183947077,9.148760444095405e-05,0.0,0.00019507753952319185,4.2464784318685396e-05,0.0,9.054697291399627e-05,1.9710406871520368e-05,0.0,4.2028181839404155e-05,9.148760444088742e-06,0.0,1.9507753952208162e-05,4.246478431912948e-06
-0.2745490981963928,0.0,-0.0050965218175165194,0.003912033277612004,0.0,-0.002365595875844839,0.0018158049978085123,0.0,-0.0010980123402162256,0.0008428220201846637,0.0,-0.0005096521817516964,0.00039120332776121375,0.0,-0.00023655958758450613,0.00018158049978083126,0.0,-0.00010980123402160036,8.42822020184819e-05,0.0,-5.096521817515853e-05,3.912033277608807e-05,0.0,-2.3655958758417306e-05,1.815804997806758e-05,0.0,-1.0980123402171138e-05,8.428220201861514e-06,0.0,-5.0965218175713645e-06,3.912033277653216e-06
-0.2732130928523714,0.0,-0.00438074301611191,-0.001055487815301825,0.0,-0.0020333607866511727,-0.0004899140457519824,0.0,-0.0009438024722026039,-0.0002273979564191953,0.0,-0.0004380743016111355,-0.00010554878153017365,0.0,-0.00020333607866507286,-4.899140457521601e-05,0.0,-9.43802472203048e-05,-2.273979564191287e-05,0.0,-4.380743016108024e-05,-1.0554878153046232e-05,0.0,-2.0333607866462877e-05,-4.8991404575593475e-06,0.0,-9.438024721974969e-06,-2.2739795641824057e-06,0.0,-4.380743016119126e-06,-1.0554878152602139e-06
-0.27187708750835005,0.0,-0.012527953600499298,0.006073858670277654,0.0,-0.005814960954009685,0.002819235458090264,0.0,-0.002699065783202559,0.0013085731821597334,0.0,-0.001252795360049963,0.0006073858670277544,0.0,-0.0005814960954009241,0.00028192354580902634,0.0,-0.000269906578320267,0.00013085731821596002,0.0,-0.0001252795360049408,6.0738586702746566e-05,0.0,-5.8149609540092406e-05,2.819235458086933e-05,0.0,-2.6990657832071108e-05,1.3085731821593782e-05,0.0,-1.2527953600516284e-05,6.073858670307964e-06
-0.27054108216432865,0.0,0.007774903558319002,0.005480034867202278,0.0,0.0036087905538710885,0.002543606864741466,0.0,0.0016750521937693996,0.0011806377220485054,0.0,0.0007774903558319668,0.0005480034867202167,0.0,0.00036087905538706444,0.00025436068647413104,0.0,0.00016750521937702878,0.00011806377220484608,0.0,7.774903558321888e-05,5.4800348672001675e-05,0.0,3.608790553877306e-05,2.5436068647377576e-05,0.0,1.6750521937725082e-05,1.1806377220469067e-05,0.0,7.774903558299684e-06,5.480034867222373e-06
-0.26920507682030725,0.0,-0.016138978475579546,0.006394819386367257,0.0,-0.007491050227816709,0.0029682122256732726,0.0,-0.0034770375089466787,0.0013777220722478222,0.0,-0.0016138978475579435,0.0006394819386367212,0.0,-0.0007491050227816931,0.0002968212225673117,0.0,-0.00034770375089465677,0.00013777220722477335,0.0,-0.00016138978475577215,6.394819386366102e-05,0.0,-7.49105022781471e-05,2.9682122256713404e-05,0.0,-3.477037508947678e-05,1.3777220722466233e-05,0.0,-1.6138978475632726e-05,6.394819386379426e-06
