,frame,sd_3,std_sd_3,sd_4,std_sd_4,sd_5,std_sd_5,sd_6,std_sd_6,sd_7,std_sd_7,sd_8,std_sd_8,sd_9,std_sd_9,sd_10,std_sd_10,sd_11,std_sd_11,sd_12,std_sd_12,sd_13,std_sd_13,sd_14,std_sd_14,sd_inf,std_sd_inf
164,-0.3588592810713791,0.9845137500000003,0.0008660966675262061,0.976157083333333,0.001091316021930507,0.9716208333333338,0.001100503357054803,0.9690458333333327,0.0012827149484156235,0.9673362499999999,0.0012863540612262758,0.9661679166666665,0.0012015752825862416,0.965460416666667,0.0012965160982631736,0.9648729166666671,0.0013284529823779595,0.9644845833333336,0.001274686167803236,0.9641116666666665,0.0013427076706747799,0.963838333333333,0.001332130707634287,0.9636974999999995,0.0013790070401077177,0.9624641666666669,0.001436215851542597
165,-0.35466209649744485,0.9845191666666673,0.000894035405090626,0.976128333333333,0.001082045388244979,0.9716154166666665,0.001050313362631457,0.9690287499999997,0.0012863815935276243,0.9672837500000001,0.001235603133763695,0.9661754166666665,0.0011926859714060946,0.9654412500000003,0.0012848907622180698,0.9648762500000003,0.0012779697847888757,0.9644537500000002,0.001252051025650841,0.9641308333333334,0.0013410068253202718,0.96384875,0.0013337363323261,0.9636375000000001,0.0013335611784491424,0.96239875,0.001375900651997327
166,-0.3504649119235106,0.9845383333333334,0.000917917328642523,0.9761391666666667,0.0011100897736469584,0.9715895833333332,0.0010613846269797221,0.9690195833333335,0.0012947698610392365,0.9673091666666667,0.0012551723542561354,0.9661733333333333,0.0012326957811596862,0.9654258333333333,0.001303936081852003,0.9648333333333333,0.0012811995247510063,0.9644254166666667,0.0013224975714113388,0.964153333333334,0.0013551711659007854,0.9638420833333334,0.001318379621500911,0.9636579166666668,0.001333025941128758,0.9623491666666665,0.0013753178925454128
167,-0.34626772734957634,0.9845079166666667,0.000922473934440547,0.9760858333333338,0.0011126766401590151,0.9715716666666672,0.0010849487955147364,0.9689616666666666,0.0012785690786535106,0.9672579166666668,0.0012142212153154915,0.9661279166666664,0.001254754222834976,0.9653829166666666,0.0012819174413311023,0.9648137499999997,0.0013206368807637194,0.9643758333333334,0.001308768239817712,0.9641029166666671,0.0013660816202026673,0.9637879166666666,0.001323127542248121,0.9636433333333337,0.0012894270906965751,0.9622975000000004,0.0013725106253383486
168,-0.3420705427756421,0.9844950000000001,0.0009438705772862445,0.9760574999999996,0.0011106051278469815,0.9716041666666667,0.0011192553948446654,0.968926666666667,0.0012482810402932316,0.9672041666666665,0.0011644130018549706,0.9661049999999997,0.001253535001505739,0.9653887500000006,0.0012721448833236957,0.964807083333333,0.0013101255638508684,0.9643654166666666,0.001304843474542276,0.9640708333333335,0.0013486966445012349,0.9637812500000005,0.001275997363176483,0.9635824999999999,0.0012956602242357612,0.9622679166666669,0.0013682378544642316
169,-0.33787335820170783,0.9844820833333335,0.0009471623372239598,0.9760558333333336,0.0010841314367834802,0.9715741666666662,0.001116523311693741,0.9689095833333332,0.0012202338545222455,0.9672029166666666,0.0011660527402547337,0.9660808333333335,0.0012934157512399273,0.9653583333333334,0.0012339525472597798,0.9647574999999999,0.001316096659317493,0.9643237499999995,0.0013326971789695277,0.9640304166666669,0.0013287728648602387,0.9637616666666668,0.0012162567802711543,0.9635758333333331,0.001296726380373113,0.9622191666666667,0.0013367900504151298
170,-0.3336761736277736,0.9844425000000002,0.0009311652646012931,0.9759891666666665,0.0010626457416383988,0.9714975,0.001115176555528315,0.9688470833333332,0.001218969780752947,0.967134583333333,0.0011640947096587823,0.9660529166666668,0.0012818166768518659,0.9652987500000004,0.0012732743632723736,0.9646904166666663,0.0013041966849580424,0.9642650000000005,0.0013061489195340633,0.9639595833333339,0.0012557085621494961,0.9636979166666662,0.0012012388714942928,0.9634999999999996,0.0013022896503210577,0.962179583333334,0.0012985808894284867
171,-0.3294789890538393,0.984425833333333,0.00088400092697287,0.9759787500000002,0.0010543691340480995,0.9714520833333331,0.0011186561102749816,0.9687904166666667,0.0012147924348308336,0.9671154166666669,0.0011926300738517243,0.9660245833333335,0.0012855283581944944,0.9652458333333332,0.0013257008104730432,0.9646429166666668,0.001294464107802489,0.9642433333333337,0.0012916709677347744,0.9639104166666664,0.0012245559711131528,0.9636608333333332,0.0011930036206520504,0.9634350000000003,0.0013050478918415185,0.9621300000000003,0.0012920977775178837
172,-0.32528180447990507,0.9844337500000002,0.0008764550402045765,0.9759716666666667,0.0010630485512064982,0.971425,0.0011359100609936836,0.9688049999999998,0.0012518719316820452,0.9671104166666666,0.0011905337709289159,0.9660141666666662,0.0013082141665474935,0.9652708333333333,0.0013375908588038278,0.9646041666666666,0.0013221917305074244,0.9642158333333334,0.0012486489921333167,0.963914583333333,0.0012546645606385136,0.9636445833333328,0.0012484790051854647,0.9634254166666663,0.0013007689365866965,0.9620920833333336,0.0013184270273279698
173,-0.3210846199059708,0.9844025000000002,0.0008781573985719641,0.9759716666666669,0.001102567710190878,0.9713558333333333,0.0010925349600305204,0.9687662499999998,0.0012456785717698895,0.9670783333333329,0.0011989879991985842,0.9659683333333334,0.0013261305449397574,0.9652241666666672,0.0013298806859597977,0.9645858333333331,0.0013015244800702857,0.9641929166666668,0.0012517204132934576,0.9638916666666667,0.0013093308299365048,0.9635829166666663,0.0012739946335793163,0.9633462499999996,0.0013209712730285475,0.9620670833333332,0.0013326117187896678
174,-0.31688743533203656,0.9843829166666664,0.0008816059170942274,0.9759812499999999,0.0011054234200070109,0.9713266666666668,0.0011037423713087238,0.9687266666666667,0.00122953130184726,0.9670224999999998,0.001230156663464722,0.9659316666666666,0.0012998867472035994,0.9651812500000002,0.0013178432901904534,0.96456375,0.0013012968291285457,0.9641737500000004,0.0012784913391050644,0.9638029166666665,0.0013152676507295214,0.963573333333333,0.0012984274677042586,0.9633170833333329,0.0013283369275359162,0.9620991666666665,0.0013621671356906083
175,-0.3126902507581023,0.984357916666667,0.0008751189403288099,0.9759712500000001,0.0011094417233455801,0.9712829166666671,0.0011077848736956502,0.9687108333333333,0.0012411047386188727,0.9669429166666663,0.0012209165927240429,0.9658820833333331,0.0013470151544763274,0.9651387499999999,0.001344130178777329,0.9644999999999997,0.0013508793432427616,0.9641241666666666,0.001304479195779761,0.9637545833333335,0.0013516809879019313,0.9635133333333331,0.0013401450999383966,0.9632804166666668,0.0013567469647612616,0.9620441666666665,0.001392886441490794
176,-0.30849306618416805,0.9843145833333334,0.0008586179746481509,0.9759383333333331,0.00113890907841183,0.971241666666667,0.0011064834185633128,0.9686504166666672,0.0012118425336605804,0.9668708333333336,0.0012122909327201721,0.9658591666666666,0.0013326818720993453,0.9650091666666664,0.0013374257507947458,0.9644466666666669,0.0013570454016805138,0.9640979166666666,0.0013073732544261756,0.9637012499999997,0.0013606135641075056,0.9634170833333326,0.0013684768880238927,0.9632608333333336,0.0013839734964546412,0.9619787500000002,0.0013967769820196778
177,-0.3042958816102338,0.9843004166666668,0.0008580378739050804,0.9758570833333331,0.0011239494323095182,0.9711779166666666,0.0011008670036485885,0.9685966666666664,0.001250495457364362,0.9668604166666668,0.0012158655324728774,0.9658241666666668,0.0013661531047271204,0.9649462500000003,0.00135237695835887,0.9643445833333334,0.0013429413587553083,0.9640533333333334,0.0013371570172903734,0.9636641666666667,0.0014099376956289774,0.96334875,0.0013359681648527392,0.9632245833333338,0.0013763326244246124,0.96191375,0.0013674179210590054
178,-0.30009869703629954,0.984252083333333,0.0008666841945342961,0.9757791666666669,0.0011450542806153614,0.9711295833333334,0.001098701806552726,0.9685099999999999,0.0012603339504538783,0.966835833333333,0.001227466620953724,0.9657075,0.0013764182080070473,0.9648474999999996,0.001366044319681221,0.9642770833333335,0.001307397157098367,0.9639795833333338,0.001312099078978245,0.9635783333333333,0.001369834742668699,0.9632808333333328,0.0013568987823546572,0.9631675000000002,0.0013800611399499665,0.9618412499999992,0.001373205837022741
179,-0.2959015124623653,0.9842150000000002,0.0008796211305632263,0.9757149999999997,0.00114503638952364,0.9711150000000001,0.0010925238365057867,0.9684104166666667,0.0012627994006923242,0.9667724999999998,0.001207180772157458,0.9656087499999999,0.001374767593995437,0.9647854166666665,0.001381656551531131,0.9642691666666664,0.0012965046492610633,0.9638933333333332,0.0013217402249391646,0.9634879166666664,0.0013869179835359975,0.9632766666666668,0.0013747565441035571,0.9631145833333334,0.0013384910009866427,0.9617962499999995,0.0013809894173502286
180,-0.29170432788843104,0.9842004166666666,0.0008535586250451022,0.9756683333333336,0.0010819722218656485,0.9710966666666664,0.0010913625530602656,0.9684008333333333,0.0012352291172985706,0.9667279166666668,0.0012188244991475292,0.9655387499999998,0.001336685304836805,0.9647475000000002,0.0013350694426383484,0.9642324999999999,0.0012901978207494622,0.9638712499999996,0.0012996259477890766,0.9634470833333334,0.001339765150958268,0.9631845833333338,0.0013885813478951199,0.963034583333333,0.0013595004571737206,0.9617312499999997,0.0013914480242418952
181,-0.2875071433144968,0.9842004166666667,0.0008559959071488401,0.9756462499999998,0.0010716452013143124,0.971084583333333,0.0011597197188928333,0.9683875000000006,0.0012357057699954328,0.9666966666666666,0.0012187550569695647,0.9655083333333333,0.00131650315440395,0.9647141666666667,0.0012962796658986175,0.9642041666666668,0.001307886070046705,0.9637775000000003,0.0013570778963149681,0.9633891666666666,0.0013175448021056255,0.9631062500000004,0.0013738262035279411,0.9629970833333334,0.0013695390926837033,0.9616920833333332,0.0014037300879165583
182,-0.2833099587405624,0.9841774999999997,0.0008705565748416387,0.9756245833333331,0.0010989198452975937,0.97102375,0.0011819997620558123,0.9683308333333334,0.0012491694462944422,0.9666616666666666,0.001254902607996155,0.9654604166666665,0.0013118990026124537,0.9647025000000001,0.0013395716044069244,0.9641345833333337,0.0013293763549332256,0.9637325,0.0013686619073630501,0.96334,0.0013250251569938863,0.9630458333333333,0.0013589300836401518,0.9629416666666665,0.0013964737336909995,0.9616508333333333,0.001435153640633023
183,-0.27911277416662816,0.9841362500000002,0.0008925142972711065,0.97554875,0.0010479237905655794,0.9709599999999995,0.0011731474758102684,0.9682604166666668,0.0012497649084483402,0.9665891666666667,0.0012665600284059015,0.9653762499999995,0.001350770806181912,0.964612916666667,0.0013453081405594629,0.9640587500000002,0.0012874500394837297,0.9636575000000001,0.0013746916320882042,0.9632729166666667,0.0013482534355190381,0.96303125,0.0013990035516395186,0.9628716666666668,0.0013853509382904426,0.9616133333333334,0.001425200765584347
184,-0.2749155895926939,0.9841195833333333,0.0009061432887365121,0.9755358333333334,0.0010304162454507833,0.9709329166666674,0.0011876709672248799,0.9682270833333335,0.001274573389957941,0.9665112499999999,0.001263122165179069,0.9653158333333332,0.0013615552279980729,0.9645654166666666,0.0013544032485645558,0.9640062499999995,0.0012671747199314459,0.9636054166666668,0.0013963911198952212,0.9632374999999995,0.0013603040407693127,0.9630066666666669,0.0014000882908667667,0.9628316666666662,0.001367889696657672,0.9615120833333335,0.0014276728709297823
185,-0.27071840501875966,0.9841199999999994,0.0009080519441823447,0.9754929166666668,0.0010479801173633413,0.9708962499999995,0.001198195909482251,0.9682275,0.001281711908607643,0.9664558333333332,0.0012524173847226667,0.9652558333333332,0.0013099011307049905,0.9645500000000006,0.0013159438944473807,0.9639816666666668,0.0012989247690130324,0.9635695833333335,0.0013901483109326487,0.9632304166666666,0.0013375863809073696,0.9629987500000002,0.0014038705795644667,0.9627958333333332,0.001402654972622351,0.9614716666666667,0.0014421444295061262
186,-0.2665212204448254,0.9841200000000001,0.0008917772517095671,0.9754629166666668,0.0010493151701890541,0.9708408333333339,0.0011924411818711308,0.9682158333333335,0.0012591330240376622,0.9664020833333333,0.0012199282054239455,0.9652187500000002,0.0013151530725229934,0.9645308333333333,0.0013212081487117137,0.9639370833333335,0.0013568421646316228,0.9635245833333332,0.001430588396332855,0.9631895833333334,0.0013461038814750563,0.9628729166666666,0.001435123337227697,0.9627229166666667,0.001414167832940002,0.9614254166666673,0.001441367924249585
187,-0.26232403587089115,0.9840816666666663,0.0008655666095428827,0.9754279166666663,0.0010289111524919034,0.9707900000000004,0.0011452183197975894,0.9681262499999997,0.0012601911644005957,0.9663537499999997,0.00120906579811301,0.9651595833333337,0.0013240609224612337,0.9644775000000002,0.0013065197089979189,0.9638533333333333,0.0013332874992122124,0.9634725000000001,0.0013992088538408683,0.9631266666666668,0.0013560655916617353,0.9628204166666664,0.0014107252247415871,0.9626579166666663,0.0014059545368617777,0.9613458333333329,0.0014249939083690434
188,-0.2581268512969569,0.9840666666666663,0.0008695624698024228,0.9753995833333328,0.0009708994076227577,0.9707441666666665,0.0011137059630899999,0.9681054166666665,0.0012596592765726628,0.9662708333333331,0.0012049478435001023,0.9651312499999997,0.00129833326647411,0.9644325000000002,0.0012670939520545922,0.9638029166666672,0.0013208472002426638,0.9634116666666664,0.0013577667530012554,0.9630433333333331,0.001353528311077716,0.9627237499999998,0.0013920901925402209,0.9625758333333336,0.0013812582327557559,0.9612975000000001,0.0014192992695928111
189,-0.25392966672302264,0.9840304166666668,0.0008185682580307887,0.975337083333333,0.0009858899497690189,0.9707512499999998,0.0011372566131558324,0.9680433333333333,0.0012175784254914415,0.9662283333333332,0.0012207022113885453,0.9651279166666671,0.0013039330861112264,0.9643899999999994,0.0012906490615190445,0.9637950000000001,0.0013149366271168108,0.9633654166666668,0.0013343818143203613,0.9629941666666666,0.0013110775360578649,0.9626916666666665,0.0013722902592219846,0.9625695833333331,0.0013614988039126448,0.9612737500000001,0.0014082341557780818
190,-0.2497324821490884,0.9840145833333339,0.0007981592320597602,0.9753016666666663,0.0010005401319065426,0.9706974999999998,0.0011714992175271264,0.9679800000000001,0.0011852988371433332,0.9661704166666668,0.0012115674391969373,0.9651066666666667,0.0012969986721487281,0.9643408333333331,0.0013012651429367547,0.9637400000000006,0.0013497005840802882,0.9632933333333337,0.0013265703482623515,0.9629575000000001,0.0013049050093142112,0.9626529166666667,0.0013983516461852097,0.9625533333333335,0.0013200652340783067,0.9612337499999997,0.0014102919688844628
191,-0.24553529757515413,0.9840020833333329,0.000822379571561836,0.9752587500000004,0.0010138964135946063,0.9706366666666669,0.0012043797389343493,0.9679258333333333,0.0011990965928101423,0.96618125,0.00125714727491783,0.9650395833333334,0.0013038388166189238,0.9642687499999998,0.0012993918850113424,0.9636575000000001,0.001340361425138756,0.9632654166666662,0.00128761400520066,0.9628600000000005,0.0013033386615406886,0.9626654166666666,0.0013816022677995603,0.9625124999999998,0.0013312783643300713,0.9611654166666662,0.0014365148194115144
192,-0.24133811300121988,0.9839633333333334,0.0008043561952822168,0.97524125,0.0010079199393635723,0.970590416666666,0.0011983894719117345,0.9678866666666666,0.001189550568725664,0.9661433333333331,0.0012731511649795948,0.9650354166666663,0.0013249590533505363,0.9642583333333338,0.0013212578182255858,0.963630416666667,0.0013291804466370365,0.9632250000000001,0.001298765439433409,0.9628554166666661,0.0013343193619678227,0.9626625000000004,0.0014052616897456058,0.9624429166666665,0.0013460481639682206,0.9611295833333336,0.0013764158745532592
193,-0.23714092842728562,0.9839600000000003,0.0007981123563342071,0.9752262500000004,0.0009677500215275979,0.9705854166666666,0.0012261116696243005,0.9678545833333332,0.001218161111288467,0.9660945833333333,0.0012962412943027077,0.9650050000000003,0.0013299498737421134,0.9642158333333336,0.001324905394945446,0.9636337499999996,0.0013423108572532673,0.9631604166666665,0.0013166544698802172,0.9628287499999999,0.001389539229684915,0.9626445833333334,0.0014084092065360684,0.9624291666666667,0.0013616409116291347,0.9611025000000004,0.0014010241789490958
194,-0.23294374385335137,0.9839283333333328,0.0008047446109722543,0.9752125,0.0009721378931681098,0.9705475000000001,0.0011568788830296816,0.9678333333333337,0.0011992242863154922,0.9660320833333332,0.00132131241311643,0.9649545833333327,0.001294781124253144,0.9641449999999997,0.0013663729359146416,0.9635712499999999,0.0013220038845757325,0.9631112499999996,0.0013367788164713992,0.9628337499999998,0.0013626439144178455,0.9625700000000001,0.0014480360262553323,0.9623962500000005,0.0013639275778060882,0.9610862500000004,0.0014048422583455154
195,-0.22874655927941712,0.9839345833333338,0.0008329864903199521,0.9751624999999999,0.001066580400157436,0.9705279166666666,0.00116888115722781,0.9677783333333332,0.0012474429401334915,0.9660224999999995,0.0013180138150515274,0.9649116666666671,0.0013734799678998709,0.9640891666666668,0.0014036289771715148,0.96352625,0.0013708112333578235,0.9631054166666668,0.0013435772498776827,0.96275375,0.0014257185688276639,0.9625233333333333,0.0014539304965812121,0.9623308333333334,0.0013927219053190588,0.9610491666666672,0.0014521246407324065
196,-0.22454937470548286,0.9839041666666664,0.0008481249744125129,0.9751366666666665,0.0010893754581818387,0.9704566666666669,0.0011857475373038774,0.9677262500000002,0.0012654044560929936,0.9659554166666667,0.0012798729727550634,0.9649004166666667,0.0013847005668093802,0.9640562500000003,0.0013830907794380933,0.9635241666666666,0.0013625341483997947,0.9630429166666663,0.001383508460300195,0.9627741666666672,0.0014388360940550432,0.9624962499999999,0.0014350836575498522,0.9622950000000002,0.001361362675165346,0.9609875000000005,0.0014258951866576027
197,-0.2203521901315486,0.9838666666666666,0.0008620067027323863,0.9750883333333331,0.0011150996467680458,0.9704262500000004,0.0012169285534355157,0.9676383333333336,0.0013005084475781858,0.9659304166666663,0.0013050430362209825,0.9648320833333336,0.0014149322102921464,0.9640350000000004,0.001329075493215742,0.9634649999999998,0.001402105559506839,0.9630049999999997,0.001399217042968435,0.9627037499999996,0.001461935966734976,0.9624866666666667,0.0013994006653643622,0.9622575000000001,0.0014118198952652167,0.9609249999999999,0.0014239030865898176
198,-0.21615500555761435,0.9838258333333332,0.0008433312747010436,0.9750370833333336,0.0011109585919626133,0.9703829166666669,0.0012570550212257505,0.9675908333333328,0.0012969512862435794,0.9658691666666669,0.0013267156083937273,0.9648191666666662,0.0013937387269100628,0.9639529166666668,0.001338255951997059,0.9634466666666663,0.0013668810807414443,0.96293375,0.001441876128810428,0.9626612500000004,0.001424348718128159,0.9624054166666668,0.0013549568848204093,0.9621766666666669,0.001393570553968797,0.9608799999999997,0.0013963106149182305
199,-0.2119578209836801,0.9838341666666668,0.0008543755842069055,0.975004166666667,0.0011107539356471183,0.9703366666666663,0.0012454539556143987,0.9675583333333332,0.001258046324884555,0.9658420833333332,0.001367022247949494,0.9647566666666667,0.0013810161315334214,0.96391125,0.0012819006478012765,0.9633887499999999,0.0013488955744731807,0.9629341666666669,0.001386391949950983,0.9625995833333331,0.0013769909197433245,0.9623533333333328,0.0013302213683778004,0.9621237500000004,0.0013963190075456712,0.9608558333333332,0.0014295859443287178
200,-0.20776063640974585,0.9838362499999997,0.0008280741336579308,0.9749979166666665,0.0011017485313758743,0.9703079166666669,0.0012599602479399427,0.9675595833333335,0.0012531177091780166,0.9658454166666667,0.0014045164623654538,0.9647341666666668,0.001337628238919751,0.9639141666666668,0.001361787785310987,0.9633266666666666,0.0013358351528371844,0.9628924999999998,0.0014076524488191892,0.9625783333333333,0.001334973990591412,0.9623187499999997,0.0013454717651564996,0.9620733333333333,0.0014188453834799053,0.960796666666667,0.0014911367773912923
201,-0.2035634518358116,0.983765416666667,0.0008674146411735466,0.9749683333333333,0.0010683697341692588,0.9702300000000001,0.0012600496021982638,0.9674612500000002,0.001294144867277231,0.9658241666666669,0.0014048722262975434,0.9647049999999999,0.0013519954388483263,0.9638375,0.0013555787509399778,0.9632579166666669,0.0013790394578796137,0.9628479166666667,0.0014352031771572315,0.9624874999999999,0.0013613297726855168,0.9622708333333331,0.0014165330819370982,0.9620312499999997,0.0014367362101304468,0.9607620833333333,0.0014995554318048899
202,-0.19936626726187734,0.9837674999999998,0.0008801905570197079,0.9749766666666668,0.0010745916537095498,0.9702037499999999,0.0012705996369824792,0.9674654166666661,0.0013203660451009559,0.9658041666666665,0.0014285275538897517,0.9646966666666666,0.0013559857013339847,0.9637845833333338,0.0013508761945698622,0.9632358333333335,0.0014290903769725548,0.9627720833333331,0.0014246022227469503,0.9624595833333335,0.0013868023145791927,0.9622208333333334,0.0014444085198524106,0.9620045833333337,0.001442234895242639,0.9606874999999998,0.0014663340058345105
203,-0.19516908268794297,0.9837683333333328,0.0009071230469028039,0.9749425000000006,0.001150355923182041,0.97019875,0.0013240163408483048,0.9674712500000003,0.0013455120230479812,0.9657441666666666,0.00146668821006905,0.9646049999999998,0.0013673788794624543,0.9637437500000007,0.0014006481014754108,0.9631733333333333,0.001476946926000468,0.9627100000000002,0.0014028779942199794,0.9624191666666669,0.0014611522755080047,0.9621295833333335,0.0014191913165798118,0.9619212500000002,0.001459390033826918,0.9606395833333337,0.0014706701396717799
204,-0.19097189811400872,0.9837520833333329,0.00089243103919699,0.9748958333333338,0.0011728630094298698,0.9701733333333333,0.0013060744831576597,0.9674350000000004,0.001342969346882743,0.9657233333333334,0.0014374156980111548,0.9645591666666665,0.001360269325864877,0.9636766666666668,0.0013955126497296843,0.9631566666666668,0.0014441106451915544,0.9626712499999999,0.0014109048884197253,0.9623875000000006,0.0014448940272559776,0.9621029166666669,0.001422223843043781,0.9618741666666667,0.0014357632020017188,0.9605949999999996,0.0014410991175719547
205,-0.18677471354007447,0.9837237500000001,0.0008625534403734099,0.9748633333333334,0.0011489258268293728,0.9701270833333333,0.0013057867333740075,0.9673850000000004,0.0013343006907490253,0.9656970833333332,0.0013842611722704422,0.9645058333333335,0.00134658802369379,0.9636558333333329,0.0013891721655560027,0.9631104166666667,0.0014425078831866202,0.9626100000000001,0.0014406393256699154,0.9623466666666659,0.0014178583223376784,0.9620825000000001,0.0014216722840842526,0.961845,0.0014253712966568832,0.9605316666666663,0.0014477415361712704
206,-0.1825775289661402,0.9837254166666669,0.0008742853232148515,0.9748587499999999,0.0011262153157811379,0.9701541666666669,0.0012626292563095777,0.9673708333333337,0.0013568895701403104,0.9656899999999997,0.0013700608259003177,0.9644325000000005,0.0013183583541662648,0.9636533333333334,0.0013947182112845897,0.963085,0.0013883683468974206,0.962629583333333,0.0014067915006812125,0.962299166666666,0.0013817860322383087,0.962050416666666,0.001394326238626462,0.9618254166666668,0.0014276874633670905,0.9604983333333336,0.0014355593180205234
207,-0.17838034439220596,0.9836954166666669,0.0008914874235730333,0.9748241666666664,0.0011050260806374189,0.9700941666666668,0.0012040588186998558,0.9673266666666669,0.001341655279454778,0.9656429166666668,0.0013251933166104042,0.9643874999999996,0.0012586078618855036,0.96363875,0.001355735693575013,0.963057916666667,0.001332025334990126,0.9626050000000003,0.001354889294370579,0.9622533333333336,0.001350443342840495,0.9619633333333331,0.0013804095608027222,0.9617783333333334,0.0013636002183761767,0.9604483333333332,0.001476001543209068
208,-0.1741831598182717,0.9836849999999996,0.0008404264790370835,0.9747945833333332,0.0011334459962384059,0.9700816666666665,0.0012450892426738832,0.967307083333333,0.0013386139571918746,0.9656079166666667,0.0013301471696979847,0.9643775000000006,0.0012754386500337816,0.9636229166666668,0.0013201940487628547,0.9630262499999999,0.0013789634165439907,0.9626062500000002,0.001357180940098503,0.9622154166666669,0.0013289218034640829,0.9619708333333336,0.0013942677787601972,0.9617537499999997,0.0013468352178966313,0.9604120833333334,0.0014676227352612003
209,-0.16998597524433745,0.9837166666666667,0.0008291896981725904,0.9748025000000001,0.0011516808368641027,0.9700733333333331,0.0012439006748486325,0.9673279166666666,0.001320981261432406,0.9655983333333334,0.0013036476603063534,0.9643720833333334,0.001278048574868035,0.963620416666667,0.0013179449886302427,0.9630275,0.0013526340044520597,0.9625999999999999,0.0013597334297574698,0.9622304166666669,0.0013580975638942626,0.962006666666666,0.0014352254952523062,0.961811666666667,0.001391877229579616,0.9603929166666665,0.0014813042652976043
210,-0.1657887906704032,0.9837141666666668,0.0008054807915497152,0.9748266666666665,0.001131553749889453,0.9701083333333332,0.0012409729605792755,0.9673108333333336,0.0012984956573751875,0.9655741666666662,0.0013077331425876703,0.9643775000000002,0.001268970218983355,0.9636195833333334,0.0012835545669697497,0.9630637500000001,0.0013676007351684691,0.962639166666666,0.0013355894973963998,0.9621545833333335,0.0013799606853296738,0.9619775000000002,0.001408306459309671,0.9617691666666667,0.0014243300081870829,0.9604429166666664,0.0014646145089142837
211,-0.16159160609646894,0.9836962500000002,0.0008208776426281,0.9747854166666665,0.0011584183871651155,0.9700020833333333,0.0012810379228275098,0.9672924999999998,0.0012966406916849976,0.9654854166666663,0.0012518052935882424,0.9643587500000003,0.0012867216498398816,0.9635691666666669,0.0013063177148849487,0.9629995833333334,0.0013624655321838033,0.9625708333333333,0.0013409042865005502,0.9621483333333338,0.0013844664034284924,0.9619220833333334,0.0014400635957214612,0.961712083333333,0.0013736962885061337,0.9604437500000002,0.001430902432324912
212,-0.1573944215225347,0.9836349999999999,0.0008580646828765339,0.9747225,0.0011175279638559392,0.9699287499999995,0.0012471578104500905,0.9671974999999999,0.0013160048442160132,0.9654695833333331,0.0012519034812591915,0.964302083333333,0.0012647693438155214,0.9635091666666667,0.0013289717725453122,0.9629116666666666,0.0013614442902871767,0.962509166666667,0.0013592274664512738,0.9621404166666662,0.001413967465345495,0.9619016666666664,0.0014733455881843255,0.9617004166666665,0.0013782612209068189,0.9604020833333334,0.001446769329594577
213,-0.15319723694860043,0.9836254166666661,0.0008694585439928835,0.9746758333333336,0.001101551620316644,0.9699420833333334,0.001282721648054978,0.9671837500000002,0.001321160514156653,0.9653979166666667,0.0012831828239663417,0.964288333333334,0.0012562797812943139,0.9635000000000002,0.0013728316235673823,0.9629058333333337,0.0013441723496470089,0.9624804166666671,0.0013894437711025082,0.9621237499999997,0.001442595497994271,0.9618870833333336,0.0014687366429652685,0.9616712500000001,0.0014036212466925235,0.9603983333333332,0.0014609348224871453
214,-0.14900005237466618,0.9836658333333329,0.0008561781194484189,0.9747058333333334,0.001118559030876581,0.9699924999999998,0.0012790564556213583,0.9672200000000001,0.0012702591599092431,0.9653887499999997,0.0012711127425081802,0.9642845833333336,0.001267458017604084,0.9634999999999999,0.0013933622405294746,0.962935833333333,0.0013470520797487946,0.9625087500000008,0.001440943881916756,0.962103333333333,0.001431327084290043,0.9618291666666666,0.0014142221556585647,0.9616212499999998,0.001366559891662275,0.9603658333333331,0.0014710254831994702
215,-0.14480286780073193,0.983665833333333,0.0008805534086899889,0.9747254166666665,0.0011483139058588848,0.9699637499999999,0.001260786171733073,0.9672149999999997,0.001308714381877624,0.965404166666667,0.001290955449356109,0.9642650000000003,0.0012954503721357593,0.9634645833333337,0.0013937717985340666,0.9629045833333333,0.0013691541767537458,0.9624745833333337,0.0013952597702180352,0.9620624999999997,0.001421402622998382,0.961787916666667,0.0013793113594793888,0.9616133333333333,0.0013745564941302147,0.9603099999999998,0.0014432832939747695
216,-0.14060568322679767,0.9836420833333331,0.0008788011681009317,0.9746962500000005,0.0011048597667426743,0.96995125,0.0012002163433453708,0.9671762500000001,0.001285916704469358,0.9654,0.0013036806868759452,0.9642554166666663,0.0012728216003780291,0.9634408333333333,0.0013842263683693096,0.9628512500000002,0.0013080434259483441,0.9623995833333332,0.0013471342396814872,0.9620116666666669,0.0013865985560195754,0.961719166666667,0.001377908791933952,0.9616120833333335,0.001340739780763672,0.9602991666666664,0.0013965580208339205
217,-0.13640849865286342,0.9836237499999998,0.0008422678339855194,0.9746304166666668,0.0010601551740455528,0.9698766666666668,0.0011444600861929984,0.9671400000000001,0.0012345984502393232,0.9653824999999997,0.0012526912694940727,0.9641991666666663,0.001264729604390686,0.9634312499999999,0.0013250481516407912,0.9627800000000003,0.0012861019918083234,0.9623954166666665,0.0013062349813065385,0.9619633333333337,0.0013871543613535671,0.9617379166666667,0.0013503702552962614,0.9616145833333332,0.00133722965855616,0.9603512500000003,0.0013420516399031256
