frame,u1_0.0_u2_0.0_b_0.0,std_u1_0.0_u2_0.0_b_0.0,u1_0.0_u2_0.2_b_0.0,std_u1_0.0_u2_0.2_b_0.0,u1_0.0_u2_0.4_b_0.0,std_u1_0.0_u2_0.4_b_0.0,u1_0.0_u2_0.6_b_0.0,std_u1_0.0_u2_0.6_b_0.0,u1_0.0_u2_0.0_b_0.2,std_u1_0.0_u2_0.0_b_0.2,u1_0.0_u2_0.2_b_0.2,std_u1_0.0_u2_0.2_b_0.2,u1_0.0_u2_0.4_b_0.2,std_u1_0.0_u2_0.4_b_0.2,u1_0.0_u2_0.6_b_0.2,std_u1_0.0_u2_0.6_b_0.2,u1_0.0_u2_0.0_b_0.4,std_u1_0.0_u2_0.0_b_0.4,u1_0.0_u2_0.2_b_0.4,std_u1_0.0_u2_0.2_b_0.4
0.00031438116610931583,0.9964500000000002,0.00059544956561004,0.996316666666667,0.0005849778406692651,0.9961847222222224,0.0005810653662683266,0.9960249999999998,0.0005902957513603443,0.9963368055555558,0.000552498097170068,0.9962125,0.0005687512718748508,0.9960673611111112,0.0006081331323286079,0.9959479166666672,0.0006401915313086043,0.996365277777778,0.0005173140358896084,0.9962451388888891,0.0005225577933363389
0.00032775908807141426,0.9964784722222221,0.0005710508338002411,0.9963305555555556,0.0005567279296517467,0.9961625000000002,0.0005507623084147652,0.9959895833333342,0.0005534574095327172,0.9963555555555555,0.0005642445512189276,0.9962298611111112,0.0005945348938196466,0.9961173611111112,0.0006189050809521568,0.9959312500000004,0.0006347993358213758,0.9963847222222224,0.0004995580608626422,0.9962701388888893,0.0005301113432718031
0.0003411370100335131,0.9964506944444448,0.0005483029197633294,0.9963055555555554,0.000554373742987145,0.996122916666667,0.0005782479223674064,0.9959701388888892,0.0005734071974114089,0.9963902777777779,0.0005871879917490807,0.9962534722222224,0.0006095683651740764,0.9960868055555558,0.0005783913508896481,0.9959194444444446,0.0006016887243314904,0.9963923611111112,0.0005528122372006325,0.9962680555555551,0.0005716269152575984
0.00035451493199561155,0.9964201388888893,0.0005374187959044176,0.996266666666667,0.0005270023543414967,0.9960833333333332,0.0005727209261579829,0.9958986111111112,0.0006170966343878736,0.9963972222222228,0.000552533446839684,0.9962625000000004,0.0005579445163574387,0.9961381944444444,0.0006037590419280536,0.9959909722222224,0.0005910007827019514,0.9963541666666672,0.0005490153222580241,0.9962493055555561,0.0005510402445196233
0.00036789285395771,0.9963875000000004,0.0005578407860604954,0.9961958333333336,0.0005953766703773634,0.9960652777777779,0.0006133340252612843,0.995947222222222,0.0005810404673440259,0.996404166666667,0.0005640308387287338,0.9963159722222221,0.0005538058383908602,0.9961493055555556,0.0005689593970791742,0.9960229166666666,0.0005524527066234337,0.9963687500000008,0.0005939181048577101,0.9962659722222225,0.0005916369156578509
0.0003812707759198084,0.9963583333333336,0.0005642308760440914,0.9962444444444444,0.0005575381291284848,0.9961451388888892,0.0005860547464999037,0.9959826388888896,0.0006137785062903007,0.996429166666667,0.0005544067984324738,0.9962944444444444,0.0005418731800060615,0.9961493055555559,0.0005496101136316329,0.9959715277777779,0.000529729122923067,0.9964076388888892,0.0005943207133690628,0.9962784722222227,0.0005831840913584495
0.00039464869788190726,0.9964048611111112,0.0005813752685934418,0.9962909722222222,0.0005784513801767553,0.9961284722222228,0.0005568279699487851,0.9959784722222228,0.0005434261842669295,0.9964194444444447,0.0005318483377063309,0.9962972222222226,0.0005411036960477553,0.9961236111111113,0.0005507763179995415,0.9960083333333332,0.0005566724883261875,0.9964229166666672,0.0005677647143256881,0.9963347222222221,0.0005806469226349454
0.0004080266198440057,0.9964173611111112,0.0005382903140419319,0.9962840277777784,0.0005185779872478477,0.9961208333333336,0.0005372523115783633,0.9959611111111116,0.0005440049246327579,0.9963951388888888,0.0005310384473479528,0.9962770833333338,0.0005501643798969592,0.9961388888888886,0.0005535380032009176,0.9959645833333336,0.0005564918325745897,0.9964111111111116,0.0005498035563883557,0.9962888888888888,0.0005537052520726523
0.0004214045418061041,0.9964201388888896,0.0005029307433054043,0.9962569444444448,0.0005300663102007903,0.9961076388888892,0.0005725588107967478,0.9960055555555556,0.0005808213107847607,0.9963868055555558,0.0005455836826591741,0.9962555555555562,0.000556187140989855,0.9960923611111112,0.000539718272845387,0.9959631944444444,0.0005908049116864544,0.9964159722222228,0.0005799999833705834,0.9962937500000001,0.0005930697858037719
0.00043478246376820297,0.9963770833333336,0.0005258329481421419,0.996286805555555,0.000569254287355697,0.9961708333333332,0.0005552620752601666,0.9960263888888894,0.0005676445130624241,0.99634375,0.0005429005710925253,0.9962236111111112,0.0005317449582434088,0.9960916666666668,0.0005639025723572349,0.9959694444444444,0.0005740262823595322,0.9963979166666668,0.0005582361544782547,0.9962916666666665,0.000563450842444887
0.0004481603857303013,0.9964222222222224,0.0005354054077213701,0.9962965277777776,0.0005321597149271579,0.9961937500000002,0.0005464704191275898,0.9960277777777776,0.0005495508828484483,0.9963534722222226,0.0005357579255446911,0.9962409722222224,0.0005505464281954457,0.9961284722222222,0.0005328226540884679,0.9959993055555556,0.0005436391259175486,0.9964055555555557,0.0005172860683830678,0.9962909722222225,0.0005141511155280751
0.0004615383076923998,0.9964513888888888,0.0005207036875680012,0.9963402777777778,0.0005402313604739257,0.9961895833333336,0.0005493011658765461,0.9960111111111116,0.0005433662793919457,0.9963722222222221,0.0005299953412327249,0.9962868055555564,0.0005168229863583802,0.9961701388888894,0.0005264305722282322,0.996016666666667,0.0005244706325853208,0.996381944444445,0.000514779633423526,0.9962812500000006,0.000541886974428757
0.00047491622965449836,0.9964388888888888,0.0005362694066821335,0.9963201388888888,0.0005359739137919206,0.9961631944444448,0.000539996981444462,0.9959875000000004,0.0005559703312761026,0.9963951388888888,0.000517796237600119,0.996275,0.0005209277692163645,0.9961493055555559,0.0005186226230645124,0.9960666666666668,0.0005169130237032909,0.9964118055555556,0.000511250264118979,0.9962791666666667,0.0005481080675411581
0.0004882941516165972,0.9964361111111112,0.0005232702250224661,0.9963291666666668,0.0005363898958503704,0.9961395833333342,0.0005434971740871663,0.9959805555555558,0.0006006105432735587,0.9964034722222228,0.0005137006975231788,0.9963027777777776,0.0005107562173681726,0.9962187500000006,0.0005233066275033107,0.9961048611111112,0.0005247900631104832,0.9963583333333336,0.0005530429291488034,0.9962534722222226,0.0005549019592807218
0.0005016720735786955,0.9964194444444444,0.0005195187112684487,0.9962465277777779,0.0005683997021908244,0.9961312500000008,0.000590693889280506,0.9960020833333332,0.0005803956285570657,0.9964506944444445,0.000500288786201299,0.9963569444444446,0.0005500613742411894,0.9962513888888892,0.0005213034914969531,0.996115972222222,0.0005358983278075358,0.9963631944444448,0.0005582707088980959,0.9962520833333336,0.0005659577366926101
0.0005150499955407942,0.9963611111111113,0.0005621483811851984,0.9962805555555556,0.0005660058783449099,0.996140972222222,0.0005489674475664842,0.9959902777777779,0.0005866160936745808,0.9964784722222224,0.0005257815867888253,0.9963770833333332,0.0005084884212418539,0.9962590277777776,0.0005338968196601413,0.9961236111111121,0.0005597394538290534,0.9963687500000002,0.0005329059159718377,0.9962798611111112,0.0005254843261279729
0.0005284279175028928,0.9964388888888892,0.0005360535374957691,0.9962590277777774,0.0005423922312881422,0.9961409722222222,0.0005769287130739254,0.996018055555556,0.0005736481021163867,0.9964854166666666,0.0005092503681883802,0.99639375,0.0005381254436054434,0.9962770833333334,0.0005559195855950309,0.9961326388888894,0.0006071998413838296,0.9963861111111108,0.0005263797272729519,0.9963076388888893,0.0005460078000788218
0.0005418058394649912,0.9963861111111112,0.0005644701437719076,0.9962854166666668,0.0005596028787849837,0.9961694444444448,0.0006032256400713644,0.9960194444444448,0.0005586787212524246,0.9965305555555556,0.0005432597655261279,0.9963972222222228,0.0005808213107847604,0.9962562500000004,0.0005846376786333338,0.9960951388888892,0.0006260450368122745,0.99644375,0.0005247533040320855,0.996355555555556,0.0005461071549534591
0.0005551837614270897,0.9964069444444444,0.0005527899914898564,0.9962951388888884,0.0005655929199346862,0.9961659722222224,0.0005602057981362148,0.9960611111111112,0.0005619836450324403,0.9964763888888888,0.0005669508410548824,0.9963687499999998,0.0006108265593833876,0.9962472222222222,0.0006183847437946885,0.9961423611111114,0.0006039411296784518,0.9964270833333336,0.0005175801177023169,0.9963631944444448,0.0005419652844959438
0.0005685616833891884,0.9964145833333338,0.0005628818148599228,0.9962895833333336,0.0005756399920635892,0.9961888888888892,0.0005753152651555442,0.9960951388888898,0.0005425522497168744,0.996465972222222,0.0006046210775159475,0.9963493055555558,0.0006318417956925279,0.9962583333333334,0.0006032704080138419,0.9961840277777779,0.0005669214943092878,0.9964375000000008,0.0005426540146627757,0.9963270833333335,0.0004939638542968991
0.000581939605351287,0.9963986111111112,0.0005697001458423912,0.9963131944444448,0.0005538162878697966,0.9962180555555556,0.0005593464412669714,0.9961020833333336,0.0005283033749830901,0.9964666666666668,0.0006013487926073955,0.9963784722222224,0.0005829260317464415,0.9963006944444444,0.0005804787130166161,0.9961701388888892,0.000579291137037862,0.9964340277777776,0.0005158254614070567,0.9963597222222222,0.0005358645806222217
0.0005953175273133854,0.9964236111111116,0.000524027244014219,0.9963534722222224,0.0005398469254632248,0.9962444444444448,0.0005152459558907067,0.9961437500000004,0.0005512992335450932,0.9964902777777777,0.0005803677926034082,0.9964069444444444,0.0005604833534603612,0.9963041666666672,0.0005768137657601222,0.9961472222222226,0.0005873604378493816,0.9964555555555558,0.0005319571364891431,0.9964465277777781,0.0005059593739790597
0.0006086954492754838,0.9964659722222224,0.0005265514810456432,0.9963680555555554,0.0005125263468084666,0.9962479166666668,0.0005648318436261103,0.9961874999999998,0.0005632710764414919,0.9965152777777778,0.000560875569374337,0.9964083333333336,0.0005678908345800302,0.9962701388888892,0.0005751404652638826,0.9961618055555556,0.0005758745194843714,0.9964645833333337,0.0005185965859716801,0.996397222222222,0.0005318265752788592
0.0006220733712375827,0.9964750000000008,0.0005019176190335363,0.9963666666666672,0.0005483983413001348,0.9962930555555559,0.000575038578952707,0.9961541666666668,0.0006035820926705758,0.9964805555555556,0.000559092905108991,0.9963625000000004,0.0005922581159645953,0.9962666666666672,0.0005477859476514927,0.9961361111111118,0.0005445365568337828,0.9964444444444448,0.0004918706419324707,0.9963618055555562,0.0005046652531598741
0.0006354512931996811,0.9964840277777782,0.0005282851179950683,0.9964187500000002,0.000578097784644699,0.9962798611111114,0.0006050325053761389,0.996180555555556,0.0006205707249712613,0.9964736111111108,0.0005521405456029912,0.9963743055555558,0.0005180755693185081,0.9962277777777782,0.0005244853444503568,0.9961479166666672,0.0005450176793768518,0.9964159722222224,0.000522136794874416,0.9964000000000005,0.0005070795101654507
0.0006488292151617795,0.9965020833333332,0.0005693220566310993,0.9963923611111112,0.0005808873154945553,0.9962840277777784,0.0006106212525315577,0.9962201388888892,0.0006226619075230508,0.9964166666666672,0.0005256169214819462,0.9963284722222224,0.0005078430961817939,0.9962402777777783,0.0005118031999041216,0.9961861111111115,0.0005369164934956411,0.9964111111111116,0.000510280121569655,0.9963597222222222,0.000557667859355395
0.0006622071371238784,0.9964895833333336,0.0005747949010218671,0.9963993055555552,0.0005981158527429843,0.9963104166666668,0.0006055264869424713,0.9961888888888888,0.0006122527215633446,0.996386805555556,0.0005187230396088031,0.9963597222222224,0.0004718932677765629,0.9962868055555552,0.0005069877264628289,0.9962020833333342,0.0005347488268994796,0.9963965277777777,0.0005476164506350934,0.9963590277777779,0.0005588923231339204
0.0006755850590859768,0.9964631944444444,0.0006067517333267894,0.9964055555555552,0.0005901323350228343,0.9962916666666668,0.0006142595663193323,0.9961840277777784,0.0006124570878139763,0.9964361111111112,0.00046977306052504417,0.9963902777777776,0.0004968632316721117,0.9962819444444448,0.0005418998785708118,0.9962201388888892,0.0005396110388997547,0.9963861111111108,0.0005644701437719081,0.9963770833333335,0.000567744328624409
0.0006889629810480753,0.9964694444444446,0.0005817372343907027,0.9963819444444444,0.000611576527317256,0.99626875,0.0006033723226352223,0.996166666666667,0.00062156463267515,0.996446527777778,0.0005205049890950587,0.996359027777778,0.0005311800970713139,0.9963131944444444,0.0005174049198454241,0.9962819444444444,0.0005793698018398516,0.9964347222222222,0.0005411518208505592,0.9963937499999999,0.0005557946534101034
0.0007023409030101738,0.9964416666666668,0.0006064468466220048,0.9963666666666672,0.0005871304984602796,0.9962548611111116,0.0006043147168538767,0.9962284722222221,0.0006423963954273319,0.9964208333333336,0.0005344443722568659,0.9963951388888892,0.0005261116794259534,0.9963569444444448,0.0005663380719397162,0.9962444444444444,0.0006546427260463787,0.9963930555555556,0.0005517421202735486,0.9963791666666667,0.0005415437894814476
0.0007157188249722724,0.9964194444444444,0.0005809408609752043,0.9963513888888892,0.0005960113694126487,0.996310416666667,0.0006351912168350924,0.9962104166666668,0.0006182938835124342,0.9964513888888892,0.0005526224656184163,0.9964020833333336,0.0005701549598492848,0.9963208333333332,0.0006531308147003258,0.9963013888888884,0.0006484653654952702,0.9963680555555556,0.000545348951035083,0.9964270833333339,0.0005629948954607123
0.000729096746934371,0.9964131944444452,0.0006199234414848902,0.9963611111111116,0.0006133481781617397,0.9962944444444444,0.0006181975492320711,0.9962104166666672,0.0005796473325157213,0.9964319444444452,0.0005866950093111543,0.9963611111111108,0.0006621665245033463,0.9963729166666668,0.0006520944266007085,0.9963430555555556,0.0006208364404595379,0.9963868055555556,0.0005626075857333359,0.9964472222222224,0.0005658013545755288
0.0007424746688964694,0.9963937500000006,0.0006098119871913207,0.9963361111111108,0.0006013038815978862,0.9962895833333336,0.0005705912402288744,0.9962284722222224,0.0005851653605848464,0.9964236111111112,0.0006375211809601599,0.9964152777777784,0.0006382832274116714,0.9963819444444444,0.0006420438405668856,0.996356944444444,0.000639659860906029,0.9963798611111117,0.0005870709459040611,0.9964659722222228,0.0005961387944022476
0.0007558525908585682,0.9963826388888892,0.0005766979593040298,0.9963354166666664,0.0005692203996923548,0.9962854166666668,0.0005779175678916296,0.9961958333333336,0.0006130005513259573,0.996421527777778,0.0006198207470613202,0.9964270833333336,0.0006530344501292086,0.9964125,0.0006412561818343242,0.9964090277777784,0.0006152005688953299,0.9964402777777778,0.0006055475916907534,0.9964645833333333,0.000589909607403887
0.0007692305128206668,0.9963777777777776,0.0005628274081439365,0.9963361111111112,0.0005881677975073834,0.9962388888888892,0.0006119880072253472,0.9962034722222228,0.0005702699808689287,0.9964243055555556,0.0006511204581951348,0.9964451388888892,0.0006500085321139973,0.9964486111111108,0.0006249243781411178,0.9964812500000002,0.0005855575156777268,0.9964222222222224,0.0006330713395721327,0.9964562500000009,0.0006205361425144094
0.0007826084347827651,0.9963506944444444,0.00059120637742659,0.9962791666666668,0.0005929417012751862,0.9962659722222224,0.0005674724492958903,0.996284722222223,0.0005618652110890119,0.996452777777778,0.0006478001711395267,0.9964625,0.0006187511690972854,0.9965013888888888,0.0005826368196228688,0.9965291666666672,0.0005660791480454392,0.9963708333333336,0.0006128305986099204,0.9964777777777781,0.0005949958501774532
0.0007959863567448635,0.9963000000000004,0.0005762868048823272,0.9963111111111108,0.0005576419157244549,0.9963125000000004,0.0005443576319676999,0.9963381944444448,0.0005718407405578308,0.9964715277777776,0.0006133635101020357,0.9964972222222224,0.0005769425052126025,0.9965340277777776,0.0005640150207865412,0.9965791666666668,0.0005505521218639409,0.9963701388888891,0.0006169665030575488,0.9964833333333337,0.0006167605033710537
0.0008093642787069624,0.9963361111111112,0.0005409111540199688,0.9963361111111112,0.0005284644655584961,0.9963506944444448,0.0005620003782510501,0.9963388888888892,0.0005484335155583191,0.9964743055555554,0.0005880558671861927,0.996514583333333,0.0005732928058188992,0.996566666666667,0.0005357151675477752,0.9966027777777774,0.0005228276632238353,0.9963798611111118,0.0006004238311444459,0.9965236111111113,0.0005892736557474941
0.0008227422006690607,0.9963111111111116,0.000537670443834176,0.9963569444444448,0.0005486919771624822,0.9963423611111116,0.0005451592352890959,0.9964069444444448,0.0005526852937708935,0.9964625,0.0005827228948842007,0.9965312500000002,0.0005303369059346112,0.99656875,0.0005183733572435968,0.9966326388888896,0.0005290732456176529,0.9964041666666664,0.0005808130077744438,0.9965708333333335,0.0005992520415144688
0.0008361201226311592,0.9963173611111116,0.0005381612893013292,0.9963527777777782,0.000523712412835547,0.9964027777777776,0.0005551039831407865,0.9964701388888892,0.0005533772398633387,0.9964625000000004,0.0005504469984913627,0.9965291666666664,0.0005435490795244268,0.9966104166666668,0.0005433906858789559,0.9966638888888888,0.0005653920850848037,0.9964152777777776,0.0005868922519782473,0.9966104166666668,0.0005608940552401135
0.0008494980445932581,0.996302777777778,0.0005284644655584936,0.9963590277777776,0.0005669112863895022,0.996440277777778,0.00055069225514487,0.9964708333333334,0.0005413086423624742,0.9964631944444444,0.0005515965708796342,0.9965354166666665,0.0005673058588627497,0.996628472222223,0.0005706858926916721,0.9967145833333332,0.0005392749011232435,0.9963881944444444,0.0005565784853365339,0.9966298611111115,0.0004984693972242809
0.0008628759665553565,0.9963131944444448,0.0005540252360600217,0.9963847222222224,0.0005474248778723728,0.99645,0.0005363413437700288,0.9965638888888892,0.0005483279860146848,0.9964354166666672,0.0005669793357165982,0.9965444444444448,0.0005527638189192287,0.9966368055555556,0.0005524352477278215,0.996764583333333,0.0005588785169956506,0.9965534722222222,0.0004899210812927545,0.9968152777777779,0.00048114727539213804
0.0008762538885174548,0.9962819444444444,0.0005496403846781408,0.9963763888888892,0.0005575640775886544,0.9964958333333336,0.0005529644436362335,0.9966409722222221,0.0005319421779760249,0.9964145833333332,0.0005719587952168633,0.9965437500000004,0.00057372670008366,0.9966708333333342,0.0005521265706339469,0.9968243055555556,0.0005176062059264615,0.9968638888888884,0.0004502999686080269,0.9971208333333331,0.0004285594409699121
0.0008896318104795534,0.9962618055555555,0.0005565576899040764,0.9964208333333338,0.0005689547352300915,0.9965597222222224,0.0005484809972287008,0.9967229166666672,0.0005119139038035712,0.9963916666666666,0.0005666870911351843,0.9965631944444446,0.0005573577539561658,0.9967256944444444,0.0005223473365196183,0.9968840277777772,0.0005033793017701654,0.9972562499999996,0.0004230295415872969,0.997483333333333,0.000423499529931093
0.0009030097324416523,0.9963083333333336,0.0005794114191078727,0.9964541666666664,0.0005508673716159903,0.9966451388888892,0.0005113860786632898,0.9968194444444444,0.0004682430386133611,0.9963895833333336,0.0005536246827516425,0.9965638888888896,0.0005482224361572338,0.9967520833333336,0.000534402411577647,0.9969659722222216,0.0004920073952758896,0.9976701388888891,0.00044114169971608025,0.99791875,0.0004063247794423636
0.0009163876544037508,0.9963229166666668,0.0005720700815815699,0.9965111111111112,0.0005131300703874267,0.9967222222222226,0.0004773011188177652,0.9969152777777778,0.000502422756792737,0.9963472222222224,0.0005692072676804512,0.9965798611111114,0.0005492414627589416,0.996828472222222,0.000511589732875822,0.9971125,0.0004928481566928607,0.9981381944444446,0.00040116956233856216,0.9983326388888895,0.00038316660524704936
0.0009297655763658492,0.9963291666666672,0.0005355260912826181,0.9965597222222226,0.0005204368861534798,0.9967902777777782,0.0005116674960784726,0.9970312499999996,0.00048353234648014455,0.9965263888888892,0.0005670324935710791,0.9967840277777784,0.0005393643199162959,0.9970687499999998,0.0004934363748433217,0.9973597222222221,0.0004758013870056961,0.998604166666667,0.00034058942644687366,0.9987770833333337,0.00032188005659457975
0.000943143498327948,0.9963951388888892,0.0005219150803341913,0.9966472222222226,0.0005238229014645777,0.9969020833333336,0.0004818058358155533,0.9971951388888888,0.00046888064023155193,0.996854166666667,0.0005302482385114013,0.9971291666666658,0.0004994035794677289,0.9974187500000008,0.00048441718752958963,0.9977097222222224,0.00045210200080933634,0.9990625000000004,0.0002883241006871128,0.9991805555555558,0.00029133579115837296
0.0009565214202900463,0.9966652777777784,0.0005171797780651429,0.9969124999999992,0.0004942786082692538,0.9972118055555548,0.0004643414085269997,0.997525,0.0004751461763382826,0.9973208333333332,0.0004933176142390593,0.9975881944444438,0.00047935332515745686,0.997834027777778,0.00045191155637353377,0.9981097222222224,0.0004183277076499353,0.999475,0.0002087773047123956,0.9995430555555558,0.0002083287036522815
0.0009698993422521447,0.9970888888888882,0.00048301394300351085,0.9973527777777772,0.0004749187714822086,0.9976340277777777,0.000436512885523896,0.997927083333333,0.00040305007558109375,0.9978236111111108,0.0004578511773680216,0.9980319444444448,0.00042262179557940187,0.9982631944444444,0.0004134592988686897,0.9985201388888888,0.00036498919208588797,0.9998319444444445,0.00012170819940524085,0.9998576388888888,0.00011902178125694944
0.0009832772642142432,0.997565972222222,0.0004495233887198463,0.9978236111111108,0.00040571486597010064,0.998072916666667,0.0003875317340649768,0.9983520833333333,0.00035526178727806305,0.9983201388888886,0.00040909733421036287,0.9985159722222222,0.0003683509035108899,0.9987062500000008,0.0003241731825966138,0.9989250000000004,0.00029431338802434045,1.0,0.0,1.0,0.0
0.000996655186176342,0.9980965277777784,0.0003910153913408413,0.9983166666666672,0.0003567471352632325,0.9985333333333342,0.00034180214116314296,0.9987368055555558,0.00032984210471558484,0.9988333333333341,0.0003052397357754937,0.9989888888888896,0.00028482721641351013,0.9991354166666668,0.000255282727252213,0.9992854166666668,0.00021748310385629068,1.0,0.0,1.0,0.0
0.0010100331081384405,0.9986229166666674,0.0003415586719567998,0.9987777777777779,0.00033804539836835505,0.9989416666666672,0.0003176155374499471,0.9990930555555556,0.0002922975980100833,0.9993076388888888,0.000222776002694517,0.9994013888888884,0.00019953166616474072,0.9994986111111112,0.00019453866764703804,0.9996000000000004,0.00018244735415193878,1.0,0.0,1.0,0.0
0.0010234110301005394,0.999080555555556,0.00031086299630083113,0.9991881944444448,0.00028777077291989754,0.9993173611111114,0.00023845952208466166,0.9994375000000004,0.00022080712632758446,0.9997000000000004,0.00016435902436096823,0.9997479166666666,0.00016118143819471867,0.9997847222222216,0.00014497099539622006,0.9998236111111104,0.00012415610196168003,1.0,0.0,1.0,0.0
0.0010367889520626378,0.9995250000000008,0.00020542413216095813,0.9995965277777784,0.00018477834360508056,0.9996645833333336,0.0001571824031829643,0.9997347222222224,0.0001439293701099468,0.9999638888888884,5.350377856737803e-05,0.9999708333333328,4.768967975940976e-05,0.9999784722222216,4.09604502862695e-05,0.9999840277777774,3.615782235262052e-05,1.0,0.0,1.0,0.0
0.0010501668740247364,0.9998743055555548,9.561922539651786e-05,0.9998993055555546,8.463964554961141e-05,0.9999291666666658,7.656545251297891e-05,0.9999493055555548,6.481440145370121e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0010635447959868346,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.001076922717948933,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.001090300639911032,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0011036785618731306,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0011170564838352288,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0011304344057973276,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.001143812327759426,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0011571902497215245,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0011705681716836233,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0011839460936457218,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0011973240156078204,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0012107019375699186,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0012240798595320175,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.001237457781494116,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0012508357034562146,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0012642136254183132,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0012775915473804116,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.00129096946934251,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0013043473913046087,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0013177253132667071,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0013311032352288058,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0013444811571909042,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0013578590791530028,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0013712370011151015,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0013846149230772,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0013979928450392983,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0014113707670013972,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0014247486889634956,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.001438126610925594,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
