frame,u1_0_u2_0_b_0,std_u1_0_u2_0_b_0,u1_0_u2_0.2_b_0,std_u1_0_u2_0.2_b_0,u1_0_u2_0.4_b_0,std_u1_0_u2_0.4_b_0,u1_0_u2_0_b_0.2,std_u1_0_u2_0_b_0.2,u1_0_u2_0.2_b_0.2,std_u1_0_u2_0.2_b_0.2,u1_0_u2_0.4_b_0.2,std_u1_0_u2_0.4_b_0.2,u1_0_u2_0_b_0.4,std_u1_0_u2_0_b_0.4,u1_0_u2_0.2_b_0.4,std_u1_0_u2_0.2_b_0.4,u1_0_u2_0.4_b_0.4,std_u1_0_u2_0.4_b_0.4,u1_0_u2_0_b_0.6,std_u1_0_u2_0_b_0.6,u1_0_u2_0.2_b_0.6,std_u1_0_u2_0.2_b_0.6,u1_0_u2_0.4_b_0.6,std_u1_0_u2_0.4_b_0.6,u1_0_u2_0_b_0.8,std_u1_0_u2_0_b_0.8
-0.0007578992526817598,0.8382083333333336,0.02001349371188237,0.8385416666666667,0.02009590719801201,0.8381666666666667,0.02064851353272459,0.8459999999999999,0.022037846234754115,0.8464166666666667,0.02203390695168597,0.8472500000000002,0.0218694040461402,0.8682916666666666,0.02193420559309135,0.8698333333333332,0.021304016314092303,0.8712083333333334,0.021286692178187044,0.9019166666666668,0.016739631948695214,0.903625,0.01742598434968755,0.90525,0.017238321328430502,0.9375416666666663,0.015453727975260002
-0.0007498791547697832,0.8362083333333337,0.02010903438479552,0.83625,0.02023044323126245,0.8361666666666671,0.02048102102489576,0.8439166666666666,0.022446077360841664,0.8442500000000001,0.022515272594396892,0.8447916666666664,0.022582218607174586,0.8657499999999996,0.02195307495545897,0.8672499999999997,0.021977102983686343,0.8687499999999998,0.021300593366800333,0.899791666666667,0.017696074187984936,0.9020416666666666,0.017090394881986257,0.9034166666666668,0.016988353853939656,0.936375,0.015865701563785674
-0.0007418590568578071,0.8335416666666662,0.020462321403551014,0.8339166666666669,0.020240052426370385,0.8336666666666664,0.02027313493271328,0.8417916666666667,0.022601276696977386,0.8421666666666668,0.022877087032905013,0.8428333333333333,0.02274313083108831,0.8631666666666666,0.022607152260586332,0.8649166666666664,0.022310778411640718,0.8663749999999999,0.02172552102686812,0.8974583333333331,0.018114173011454,0.8997500000000003,0.017486304164497802,0.9016666666666671,0.017159383568311672,0.9349166666666662,0.015855028995383276
-0.0007338389589458307,0.8305833333333335,0.02104740020894635,0.8310416666666669,0.020396035494401568,0.8311666666666667,0.020690174801903743,0.8395416666666666,0.022284422498936567,0.8398333333333333,0.0225641062062934,0.8402500000000004,0.02292363530410382,0.861291666666667,0.02283086209254677,0.8623750000000003,0.022688676507603228,0.8641249999999999,0.02211864315458794,0.8956249999999999,0.018503706460538588,0.8973749999999997,0.017870628836165782,0.8994166666666665,0.01738274208006959,0.9339999999999995,0.01584122610293926
-0.0007258188610338545,0.8286666666666667,0.02170893313310853,0.8285416666666666,0.021310168086828608,0.8286250000000003,0.02136777005731346,0.8374166666666666,0.022148332016454667,0.838125,0.02226634075360284,0.8380416666666667,0.022389815082855063,0.8592916666666668,0.02285032062746117,0.8603750000000003,0.022943128661492045,0.861375,0.022605885111330343,0.893708333333333,0.01870081511889551,0.8955833333333333,0.018788109419405542,0.8973333333333333,0.017914922395713698,0.9324583333333327,0.016173913753668622
-0.0007177987631218781,0.826041666666667,0.021909496609157097,0.8257083333333334,0.02188475972756686,0.8261666666666667,0.022017038856303985,0.8347916666666668,0.02188253838363161,0.8354583333333334,0.02221263247943985,0.8361666666666671,0.02283454984593886,0.8569166666666668,0.022753357505602943,0.8577916666666665,0.02274217661575564,0.8588333333333331,0.02308859747436672,0.8920416666666663,0.01874161849704793,0.8934166666666663,0.01890013962323501,0.8957499999999998,0.01832556653664188,0.9305833333333329,0.016148400333572774
-0.0007097786652099018,0.8244999999999999,0.021839693730046256,0.8237083333333333,0.0217753284832986,0.8237500000000001,0.0222259545476804,0.8335416666666667,0.02211299109121151,0.8334583333333333,0.021688730752781875,0.8337083333333336,0.022521556032190825,0.8546250000000001,0.02286125877500577,0.8552499999999998,0.022923635304103844,0.8558333333333333,0.02326478024826369,0.8903749999999997,0.01872308253051417,0.8918749999999994,0.018913867267166703,0.8937916666666663,0.01918291883421289,0.9291249999999998,0.016672863431336567
-0.0007017585672979255,0.8213750000000001,0.02163262550203075,0.8210000000000001,0.021585746325861518,0.8214999999999998,0.021933611953650786,0.8312916666666672,0.02227039483509691,0.8316666666666668,0.02227978655393469,0.8314166666666669,0.02231575800988072,0.8524583333333335,0.022996036796224983,0.8531666666666666,0.023498817937173882,0.8536666666666667,0.02336664289109585,0.8882500000000004,0.01897348295794833,0.8900416666666666,0.019094019933534743,0.8917916666666661,0.019428957125898445,0.9272499999999999,0.01695398183318598
-0.0006937384693859492,0.8194166666666669,0.02104740020894636,0.8181666666666667,0.021749201773347392,0.8185833333333333,0.02179306082219751,0.828875,0.02280316589862029,0.8291666666666668,0.02240721609958124,0.8293333333333335,0.02224484959116004,0.8503750000000003,0.02361140114200953,0.85125,0.023595991891279613,0.8519166666666665,0.02383843185558424,0.8861249999999998,0.018711581009868958,0.8881249999999998,0.018832918505755948,0.889833333333333,0.019198524248840942,0.9259166666666669,0.017320307605685162
-0.0006857183714739731,0.8172083333333335,0.020360935841295044,0.8161666666666669,0.021187653637594388,0.815625,0.021599856931110547,0.826791666666667,0.022921628250773686,0.826416666666667,0.022796046197141786,0.8265833333333334,0.022410160146187654,0.8483333333333336,0.023582008207765324,0.8485833333333336,0.023651256720192363,0.8495000000000001,0.02305850048126384,0.8842083333333332,0.019197393848008525,0.8862083333333333,0.018913132929851213,0.8878749999999999,0.01903391527131388,0.9245000000000001,0.017480942003603055
-0.0006776982735619965,0.8155416666666666,0.020929403492588008,0.8142916666666666,0.021056760263102627,0.8130000000000001,0.021092389359408496,0.8251666666666667,0.023213382155797768,0.8243750000000001,0.02327130893277049,0.8242916666666666,0.02295644275337293,0.8461666666666672,0.023647292539410173,0.8469583333333335,0.02354188790456516,0.847416666666667,0.023404504552186813,0.8826666666666666,0.018932629094883902,0.8842083333333329,0.019037563379919308,0.8862083333333333,0.019240753551309327,0.923666666666667,0.017611549240957383
-0.0006696781756500205,0.8131666666666666,0.021120684963640102,0.8127916666666668,0.021183351363747896,0.8115833333333334,0.021460396340960503,0.8229583333333335,0.02369947110286545,0.8225000000000001,0.023514180118955168,0.8222083333333332,0.023225606976878862,0.8444166666666668,0.023140722883167573,0.8448333333333334,0.023628490335938845,0.8455833333333335,0.023373625925150947,0.880666666666667,0.019252705437591538,0.8817500000000003,0.019002741030353137,0.8842500000000003,0.018656060975219598,0.9221250000000005,0.017290361396518638
-0.0006616580777380443,0.8113750000000003,0.021335245682516376,0.8103333333333331,0.02124329959723249,0.8087083333333334,0.02188031681418004,0.8208750000000002,0.02360993052604018,0.8208333333333335,0.023584952830141503,0.8203333333333337,0.023396343493992576,0.8422499999999999,0.023373625925150947,0.8429583333333331,0.023249813320636453,0.8432083333333333,0.023431008360243,0.878791666666667,0.019157561242960384,0.8799166666666671,0.019321655956177488,0.8819166666666671,0.018861888381955117,0.9211666666666671,0.017232882005695453
-0.0006536379798260678,0.8093333333333333,0.021752394504207274,0.8080833333333335,0.02139428142700235,0.8070833333333335,0.021771381572044408,0.8190416666666669,0.02400922131876278,0.8187083333333334,0.02356134870455802,0.8181250000000002,0.02343930548601357,0.8407500000000001,0.023213830886875262,0.8405833333333333,0.0233319940091807,0.8405416666666667,0.023602281845900675,0.8770000000000003,0.0193978807548087,0.8785000000000002,0.01942864437427949,0.8800833333333336,0.01892951105784006,0.9197499999999998,0.017294628260435856
-0.0006456178819140915,0.8074583333333336,0.02154609883482391,0.8061250000000003,0.02146342981548952,0.8049166666666668,0.021768829652612117,0.8170416666666667,0.024135000805653367,0.816541666666667,0.02429816951267455,0.8164166666666668,0.02395467363352899,0.8382916666666669,0.022693573184690164,0.838791666666667,0.02310148955033948,0.839291666666667,0.023680123814897768,0.8747500000000004,0.019577304036392084,0.8760416666666672,0.019336880062604613,0.8778333333333335,0.01931536521356336,0.9182916666666664,0.017880729462499866
-0.0006375977840021151,0.8054583333333338,0.022293769371234142,0.8043750000000003,0.02161913857621941,0.8025416666666672,0.02225011704089068,0.8151250000000001,0.02417496265652637,0.8146250000000002,0.024246957140135247,0.813666666666667,0.024503967932652138,0.8364583333333335,0.02332942675630453,0.8365833333333337,0.0230456973569182,0.8368333333333338,0.02300905618808964,0.8723749999999999,0.01901895071004475,0.873875,0.01891827269247029,0.8755000000000004,0.01919273589437189,0.9173749999999996,0.01789392937097196
-0.000629577686090139,0.8041250000000002,0.022908293925029768,0.8020000000000002,0.02260530911091464,0.8002500000000005,0.02293574963045925,0.8129583333333334,0.02423263266983409,0.8122083333333332,0.02400198921154476,0.8115833333333334,0.024494755674542974,0.8345416666666667,0.023887722032225868,0.8344166666666666,0.023615996226663355,0.834791666666667,0.023474831380296074,0.8703333333333333,0.019261360284258226,0.8720000000000001,0.01869046102516825,0.873875,0.01888152940780429,0.9160416666666661,0.01775679642966163
-0.0006215575881781628,0.802166666666667,0.02317266109496754,0.8004583333333333,0.023032246416708903,0.7980416666666669,0.02309818264856928,0.8107916666666666,0.02447926418420293,0.8099583333333331,0.02365547710831939,0.8090833333333333,0.024312633889948386,0.8324583333333335,0.023756541496793862,0.8324166666666667,0.023623052535841144,0.8328333333333339,0.0238228415135092,0.8687500000000004,0.018659038619988504,0.8699583333333335,0.018420201395328024,0.8719166666666668,0.018920704414887832,0.9142916666666666,0.017851188491401777
-0.0006135374902661862,0.8007500000000005,0.02368763742264447,0.7990000000000002,0.02363142916635481,0.7967083333333336,0.02324682624694296,0.8095416666666667,0.024070173740313727,0.8077916666666669,0.024301027355969042,0.806875,0.024113987123659163,0.8308750000000004,0.023325854456184687,0.8305833333333335,0.023914053283465856,0.8304583333333333,0.02358049894628091,0.8671250000000003,0.01919015770591212,0.8684583333333336,0.019075462350592955,0.8696666666666669,0.018593607025594105,0.9126666666666663,0.018245242911205346
-0.0006055173923542103,0.7990416666666671,0.024026569494346624,0.7974583333333334,0.023980569391349613,0.7950833333333331,0.02354059732084602,0.8075833333333333,0.024094576383724017,0.8067083333333332,0.023958840574340542,0.8050833333333335,0.024483412752310498,0.8290416666666667,0.023322579367071158,0.8287500000000003,0.023477974311634675,0.8286666666666667,0.023685438564654014,0.8653333333333334,0.019029217301589445,0.8665416666666669,0.018807827492828628,0.8677500000000002,0.01889131928808692,0.9115833333333333,0.017771504969722986
-0.0005974972944422338,0.7975833333333336,0.023955833202884958,0.7955833333333334,0.02379761309225968,0.7926666666666671,0.023186442398762084,0.8061250000000003,0.0246048987331114,0.8048333333333337,0.024826621016785816,0.803166666666667,0.02461311755051676,0.8267916666666668,0.023359769250667788,0.8262916666666669,0.02368774736018602,0.8262083333333337,0.02404708200131105,0.8639583333333336,0.01935123991146592,0.8648750000000002,0.019198840749147104,0.8662500000000003,0.01891776795619517,0.9102083333333333,0.018160884018497917
-0.0005894771965302575,0.7965416666666669,0.023923743145902388,0.7942916666666665,0.023735777905469588,0.7915416666666667,0.023716753045052358,0.8040833333333335,0.0241751421919293,0.8025833333333339,0.024894081179625358,0.8009583333333339,0.024984404858053186,0.8247916666666667,0.023069001266731167,0.8242500000000001,0.02355829059069344,0.8242083333333337,0.02372729177550612,0.8626666666666667,0.01926712802215791,0.8633333333333333,0.019457931830261697,0.8649583333333336,0.01906854412376573,0.9089583333333332,0.018024626286771595
-0.0005814570986182811,0.7955833333333338,0.023415183820191,0.7930833333333333,0.02355711145280764,0.7901666666666665,0.023810011899759047,0.8027083333333331,0.024580331737658327,0.8005833333333335,0.02469691276252966,0.7991666666666672,0.02479639310688374,0.8230000000000002,0.023366642891095843,0.8230416666666667,0.02377086072157347,0.8220833333333333,0.02403339690236624,0.8608750000000001,0.019074006090313952,0.8620833333333335,0.019524735024521542,0.8633333333333333,0.019670903498427438,0.9072083333333334,0.01792301244210916
-0.0005734370007063048,0.7939166666666668,0.02342111464279852,0.7916249999999997,0.023652541265862616,0.7891666666666663,0.024252720351425425,0.8012916666666671,0.02468408028354398,0.7991666666666668,0.02482997740187811,0.7974583333333336,0.02518401030415927,0.8207500000000006,0.02371693604906746,0.8206250000000003,0.02392171114048677,0.82075,0.02410034001604311,0.8593749999999998,0.019372759727112828,0.8602916666666667,0.019854986429386236,0.8616249999999999,0.019314601198172448,0.9065,0.017716125736489646
-0.0005654169027943287,0.7920833333333331,0.02348980275211637,0.7897916666666667,0.023530971021660425,0.7870416666666664,0.024054300551044936,0.8002083333333333,0.02502966989394786,0.7983749999999998,0.0246305690262234,0.7964583333333335,0.024789915904568048,0.8178333333333336,0.024438698819699872,0.8184583333333336,0.024658465697515647,0.8182083333333334,0.0240655571650994,0.8582916666666666,0.019450747986188663,0.8590416666666671,0.019337598308304303,0.8598750000000001,0.019368099129467745,0.90425,0.017771504969722976
-0.0005573968048823523,0.7910416666666669,0.022611413968760725,0.7883750000000002,0.02327369610860201,0.7856666666666666,0.023537204591879662,0.798416666666667,0.024742984415340404,0.7967500000000001,0.024810252137193442,0.7944166666666669,0.024640611238811075,0.8161666666666669,0.024261881396315688,0.8157500000000004,0.02448341275231049,0.8153333333333336,0.02440742145787265,0.8562083333333336,0.01916118581055637,0.8575000000000005,0.0191883934826354,0.8582916666666666,0.018878219004391752,0.9029999999999998,0.017854348987789426
-0.000549376706970376,0.7904166666666665,0.022732594074001626,0.7877500000000002,0.022972054278574624,0.7848750000000002,0.023380569746408408,0.797375,0.024730175842929674,0.7948333333333333,0.02448865950689104,0.792541666666667,0.024867670611994738,0.8140416666666666,0.02499274200198485,0.8135416666666669,0.025074022358254008,0.8127083333333334,0.02456902832384256,0.8538750000000002,0.019652846485941924,0.8553333333333333,0.019469349130249725,0.8565416666666668,0.01953944550276583,0.9012499999999998,0.018007521576644946
-0.0005413566090583998,0.7888333333333334,0.022042257395990816,0.7864583333333333,0.022275695212994426,0.7834166666666667,0.022533770952358013,0.7955833333333333,0.02415675083928117,0.7932916666666665,0.02448068257717592,0.7911249999999999,0.02460207618835813,0.8123750000000003,0.024642971445559624,0.8114583333333334,0.02471978374366033,0.8106250000000002,0.02506155616122475,0.8520833333333332,0.019652360615910188,0.8533749999999996,0.01933975288535681,0.8546666666666664,0.01932614809008769,0.8999166666666666,0.01830281550897443
-0.0005333365111464235,0.7885833333333334,0.021869404046140226,0.7854166666666668,0.02211318736762198,0.7819166666666669,0.02250786899434656,0.7942916666666666,0.023600810661688915,0.7918749999999996,0.02317112517049328,0.789458333333333,0.02357873188325069,0.8107500000000002,0.024381088983062262,0.8095416666666668,0.02462351941403449,0.8085416666666667,0.02480391854123054,0.8503333333333332,0.019920676026012104,0.851375,0.020191401841708097,0.8527916666666664,0.019238587887079682,0.8980000000000002,0.01902191718343168
-0.0005253164132344472,0.7892916666666667,0.022252925837591205,0.7854166666666671,0.02195560545990732,0.7812500000000002,0.02267141494383524,0.7930416666666666,0.02335233601210428,0.7910000000000001,0.0231084400165827,0.7878749999999999,0.0227867148795082,0.8091249999999999,0.02457270250365908,0.8085833333333333,0.02425429515226804,0.8072916666666666,0.02471556948565013,0.8485833333333334,0.020647672723309248,0.8497083333333334,0.020174197973869715,0.8504166666666665,0.019870238772820244,0.8962500000000002,0.018991043210477464
-0.0005172963153224708,0.7892916666666666,0.02134175452279197,0.7848749999999999,0.02173670570716733,0.7810000000000004,0.022300971578236985,0.7924166666666668,0.02361129084898909,0.789125,0.024064402882912173,0.7869583333333332,0.02367132436561636,0.8076666666666664,0.02432648305402526,0.8068333333333335,0.024323628201583927,0.8053750000000001,0.02419534935799761,0.8465833333333329,0.02052758983525451,0.8474166666666667,0.020615359699882884,0.8482083333333332,0.02074945615083816,0.8952500000000001,0.018832411481863456
-0.0005092762174104946,0.7889583333333332,0.021753631561445358,0.784125,0.022343553320812712,0.7798333333333334,0.021984211506341462,0.792375,0.02424523865055205,0.7894583333333334,0.02454272776427085,0.7862916666666665,0.024335580661063158,0.8064583333333332,0.023911548523208984,0.8050416666666669,0.024369800015137128,0.8041250000000003,0.0242970262812368,0.8447916666666666,0.020540229834806297,0.8450833333333334,0.0205613918141096,0.8458750000000002,0.02083829107676539,0.8934999999999998,0.01896561215580569
-0.0005012561194985183,0.7895833333333332,0.02177776006235109,0.7848333333333333,0.022434472482221548,0.7797500000000003,0.022153348129195588,0.7925833333333332,0.024363993241393482,0.7894583333333334,0.02494685323064037,0.7863749999999999,0.024609131943244163,0.8052916666666668,0.02401211355175181,0.8039583333333334,0.024152833684683867,0.8025833333333333,0.02450042516637892,0.8424583333333334,0.02022610902054844,0.8431250000000002,0.02038070813021197,0.8438333333333331,0.020555480480343374,0.8919166666666666,0.0191106064209846
-0.000493236021586542,0.7895416666666665,0.022278189072124647,0.7848749999999999,0.02169193238408132,0.7804166666666668,0.022769222648127467,0.7922083333333331,0.02395565202387297,0.7895833333333333,0.02457627017176439,0.7854583333333333,0.024535935946643203,0.8044166666666668,0.024300062871432142,0.8029583333333331,0.02432416351193923,0.8014583333333336,0.024122625098995067,0.8407500000000002,0.02056814554380416,0.8414583333333331,0.02035001876876012,0.8421666666666667,0.02053520013158976,0.8907916666666669,0.01907764653258422
-0.0004852159236745657,0.7889999999999999,0.023114449545203933,0.7835416666666669,0.02270183393228153,0.7796666666666671,0.02264827685375744,0.7926666666666666,0.023836246908157912,0.7888333333333329,0.02429620455041397,0.7848333333333333,0.024082612445958242,0.8030833333333339,0.023704049114960168,0.8016666666666671,0.02419251491221568,0.8002083333333333,0.02420022813253352,0.8398333333333332,0.021114107974422102,0.8401249999999999,0.020779555590906062,0.8406666666666668,0.020792626898334245,0.8895416666666669,0.0194060682805949
-0.00047719582576258963,0.7894999999999996,0.022657473625960857,0.7842916666666667,0.02288979485127236,0.7793749999999998,0.02318460786096385,0.7921666666666666,0.023405246325462082,0.7890416666666664,0.02388161630255003,0.7843333333333333,0.02379542439676633,0.8019583333333342,0.02369771291121197,0.8005000000000004,0.023423041836808663,0.7986666666666671,0.023947860029656102,0.8390000000000001,0.021521307271322208,0.8392083333333336,0.02124097030374188,0.8388333333333332,0.02097683907975121,0.8878333333333341,0.01876832437912346
-0.0004691757278506132,0.7897083333333335,0.02320317117934052,0.7841250000000002,0.02249841815427131,0.7786666666666668,0.022964949137520188,0.7926249999999997,0.022685615547694056,0.7883333333333332,0.02399652752656796,0.7840000000000001,0.02371356854910989,0.800666666666667,0.02366666666666668,0.7992083333333337,0.02349493887580425,0.7974166666666668,0.02362893118380282,0.8371666666666671,0.02108250986534151,0.8371666666666668,0.020837332949407046,0.8375,0.021314444763013536,0.8865000000000002,0.01928514108495623
-0.00046115562993863683,0.7891250000000002,0.023838249784281118,0.7833750000000002,0.02341351550565045,0.7778333333333334,0.02258994368199169,0.7924999999999999,0.022549328642383643,0.7883333333333332,0.022961320132392708,0.7832916666666667,0.02300056611622129,0.7998333333333336,0.02330295641711108,0.79775,0.02293574963045926,0.7958750000000003,0.022756218625050846,0.8360000000000003,0.021300756376763298,0.8360416666666669,0.02112853356377473,0.8361666666666671,0.0209834590941426,0.8856666666666666,0.01949643842118636
-0.0004531355320266604,0.7892916666666671,0.023843784130600315,0.7835833333333334,0.023727474698238663,0.7779166666666668,0.023078218446549715,0.7925416666666665,0.0220683518364598,0.7880416666666665,0.022953417501539952,0.7825833333333334,0.02203516759888863,0.7987500000000003,0.022915151465060558,0.7968750000000002,0.022707951067118908,0.7944583333333336,0.022588982995650292,0.8345000000000002,0.02183333333333333,0.8346250000000003,0.020933053010331142,0.8345416666666668,0.020957919147663488,0.8845416666666669,0.019516686236824808
-0.0004451154341146842,0.78925,0.02369936121970849,0.7835416666666668,0.02354867152421887,0.7782083333333333,0.023015355683156897,0.7923333333333333,0.022018931248662683,0.7875416666666666,0.02188190367251748,0.7823333333333331,0.02223860507216125,0.7974583333333335,0.02315553539533139,0.7957916666666669,0.023206463120336883,0.7935,0.023039217772215168,0.8330000000000004,0.022026499192260813,0.8327500000000001,0.02147850993176409,0.8329166666666665,0.021254901395521303,0.8835416666666667,0.019510280409739553
-0.000437095336202708,0.7893333333333332,0.02259178808525102,0.7841250000000002,0.022405627703275317,0.7779999999999998,0.02315767211482575,0.7920416666666666,0.022226696598160216,0.7876666666666666,0.02219484424615571,0.7819583333333333,0.021925972359028663,0.7966666666666671,0.02302172886644269,0.7948333333333336,0.02295466546623294,0.7926250000000001,0.022844241615777045,0.8313750000000001,0.02198922558133112,0.8317500000000001,0.021749680712854408,0.8324166666666667,0.021252287458582483,0.8826666666666665,0.01903505538035899
-0.00042907523829073166,0.7900416666666668,0.02139894694968787,0.784291666666667,0.02243009975457088,0.7779999999999998,0.0229770416817406,0.7912083333333334,0.0223248973495214,0.7864583333333334,0.022232007394245315,0.7814166666666668,0.022557180428610518,0.7960833333333335,0.02256333678042029,0.7939583333333335,0.023016260858117008,0.7918750000000003,0.02297851502551411,0.8304583333333335,0.022171952690530232,0.8307916666666669,0.021929456027605126,0.8310833333333333,0.021270578271405792,0.8814166666666667,0.019577304036392074
-0.0004210551403787553,0.7902083333333334,0.021630378265044024,0.7844999999999999,0.02271257605625376,0.7776666666666666,0.02303017344461152,0.7911250000000002,0.021781386995424444,0.7857500000000003,0.02261989660060856,0.7806666666666667,0.0221635336131724,0.7954166666666669,0.023096265931963983,0.7931249999999999,0.023507349619025786,0.7905833333333337,0.02309265756324581,0.829666666666667,0.022158519806160328,0.8295833333333332,0.02157915017377242,0.8299999999999997,0.02166666666666666,0.8799166666666667,0.019599992913830928
-0.0004130350424667792,0.7902083333333334,0.02129386811841486,0.7843750000000004,0.022208567853671063,0.7777916666666667,0.02265651580303851,0.7910833333333336,0.02097468712519928,0.7857083333333338,0.021979749202390826,0.7809999999999999,0.022579489217724426,0.7953333333333333,0.022880122377295118,0.7921666666666667,0.023046450678768062,0.7894583333333334,0.02346062747811035,0.8282083333333334,0.02205387185708869,0.8281250000000002,0.02202803611309913,0.8278749999999999,0.02213119812742987,0.8781249999999998,0.02009590719801203
-0.0004050149445548029,0.7906666666666669,0.02132030852392985,0.7842916666666666,0.021474751001014102,0.7771666666666668,0.021941209325528687,0.7912500000000001,0.020852491191435358,0.7865000000000002,0.02174281490515891,0.7803749999999998,0.023087958321264455,0.7939583333333334,0.021991751926069426,0.7917500000000002,0.02250293190774137,0.7891666666666663,0.022867371223353743,0.8265000000000002,0.0224592223076995,0.8262083333333331,0.022538508712867392,0.8262500000000002,0.02259163439073066,0.8766666666666664,0.0197975868338655
-0.0003969948466428265,0.7910833333333336,0.021983421784002016,0.7835833333333333,0.02184398595087954,0.776916666666667,0.021626726006905864,0.7908749999999999,0.021073573169045443,0.7850833333333334,0.02265670737086237,0.7795416666666666,0.023098483295566304,0.7929166666666668,0.021993528088457715,0.7912916666666667,0.02243814800983164,0.7883333333333336,0.0227425201378876,0.8249583333333333,0.022533886519343842,0.824583333333333,0.02254239832453996,0.8247083333333333,0.022568991448445364,0.8758333333333331,0.01961787733449038
-0.00038897474873085015,0.7910000000000001,0.021968411665641903,0.7848750000000001,0.02101549527531216,0.7765000000000002,0.02078260490570581,0.79125,0.02115665773856228,0.7849583333333334,0.021946866075947057,0.7793333333333334,0.022763274515470455,0.7927500000000003,0.022334421615275584,0.7899583333333335,0.02214531396380634,0.7867500000000004,0.0225091030967967,0.8237916666666664,0.023116514959848268,0.8232083333333333,0.02305454733404621,0.8226666666666667,0.02291530298972962,0.8748333333333334,0.020123921641226457
-0.0003809546508188738,0.7914166666666665,0.02142023316607197,0.7855833333333335,0.02149143886398593,0.7773333333333333,0.020333333333333342,0.7914166666666665,0.021555967206836786,0.785125,0.02216694078777875,0.7793333333333333,0.022375581929117882,0.7919583333333333,0.021944967469153892,0.7891666666666666,0.022776083947860758,0.7858333333333334,0.02264766360282374,0.8224166666666667,0.02367004083928316,0.821666666666667,0.0235289419887744,0.8216666666666667,0.023458000293669054,0.8740416666666662,0.020108689042302088
-0.0003729345529068977,0.7908333333333333,0.021804051611264075,0.7849583333333333,0.021029039115259447,0.7781666666666667,0.019733643015588047,0.7910000000000004,0.021489015281714936,0.7856250000000001,0.02184283349293312,0.7787916666666669,0.02268898258088176,0.7913333333333334,0.022076885851244725,0.7884166666666669,0.02222345482692654,0.7846249999999999,0.02300056611622129,0.8212916666666663,0.02363198015637097,0.8211666666666668,0.02361790751856641,0.8209166666666665,0.023623052535841148,0.8725416666666664,0.02056320709692706
-0.0003649144549949213,0.7907916666666667,0.021338825790354808,0.7844999999999999,0.0208239979083962,0.77775,0.020607273527136538,0.7914166666666669,0.02185034324673187,0.7855833333333334,0.02190113518113212,0.7791666666666667,0.02235136088325123,0.7912500000000001,0.021326659112221244,0.78725,0.021888448247115805,0.7835416666666669,0.02230684841278821,0.8204583333333334,0.024081711306392743,0.8203333333333331,0.02442448680229649,0.8200000000000001,0.024443813123160636,0.8711666666666664,0.020555480480343388
-0.00035689435708294504,0.7902916666666668,0.0214359106148745,0.7840833333333335,0.02118683422421681,0.7774166666666666,0.02136959808284244,0.791875,0.021869840661412145,0.786375,0.02239911797618628,0.779166666666667,0.02285522065330176,0.7911250000000001,0.020547666466589887,0.7874166666666668,0.02142801255884975,0.7832500000000001,0.022360524491960285,0.8199166666666665,0.023528794415920817,0.8190000000000002,0.024160344000494327,0.8188333333333337,0.024279049038671625,0.8703333333333332,0.02110555482436898
-0.0003488742591709689,0.7911666666666665,0.021506458978125104,0.7844999999999998,0.02169933434718935,0.7773750000000001,0.022071183764759368,0.7912916666666668,0.022076217406974432,0.7855833333333334,0.02294180439479182,0.7791250000000001,0.022838465055933843,0.7907083333333337,0.02088123659333104,0.7869166666666672,0.021620302958099368,0.7822500000000001,0.022371702115743363,0.8194166666666668,0.023188688573909853,0.8186250000000002,0.02359786801810705,0.817666666666667,0.02391187524594793,0.8697499999999998,0.021034198344600654
-0.00034085416125899246,0.7908333333333333,0.021899391163530874,0.7837916666666668,0.02188190367251748,0.7762083333333334,0.02152352556571013,0.7914583333333336,0.022495948709341733,0.7854583333333336,0.023017165997480143,0.7786666666666666,0.02346747157710481,0.7900833333333337,0.021101441498943472,0.7862500000000001,0.02189225509931157,0.7822499999999997,0.021945481691379377,0.8182083333333334,0.023499076518497964,0.817666666666667,0.02360790827950104,0.8170416666666667,0.02362904139448366,0.8684999999999997,0.021212548696991188
-0.00033283406334701617,0.7906666666666667,0.021752394504207285,0.784,0.0222698101573508,0.7767083333333333,0.021242604922393327,0.7919583333333334,0.022090054008786657,0.7855416666666667,0.02299120453806437,0.7790833333333336,0.02316591725406578,0.7898333333333336,0.02181296760084597,0.7857083333333335,0.021610142616116386,0.7817916666666667,0.0224161632533313,0.8169166666666671,0.02355121487784064,0.8164999999999999,0.02357552874392334,0.8156666666666668,0.023760377849595653,0.8674999999999997,0.0213014084041408
-0.00032481396543503977,0.7908333333333332,0.021880356487041067,0.7838333333333336,0.021512916017024653,0.7762916666666666,0.02133719854307652,0.7923750000000002,0.022676430188879187,0.7859999999999999,0.023204405711942842,0.7792083333333332,0.023412032459589862,0.7894166666666667,0.021907475892945786,0.7855416666666667,0.02214186425705339,0.7814583333333334,0.02269877474666861,0.8158333333333335,0.02343134178355515,0.8152916666666667,0.023426562262620708,0.8148750000000001,0.023716753045052358,0.8666249999999996,0.021052142606711878
