frame,u1_0_u2_0_b_0,std_u1_0_u2_0_b_0,u1_0_u2_0.2_b_0,std_u1_0_u2_0.2_b_0,u1_0_u2_0.4_b_0,std_u1_0_u2_0.4_b_0,u1_0_u2_0_b_0.2,std_u1_0_u2_0_b_0.2,u1_0_u2_0.2_b_0.2,std_u1_0_u2_0.2_b_0.2,u1_0_u2_0.4_b_0.2,std_u1_0_u2_0.4_b_0.2,u1_0_u2_0_b_0.4,std_u1_0_u2_0_b_0.4,u1_0_u2_0.2_b_0.4,std_u1_0_u2_0.2_b_0.4,u1_0_u2_0.4_b_0.4,std_u1_0_u2_0.4_b_0.4,u1_0_u2_0_b_0.6,std_u1_0_u2_0_b_0.6,u1_0_u2_0.2_b_0.6,std_u1_0_u2_0.2_b_0.6,u1_0_u2_0.4_b_0.6,std_u1_0_u2_0.4_b_0.6,u1_0_u2_0_b_0.8,std_u1_0_u2_0_b_0.8,u1_0_u2_0.2_b_0.8,std_u1_0_u2_0.2_b_0.8,u1_0_u2_0.4_b_0.8,std_u1_0_u2_0.4_b_0.8,u1_0.1_u2_0_b_0,std_u1_0.1_u2_0_b_0,u1_0.1_u2_0.2_b_0,std_u1_0.1_u2_0.2_b_0,u1_0.1_u2_0.4_b_0,std_u1_0.1_u2_0.4_b_0,u1_0.1_u2_0_b_0.2,std_u1_0.1_u2_0_b_0.2,u1_0.1_u2_0.2_b_0.2,std_u1_0.1_u2_0.2_b_0.2,u1_0.1_u2_0.4_b_0.2,std_u1_0.1_u2_0.4_b_0.2,u1_0.1_u2_0_b_0.4,std_u1_0.1_u2_0_b_0.4,u1_0.1_u2_0.2_b_0.4,std_u1_0.1_u2_0.2_b_0.4,u1_0.1_u2_0.4_b_0.4,std_u1_0.1_u2_0.4_b_0.4,u1_0.1_u2_0_b_0.6,std_u1_0.1_u2_0_b_0.6,u1_0.1_u2_0.2_b_0.6,std_u1_0.1_u2_0.2_b_0.6,u1_0.1_u2_0.4_b_0.6,std_u1_0.1_u2_0.4_b_0.6,u1_0.1_u2_0_b_0.8,std_u1_0.1_u2_0_b_0.8
-0.2438798971484564,0.9445833333333328,0.012531903730523588,0.9463333333333332,0.012423096769056157,0.948125,0.012492706205355726,0.9488333333333336,0.01329264625439362,0.950958333333333,0.012727853860289613,0.9526666666666662,0.012967909109284607,0.9602916666666664,0.011343056490891493,0.9623749999999996,0.011082941722404866,0.9649166666666664,0.011029946610125652,0.9782083333333336,0.008164008921275534,0.9797083333333332,0.008117090166911888,0.9815416666666668,0.007636603193392552,0.9953333333333342,0.004169998667732282,0.9957500000000008,0.003762940634958557,0.9961666666666672,0.00346008991533779,0.9459583333333332,0.012513256859116351,0.9477083333333336,0.01248992649653668,0.9494583333333332,0.012172872275861793,0.9507499999999997,0.012952638083932305,0.9521666666666664,0.01288948753399021,0.9542083333333334,0.013078223524453002,0.9619166666666664,0.010964272788369415,0.9640416666666664,0.011064128097394559,0.9666250000000002,0.0107431341123322,0.9792083333333336,0.008186095087267042,0.9807916666666664,0.007623861481486188,0.9826250000000002,0.007391694851505827,0.9955416666666673,0.003906680531829785
-0.2421316541581449,0.9430000000000002,0.012666666666666665,0.9448333333333332,0.012570909982088716,0.946625,0.012665501591155228,0.947875,0.013335872154122934,0.949333333333333,0.013295780450119437,0.9511666666666664,0.012802994441405762,0.958625,0.011698691166109138,0.9609999999999996,0.011172883841396256,0.9633333333333328,0.010992421631894107,0.9770833333333336,0.008618052757632272,0.9785833333333336,0.008296167120356768,0.9805416666666666,0.007681936785588496,0.9942916666666676,0.004478149109224096,0.9951666666666672,0.004079079416840153,0.9957500000000008,0.00394317272144034,0.9444166666666663,0.012380259824952508,0.9462916666666666,0.012649042014670086,0.9480833333333332,0.012657617381552421,0.948625,0.01328840085270694,0.950833333333333,0.012610621625351308,0.9527916666666664,0.012850029723268704,0.9604583333333327,0.011435128017550913,0.9625833333333332,0.010928746497197208,0.9652499999999998,0.011014825867388422,0.9780833333333332,0.008296167120356768,0.9795,0.008081185281600435,0.9817083333333334,0.007673796503542281,0.9949166666666676,0.004313254764869195
-0.2403834111678333,0.9414583333333332,0.012789359183842379,0.9432916666666664,0.012599534272697895,0.9453333333333328,0.012501111061732795,0.9465000000000005,0.013600449338982235,0.9479166666666666,0.01326414339488232,0.949875,0.013085655314121656,0.9574583333333332,0.011858468024533737,0.9594999999999996,0.011644025649805715,0.9617916666666666,0.010851827163099216,0.9762916666666668,0.009082855492018394,0.977625,0.008252840420122023,0.9793333333333332,0.008171767114754168,0.9937916666666672,0.004525966747557932,0.9945000000000008,0.004412734098291256,0.9950833333333342,0.004149129761501553,0.9429166666666668,0.012816818377949079,0.9449999999999996,0.012527746981977428,0.9469583333333332,0.01258519577828561,0.94775,0.013465748731091385,0.9494166666666664,0.01327879470768673,0.9513333333333333,0.012884098726725132,0.9588333333333332,0.01145158892420126,0.9610833333333332,0.011090223422256008,0.9634166666666658,0.010966805976825412,0.9770833333333334,0.008389394760317588,0.9784583333333332,0.008448269875476797,0.9804166666666668,0.007824019285365913,0.9940833333333339,0.004377181995556312
-0.23863516817752184,0.9402916666666666,0.012976407545148148,0.941833333333333,0.012713728363029038,0.9435,0.012592987466575722,0.944875,0.013415825542992137,0.9467500000000004,0.013343485718173915,0.9481666666666666,0.013269639532908708,0.9564166666666664,0.01200433949314442,0.9581666666666664,0.011629703349613014,0.9605833333333328,0.011177544453054088,0.9749583333333331,0.0090828554920184,0.9765833333333334,0.008514285381378483,0.9779583333333332,0.00844086866909376,0.9934583333333338,0.004547396996573375,0.9938333333333338,0.0045061686115319384,0.9945000000000008,0.004186618895693507,0.941458333333333,0.012843543016715536,0.9432916666666664,0.01265453091891508,0.9452499999999996,0.012657617381552423,0.9461666666666668,0.01330309070187159,0.947875,0.013315026494737278,0.949875,0.012893191032479129,0.9576249999999998,0.011692753572666758,0.9598749999999996,0.011564357958831964,0.9621249999999998,0.010970209027685442,0.9761666666666666,0.008789197915623463,0.977625,0.008386393576634838,0.9792083333333332,0.008236837142441934,0.9935833333333338,0.004526925618513702
-0.2368869251872104,0.9390833333333332,0.013395428324618815,0.9402916666666666,0.012804011415698341,0.941875,0.012940502201314385,0.9430833333333334,0.013173784995630957,0.9452083333333334,0.013269050769867959,0.94675,0.013529545857533843,0.9548333333333326,0.01234796429466097,0.9570416666666658,0.011796818662485059,0.9588749999999996,0.011486027139287308,0.9736666666666668,0.009451631252505213,0.9755833333333334,0.008672674199909596,0.9771250000000002,0.008329061405037703,0.9925416666666668,0.0050067662551125155,0.9933333333333338,0.004714045207910327,0.9940416666666672,0.004462614766653701,0.940125,0.013075037178617207,0.9414999999999998,0.013069259946743563,0.9437083333333331,0.01247212168977053,0.9447916666666666,0.013331705629813468,0.9467500000000004,0.013426497433557779,0.9484166666666668,0.013091292695698331,0.9563333333333328,0.011944315244779279,0.9581666666666664,0.011629703349613014,0.9609166666666664,0.011080200058362372,0.9747083333333334,0.008735205747115766,0.9767500000000002,0.0084652065670143,0.977875,0.008320719620321297,0.9930833333333338,0.0047074114141662125
-0.2351386821968988,0.93775,0.013721181921880252,0.93925,0.013291340121380628,0.9403749999999996,0.01307025620338876,0.9416666666666672,0.013281147875424358,0.9432916666666664,0.013254912611305037,0.945375,0.013452527127313721,0.9538333333333332,0.012484434753368344,0.9555833333333328,0.012222190656524905,0.9574999999999994,0.011601005703529907,0.9723749999999995,0.009834657396732793,0.9739583333333331,0.00896123983857392,0.9760416666666668,0.008029351537397705,0.9918333333333338,0.005161287522400685,0.992833333333334,0.004687453703475091,0.9932916666666672,0.004579354333430775,0.9390416666666668,0.013459752247183291,0.9400416666666664,0.013296759734779165,0.9418333333333332,0.013175102782647788,0.9430416666666666,0.013241283820771395,0.945,0.013270686158262934,0.946875,0.013645753816562215,0.9550833333333328,0.01222446317839766,0.9569999999999992,0.011744975284965254,0.959208333333333,0.011621863376125766,0.973208333333333,0.009390357791077204,0.975375,0.008358192089202054,0.9770833333333334,0.008339580991339487,0.9924583333333338,0.0049087153218649
-0.2333904392065873,0.9362916666666672,0.013974120425510394,0.9377083333333336,0.013890381864201336,0.9391666666666668,0.0133801262242842,0.9399583333333332,0.013839293394775142,0.9417916666666672,0.01338473166210913,0.9440000000000002,0.013159280628767929,0.9525416666666664,0.012530449025385243,0.9543333333333331,0.01230853362509118,0.9563333333333328,0.011768602295939826,0.9714583333333332,0.010163165380704754,0.9727083333333332,0.009762367512260759,0.974625,0.008951935700047094,0.9910833333333338,0.005471517157059832,0.9920416666666672,0.0052306189882269285,0.9930000000000008,0.004731689855526142,0.9375833333333334,0.013854151002497412,0.9391666666666666,0.013223506006771094,0.9404583333333332,0.013330663795258744,0.9413750000000004,0.013382137244185702,0.9434583333333332,0.013170292222354912,0.9455000000000002,0.013407087677791928,0.9537499999999994,0.012160672039177964,0.9557083333333328,0.011986030642191586,0.9575416666666664,0.011543922763851891,0.9722499999999998,0.009955107566805422,0.9740000000000001,0.009134793070696472,0.9760416666666666,0.008234307465989129,0.9916666666666671,0.005244044240850766
-0.2316421962162758,0.9350833333333334,0.014230005465759862,0.936541666666667,0.013968652901725671,0.938125,0.013630478001726702,0.938125,0.013952735195811763,0.9399583333333336,0.013442198790872478,0.942041666666667,0.013606511411003842,0.9513333333333334,0.012959338117529171,0.9528749999999996,0.012368685257536477,0.954833333333333,0.012234968101488638,0.9706666666666668,0.010157099323461729,0.9718749999999998,0.010149490271820442,0.9734999999999998,0.009470715096783572,0.9904166666666672,0.005924876932617819,0.9912500000000004,0.005358663805257598,0.9924166666666674,0.004829740043614047,0.9362916666666669,0.013814181018874137,0.9376666666666668,0.013646326326972479,0.9392499999999998,0.013016816046944813,0.9397083333333336,0.0134700671243069,0.9415000000000008,0.013518505834595771,0.9440000000000001,0.01338946517892995,0.9524999999999996,0.01243315460103885,0.9542916666666664,0.012181426549373351,0.9563333333333328,0.011578236288638943,0.9713333333333332,0.010227957328377505,0.9727499999999998,0.009686402267554696,0.9746666666666666,0.008781293248212986,0.9910000000000005,0.005587684871413412
-0.2298939532259643,0.9334583333333336,0.014224819370069737,0.9351250000000002,0.013833772583387695,0.9365833333333335,0.013783796848312718,0.9369583333333336,0.014084997436200609,0.9382916666666667,0.014023727413050907,0.9404583333333336,0.013619264848001165,0.949625,0.013405986950281258,0.9515833333333332,0.012790784442975607,0.9534999999999996,0.012028900383844096,0.9690416666666672,0.009960948052826652,0.971,0.010319883720275144,0.9724166666666664,0.009760677913615082,0.9894166666666668,0.006050137739478893,0.9905833333333341,0.005471517157059829,0.9914583333333338,0.005105654545044488,0.9349166666666668,0.01390418602036412,0.9364583333333336,0.013977598645292721,0.938125,0.013383693955290855,0.9379583333333334,0.014195986815528775,0.9400833333333336,0.014033442200686192,0.9419166666666668,0.013852145842592208,0.9512500000000002,0.013137890495306576,0.9529999999999996,0.012389511693363874,0.9551666666666664,0.012143814154631252,0.970541666666667,0.010033883567415178,0.9717916666666666,0.010178186779142494,0.9736666666666668,0.009407443861113378,0.9900000000000004,0.005916079783099626
-0.2281457102356527,0.93225,0.014556165169592038,0.9335416666666668,0.014066743186995663,0.9354166666666668,0.013888194427082468,0.9352500000000004,0.014041357563363385,0.9367916666666668,0.014224819370069737,0.9388333333333334,0.014054457576789569,0.9478333333333326,0.013663617546039723,0.9503749999999996,0.013260150723963226,0.9522083333333332,0.012593469978965741,0.9680416666666668,0.00986990023027363,0.9702500000000004,0.010121141239998572,0.9715416666666666,0.010219042002283994,0.9886666666666668,0.006114645442614721,0.9897916666666672,0.006040229714174795,0.9909166666666672,0.0053482863299066895,0.9332916666666672,0.014176405965939009,0.93525,0.014001736003478682,0.9366666666666668,0.014013882006385273,0.9367083333333336,0.014117500467308104,0.938375,0.014327457613500962,0.940416666666667,0.014037400439935852,0.9496666666666664,0.013349989596333866,0.9516666666666668,0.012725739445880726,0.9537083333333332,0.012006870139863913,0.9690416666666668,0.009890985654737458,0.9712083333333336,0.01037148534846062,0.9725833333333334,0.00973217744278112,0.989291666666667,0.006071192222290454
-0.2263974672453412,0.9304999999999998,0.014814594905775259,0.9322083333333332,0.014219936611047956,0.9340833333333334,0.01424951266223204,0.9332083333333332,0.014543457387353869,0.9352083333333342,0.014022241756897822,0.9372500000000002,0.014130099865967772,0.9462499999999994,0.013717132434376451,0.9486666666666664,0.013308309851784758,0.9508333333333334,0.013128637062205326,0.9665416666666672,0.009894495523606382,0.9685416666666672,0.009928127131203208,0.9706666666666668,0.01033333333333333,0.9880000000000002,0.006249444419750897,0.989125,0.00609516543390471,0.9901666666666672,0.005819030083365375,0.9319583333333336,0.014188157718479328,0.9337083333333336,0.014112580577469015,0.9356666666666668,0.0140574219226397,0.9350833333333342,0.014278723487918806,0.9367500000000002,0.014307874677176119,0.9387916666666668,0.014173956457766715,0.9481249999999996,0.013373312458441672,0.9504583333333332,0.013205046909757231,0.9523333333333333,0.012465507967543442,0.9680416666666668,0.009940011038446809,0.9701250000000003,0.010020032019243579,0.971875,0.010135796712641785,0.9885833333333336,0.00616385070840912
-0.2246492242550297,0.9292083333333334,0.014955895808825503,0.9309166666666672,0.014605697138065296,0.932333333333334,0.014427982071886097,0.9317916666666668,0.014490837622442668,0.9335833333333332,0.013932127140773106,0.9354583333333334,0.013886881799421751,0.9452499999999996,0.013690781570093074,0.9467499999999994,0.013813992503577274,0.9490833333333332,0.013343485718173924,0.9652916666666668,0.010147437415974105,0.9670833333333336,0.009935556238972118,0.9693750000000004,0.010015179451434923,0.987291666666667,0.006605842321595172,0.9882916666666668,0.00621364426081829,0.9894583333333336,0.006042528674137827,0.9304583333333336,0.014660450860885703,0.9322500000000004,0.014527512213421512,0.9339583333333336,0.01422140161478077,0.9330416666666668,0.014193051410226531,0.935166666666667,0.013803179987878795,0.9371250000000002,0.014286199148517816,0.9464999999999996,0.01355953948742771,0.9487083333333336,0.013286310310491285,0.951125,0.012963021659920032,0.9664583333333336,0.010169996039549108,0.9687083333333336,0.009909223397084823,0.97075,0.01023304831307748,0.9879583333333336,0.006269275830942879
-0.2229009812647182,0.9277500000000004,0.015181997745868476,0.9290416666666668,0.015149200107229706,0.9309583333333336,0.014588748994421087,0.9304166666666668,0.014619003994040687,0.9319166666666666,0.01419873820685016,0.9339166666666668,0.01402156077855338,0.9441666666666664,0.01364734406395618,0.9457499999999996,0.013834086324887687,0.9478333333333328,0.013261263556355086,0.9642083333333338,0.010471439331183977,0.966041666666667,0.010098043677421445,0.9680416666666668,0.009799287814258073,0.9865000000000002,0.006788470618138768,0.9875833333333336,0.006411253127639457,0.9887500000000002,0.00637649764543376,0.9290833333333334,0.015238611412388525,0.9305833333333334,0.014867703626018075,0.932291666666667,0.014381640978074175,0.9315416666666668,0.01416121218524584,0.9334583333333332,0.013998449814969588,0.9353333333333332,0.013880441875771338,0.9454583333333328,0.013886881799421756,0.9472499999999996,0.013527492581981188,0.9492083333333332,0.012858673575105298,0.9654583333333336,0.010263794917627262,0.9672083333333334,0.01011659459062738,0.9697083333333336,0.01029014833604345,0.9872916666666669,0.0064784632522775975
-0.22115273827440668,0.925875,0.015716620272112496,0.9276666666666668,0.0154596248337403,0.9295833333333332,0.015040454706483363,0.9289583333333332,0.01486601035546824,0.9304166666666666,0.014456592114172532,0.9321666666666666,0.013935366677789444,0.9432916666666664,0.013929323087166394,0.9444583333333332,0.013783481962116838,0.9462083333333328,0.013547690967672528,0.9630833333333336,0.010668945069166354,0.964791666666667,0.010446208110548487,0.96675,0.010246611906164674,0.985375,0.007001859871967344,0.9867916666666672,0.006571059233064675,0.9880833333333336,0.00634155168533521,0.927625,0.015385723451014938,0.92925,0.01499050625488604,0.9312083333333336,0.014551095319597075,0.9302083333333334,0.014388882185755618,0.9317916666666666,0.01403313291622524,0.93375,0.013878190323909908,0.9441666666666664,0.014018836534383936,0.9456249999999996,0.013820212150646927,0.948083333333333,0.01329969715611768,0.9641250000000005,0.010358085274584084,0.966125,0.010047716020182014,0.9684583333333336,0.009999218719480035,0.9863750000000001,0.006794477945770053
-0.2194044952840952,0.9245416666666668,0.015485151938407169,0.9259166666666668,0.015687707501947708,0.9280833333333334,0.015471972868527275,0.9274166666666664,0.015311351997782557,0.928875,0.015017986900898384,0.9305416666666668,0.014409138207710025,0.9420416666666668,0.014534382129588068,0.9435416666666668,0.014223842952357619,0.9448333333333332,0.013943337716151994,0.9619583333333332,0.010784424854596773,0.9638333333333342,0.010275375094532241,0.9655000000000002,0.010001388792451677,0.9846666666666668,0.007003967129816892,0.9858333333333338,0.006739188873051912,0.9873333333333336,0.006377042156569671,0.9258333333333336,0.015630276886720695,0.9277916666666668,0.015562988055711604,0.9294583333333336,0.015178967081678069,0.9287916666666663,0.01494660635952746,0.930625,0.014054395812935772,0.9319999999999998,0.013890444357343077,0.94325,0.014239762404384897,0.9445,0.014113626197559738,0.9464999999999996,0.013793114224133731,0.9634166666666668,0.010300687679308931,0.9648750000000004,0.010232624161094866,0.967041666666667,0.010110414734871722,0.9853333333333335,0.007023769168568489
-0.2176562522937837,0.923125,0.01571750395436741,0.9245833333333336,0.015858532578884952,0.9264166666666668,0.015507838519779457,0.9259166666666664,0.015863786503298068,0.927333333333333,0.015396608573174663,0.9291666666666666,0.014724318509036518,0.9401666666666668,0.01476576370452195,0.9425,0.014467396294964604,0.9436249999999996,0.014300288944244762,0.9608333333333337,0.011124297730643502,0.9624999999999998,0.010665364503850777,0.964291666666667,0.0101679473237118,0.9837916666666672,0.007163637925895836,0.9849583333333334,0.006810811462504138,0.9862083333333336,0.0065562470209716795,0.9244583333333336,0.01565197671222392,0.92625,0.015486329096622254,0.9280833333333331,0.01542702354816234,0.927333333333333,0.015369522511198002,0.928875,0.014841231511494515,0.9309583333333332,0.01400588913834304,0.9419999999999998,0.01454494948618095,0.9434166666666666,0.014249512662232044,0.9450416666666666,0.013783985776577436,0.9619166666666666,0.010720890821195787,0.9638750000000004,0.010414249719601618,0.9657916666666668,0.009884664750117846,0.9845416666666671,0.0070364872470415046
-0.21590800930347206,0.9217499999999996,0.0157671863903065,0.9230833333333331,0.015809411753762367,0.9245416666666668,0.015716620272112496,0.924125,0.01588363719541451,0.9259583333333332,0.015569679847561269,0.9275833333333332,0.015147194459701113,0.938875,0.014869279945952702,0.9405000000000004,0.014682756326158019,0.9425833333333336,0.014336966593778169,0.95975,0.010824034470668618,0.9612083333333334,0.01079150579030667,0.9632916666666668,0.010158381186652405,0.9829166666666672,0.007680693689736322,0.9841666666666672,0.00719760762722972,0.9855416666666666,0.006870705729560988,0.9227916666666668,0.015780118908860524,0.92425,0.015714245129817714,0.9262083333333336,0.015525460719590753,0.9257083333333332,0.01586570156378567,0.9272916666666664,0.015339616013591878,0.9289166666666668,0.014698592147246997,0.9401666666666668,0.014595471139287618,0.94225,0.014179161156821354,0.9439583333333332,0.014240920596802887,0.9609166666666672,0.010800913027250171,0.9627916666666666,0.010360766675835879,0.964541666666667,0.010304310721462378,0.9835833333333337,0.007260528753319391
-0.21415976631316064,0.9202916666666664,0.016117569347350928,0.9215833333333328,0.015890030067798964,0.9229166666666664,0.015814681997013604,0.9223333333333332,0.015963500033931568,0.9243333333333336,0.01604161255402128,0.925875,0.015485151938407162,0.93775,0.014670217373228584,0.9393333333333332,0.014704496666741854,0.9412083333333332,0.014598741859793568,0.9587083333333336,0.010613065192383298,0.9605833333333336,0.011052588937539586,0.9623333333333332,0.010519822558706343,0.9818333333333342,0.007762087348129995,0.9830833333333338,0.007430698337153619,0.9845833333333336,0.006999503950677903,0.9212916666666664,0.015762946618926,0.9227916666666662,0.015620888347907026,0.924416666666667,0.015853276913272176,0.9239583333333334,0.015917266568101437,0.9257916666666668,0.015614663247516198,0.9275416666666668,0.015282013301772625,0.9390416666666666,0.014730860935087563,0.94075,0.014538980172090632,0.9427083333333336,0.01427987852033608,0.9601250000000005,0.010703630614578102,0.9615833333333336,0.010736425538014665,0.9635833333333336,0.0101348546007221,0.9826250000000003,0.0075772640547598314
-0.2124115233228492,0.918125,0.016396508351204254,0.9198749999999996,0.016410055775516273,0.9213749999999996,0.0159225011121578,0.9213333333333334,0.01626687158340874,0.92275,0.016018869082012832,0.9244583333333332,0.01574046227967202,0.9365,0.014623990943347544,0.938375,0.014804220025234544,0.939625,0.0146722882219055,0.9571666666666668,0.01093033495471307,0.9594166666666673,0.011052588937539586,0.9610416666666668,0.010757345681491844,0.9808333333333336,0.0076829537144107235,0.9823333333333336,0.007895146188217994,0.9836666666666668,0.007612124831112817,0.919875,0.016128337294615602,0.9212499999999996,0.01585853257888495,0.9230416666666666,0.015742668046497776,0.9222499999999998,0.016044858989720037,0.9243333333333336,0.015753306531222786,0.9257916666666663,0.015561203091877768,0.938,0.014781745499094485,0.9395833333333334,0.014713702985841312,0.9415416666666668,0.014356026125328384,0.9590833333333336,0.010877793383259728,0.9605833333333336,0.011052588937539586,0.9625416666666666,0.010464805434301104,0.9817500000000005,0.007870038119348584
-0.2106632803325376,0.916708333333333,0.01679528496996172,0.9181666666666668,0.0164054530229704,0.9200416666666664,0.016308601598883664,0.9197083333333336,0.01678453115553458,0.9209583333333332,0.016212081828754197,0.9225833333333334,0.016072535235266673,0.9350833333333332,0.014804044117139824,0.9367083333333336,0.014686480461068041,0.9388333333333336,0.014926672621704927,0.9562083333333338,0.010823633478026996,0.9580416666666672,0.010963243513364716,0.9601250000000005,0.011010648255211872,0.9796666666666672,0.007951240294584359,0.9813750000000004,0.007668364848156627,0.9829166666666672,0.007716774657271709,0.917875,0.0165516342764762,0.9199166666666664,0.016414551471179456,0.921125,0.015933400888978117,0.9210416666666668,0.016181211240887436,0.9226666666666666,0.015893744401842852,0.9244583333333336,0.015455525351436253,0.936375,0.014683643110618013,0.9384166666666668,0.014897566915439581,0.9402083333333342,0.01480750325942148,0.9576666666666672,0.010908712114635724,0.9594583333333336,0.011023255089935005,0.9611666666666668,0.0106471175024563,0.980791666666667,0.007605622006851959
-0.2089150373422261,0.9155833333333332,0.017060146866633673,0.9161666666666666,0.016964832906797383,0.918,0.016563010998406447,0.9183333333333332,0.016931233465600392,0.9193750000000004,0.01676714503956406,0.9211666666666666,0.01602168669162033,0.93375,0.015095759154293785,0.9355,0.014767644813352375,0.9371249999999998,0.014876750597268656,0.9551666666666668,0.0112657297440808,0.9568750000000004,0.010882500606223032,0.959041666666667,0.010994869384298205,0.9788333333333338,0.008012143561147928,0.9804583333333337,0.007901191014299312,0.981916666666667,0.0079368164622571,0.916333333333333,0.016746475582773947,0.917875,0.016618628687242638,0.9196249999999996,0.016261694509900653,0.9193333333333332,0.016711606080140166,0.9209999999999996,0.016239526539349045,0.92275,0.015966762351835754,0.9351666666666664,0.014887541398393784,0.936875,0.01473227513168131,0.9387916666666668,0.014909390683577772,0.9566250000000004,0.010909905667175446,0.9584166666666672,0.01118002931818856,0.9602083333333334,0.010689347631066071,0.9798333333333338,0.007886345442880638
-0.2071667943519145,0.9144166666666668,0.017230262460114887,0.9153333333333332,0.017066861978049082,0.9164583333333332,0.016627819309819297,0.9169166666666666,0.017262475360027462,0.9178333333333332,0.016833333333333318,0.919375,0.016499947390488514,0.9325,0.015648038570731826,0.9339166666666664,0.015108634396706185,0.9358333333333332,0.01484643616046176,0.954125,0.011597937436362464,0.9557083333333336,0.011170319676117904,0.9577500000000004,0.010964272788369412,0.9776666666666672,0.007877534865397641,0.9793333333333338,0.007753135566408658,0.981166666666667,0.007924995618645809,0.9152083333333334,0.017206618155039446,0.9165,0.016690815837859245,0.9179583333333332,0.016461181188210963,0.9178333333333332,0.01670911261690591,0.9192083333333332,0.016560023399741913,0.9211250000000002,0.01630391696290597,0.9337916666666668,0.015227385326735798,0.9354583333333332,0.014815942520736834,0.9373333333333334,0.01506836273639428,0.9552500000000002,0.011362401448050796,0.9573333333333338,0.010908712114635724,0.9597500000000004,0.010900751757970136,0.9788750000000006,0.007780741002986496
-0.20541855136160306,0.9130416666666668,0.01748962986394445,0.9140833333333334,0.017280166858762287,0.9148333333333332,0.01703672503740081,0.9151249999999996,0.017630022924923636,0.9168333333333332,0.01689756721477318,0.9178333333333336,0.016849826903166283,0.9315416666666666,0.015571909805800954,0.932875,0.0155968635557851,0.934625,0.014921030553476447,0.9532916666666664,0.012024208798179708,0.9546666666666668,0.011614167593456234,0.9567916666666668,0.011111102430552178,0.9767083333333336,0.008018966232903359,0.9785416666666672,0.007778955763968424,0.980166666666667,0.007939003575876352,0.9140416666666664,0.01726986577506868,0.9149166666666664,0.01687350816450976,0.915958333333333,0.01659730357953095,0.9166666666666664,0.017118865486811775,0.9179583333333337,0.016778737785264616,0.9193750000000002,0.016483103722701415,0.932375,0.0155205397063948,0.9340416666666668,0.015071070060807809,0.9360416666666664,0.015148283272737912,0.9542916666666668,0.011763806899884821,0.9563333333333336,0.01101261902445454,0.9581250000000002,0.011338770142009822,0.9780416666666671,0.007686455439422132
-0.20367030837129152,0.911875,0.017502727961980984,0.9130416666666664,0.0175846662212028,0.91375,0.017371552415755283,0.9135833333333332,0.01787903023718631,0.9151666666666666,0.017574444830807917,0.9167083333333332,0.016795284969961712,0.9296249999999996,0.015482909484690244,0.9313333333333332,0.015755069730795296,0.9332499999999998,0.01551858205149196,0.951875,0.012381031078046598,0.953875,0.012023631245731609,0.9553333333333336,0.011037813793198974,0.9761250000000004,0.008000759512557394,0.9776250000000004,0.007891517070035804,0.9792916666666672,0.0077225094870629705,0.9130416666666664,0.017600455723266555,0.9138333333333332,0.01720061368414251,0.9144999999999998,0.01701388321995369,0.914875,0.01742399168133155,0.9167499999999998,0.016889962502425315,0.9176250000000004,0.01676797335862492,0.9312916666666664,0.015674587979699287,0.9327916666666664,0.015460017877666822,0.9345416666666668,0.015020761095526712,0.9532916666666664,0.012150602980007945,0.9547916666666668,0.01133877014200982,0.9568750000000004,0.011344893001796995,0.9768750000000003,0.007911730917511729
-0.20192206538098,0.9099583333333336,0.017539588158727595,0.9113749999999998,0.017310030409498925,0.9125416666666666,0.01760085027933466,0.9125416666666658,0.01780483509549521,0.9134583333333328,0.017562932477870042,0.9147916666666664,0.017174300487129663,0.9281249999999994,0.0159760563031056,0.9299166666666664,0.015302278334359954,0.9317916666666666,0.015301994695681557,0.951125,0.012504929583523814,0.9526666666666664,0.01225198396632608,0.9545,0.011655947456603921,0.9751250000000008,0.008382252249710561,0.9767083333333336,0.007861540526159255,0.9784583333333342,0.00772700441453362,0.9115,0.01706930318176787,0.9125833333333332,0.01754339856850243,0.9130833333333332,0.017462459735100314,0.9135416666666664,0.01753840032930914,0.9149166666666664,0.01723187453529069,0.9165416666666666,0.016628654569079766,0.9296666666666664,0.015298874323150547,0.9314166666666666,0.015363873571177003,0.932958333333333,0.015410978680437169,0.9522499999999996,0.01251415864797418,0.9539166666666664,0.012050530186584238,0.955875,0.01120817843759141,0.9762500000000001,0.007982185025278334
