frame,u1_0.0_u2_0_b_0,std_u1_0.0_u2_0_b_0,u1_0.0_u2_0.2_b_0,std_u1_0.0_u2_0.2_b_0,u1_0.0_u2_0.4_b_0,std_u1_0.0_u2_0.4_b_0,u1_0.0_u2_0_b_0.2,std_u1_0.0_u2_0_b_0.2,u1_0.0_u2_0.2_b_0.2,std_u1_0.0_u2_0.2_b_0.2,u1_0.0_u2_0.4_b_0.2,std_u1_0.0_u2_0.4_b_0.2,u1_0.0_u2_0_b_0.4,std_u1_0.0_u2_0_b_0.4,u1_0.0_u2_0.2_b_0.4,std_u1_0.0_u2_0.2_b_0.4,u1_0.0_u2_0.4_b_0.4,std_u1_0.0_u2_0.4_b_0.4,u1_0.0_u2_0_b_0.6,std_u1_0.0_u2_0_b_0.6,u1_0.0_u2_0.2_b_0.6,std_u1_0.0_u2_0.2_b_0.6,u1_0.0_u2_0.4_b_0.6,std_u1_0.0_u2_0.4_b_0.6,u1_0.0_u2_0_b_0.8,std_u1_0.0_u2_0_b_0.8,u1_0.0_u2_0.2_b_0.8,std_u1_0.0_u2_0.2_b_0.8,u1_0.0_u2_0.4_b_0.8,std_u1_0.0_u2_0.4_b_0.8,u1_0.1_u2_0_b_0,std_u1_0.1_u2_0_b_0,u1_0.1_u2_0.2_b_0,std_u1_0.1_u2_0.2_b_0,u1_0.1_u2_0.4_b_0,std_u1_0.1_u2_0.4_b_0,u1_0.1_u2_0_b_0.2,std_u1_0.1_u2_0_b_0.2,u1_0.1_u2_0.2_b_0.2,std_u1_0.1_u2_0.2_b_0.2,u1_0.1_u2_0.4_b_0.2,std_u1_0.1_u2_0.4_b_0.2,u1_0.1_u2_0_b_0.4,std_u1_0.1_u2_0_b_0.4,u1_0.1_u2_0.2_b_0.4,std_u1_0.1_u2_0.2_b_0.4,u1_0.1_u2_0.4_b_0.4,std_u1_0.1_u2_0.4_b_0.4,u1_0.1_u2_0_b_0.6,std_u1_0.1_u2_0_b_0.6,u1_0.1_u2_0.2_b_0.6,std_u1_0.1_u2_0.2_b_0.6,u1_0.1_u2_0.4_b_0.6,std_u1_0.1_u2_0.4_b_0.6,u1_0.1_u2_0_b_0.8,std_u1_0.1_u2_0_b_0.8,u1_0.1_u2_0.2_b_0.8,std_u1_0.1_u2_0.2_b_0.8,u1_0.1_u2_0.4_b_0.8,std_u1_0.1_u2_0.4_b_0.8,u1_0.2_u2_0_b_0,std_u1_0.2_u2_0_b_0,u1_0.2_u2_0.2_b_0,std_u1_0.2_u2_0.2_b_0,u1_0.2_u2_0.4_b_0,std_u1_0.2_u2_0.4_b_0,u1_0.2_u2_0_b_0.2,std_u1_0.2_u2_0_b_0.2,u1_0.2_u2_0.2_b_0.2,std_u1_0.2_u2_0.2_b_0.2,u1_0.2_u2_0.4_b_0.2,std_u1_0.2_u2_0.4_b_0.2,u1_0.2_u2_0_b_0.4,std_u1_0.2_u2_0_b_0.4,u1_0.2_u2_0.2_b_0.4,std_u1_0.2_u2_0.2_b_0.4,u1_0.2_u2_0.4_b_0.4,std_u1_0.2_u2_0.4_b_0.4,u1_0.2_u2_0_b_0.6,std_u1_0.2_u2_0_b_0.6,u1_0.2_u2_0.2_b_0.6,std_u1_0.2_u2_0.2_b_0.6,u1_0.2_u2_0.4_b_0.6,std_u1_0.2_u2_0.4_b_0.6,u1_0.2_u2_0_b_0.8,std_u1_0.2_u2_0_b_0.8,u1_0.2_u2_0.2_b_0.8,std_u1_0.2_u2_0.2_b_0.8,u1_0.2_u2_0.4_b_0.8,std_u1_0.2_u2_0.4_b_0.8,u1_0.3_u2_0_b_0,std_u1_0.3_u2_0_b_0,u1_0.3_u2_0.2_b_0,std_u1_0.3_u2_0.2_b_0
-0.0046292423937016975,0.9154166666666668,0.016350118925833188,0.9119999999999996,0.017156145643277013,0.9086666666666666,0.01724496705966377,0.9160416666666666,0.01491730678328586,0.9125416666666664,0.015085347471415206,0.9086249999999998,0.015317870373448709,0.919875,0.01381870461447896,0.9169166666666662,0.014651270327934776,0.9143333333333334,0.014910846164230019,0.9195833333333332,0.015160026018740487,0.9178749999999998,0.014992996050007987,0.9161249999999996,0.01492987078533054,0.9355833333333332,0.014257308067560773,0.9370833333333336,0.013997767679169413,0.937875,0.014085490465960587,0.9122916666666664,0.017066811115925153,0.9088333333333332,0.01718445680129445,0.9054583333333336,0.017137059824965432,0.913083333333333,0.014979383980806556,0.9090833333333332,0.014962685068009829,0.9060833333333328,0.016139797258811994,0.9177916666666665,0.01470018660123438,0.9149999999999998,0.014794894014114756,0.9121666666666668,0.015864880851883017,0.9187499999999996,0.015278661590597506,0.9171666666666668,0.014852048119142798,0.915625,0.014506643592965713,0.9369166666666672,0.013991813082418343,0.937875,0.01417395645776671,0.9390833333333332,0.01399379822953329,0.9089166666666668,0.017100804074662676,0.9055000000000004,0.017208686437055226,0.902,0.017349351572897468,0.9096666666666666,0.014847371634213381,0.9062499999999996,0.016032735609094,0.9033333333333332,0.016964014199999284,0.9155416666666666,0.014690735459238697,0.9132083333333336,0.01561199458749586,0.910041666666667,0.015692299509278067,0.9182499999999998,0.014869571838713666,0.9166666666666664,0.014794894014114756,0.9152916666666664,0.014894944612183006,0.9379166666666666,0.014017598066557469,0.9388749999999998,0.013953730584407251,0.940708333333333,0.014070198510010842,0.9056250000000002,0.017131791029804458,0.9020416666666666,0.017268257246558876
-0.00453935419188225,0.9155416666666664,0.015837225398829587,0.911625,0.016683272976913795,0.9079583333333328,0.016910661906356914,0.9159166666666666,0.014481549564110104,0.9126249999999996,0.0150894899957995,0.908875,0.015220086782494584,0.9195416666666664,0.014169056171029096,0.917125,0.014488920575544757,0.9143333333333332,0.014581190318732931,0.919375,0.015312429138158019,0.9180416666666672,0.015308800573526312,0.9162083333333332,0.01504385948928443,0.9351666666666668,0.01435560285509924,0.9365416666666668,0.013958706462674513,0.9375833333333335,0.014268993190364437,0.911875,0.01660692417504083,0.908208333333333,0.016938973388149713,0.9051250000000002,0.017061520627163058,0.913083333333333,0.015053377251190731,0.9092916666666666,0.01485759953319811,0.9061249999999996,0.015859134679350496,0.9176249999999998,0.014377777509445291,0.9149583333333332,0.01453915928717261,0.9124166666666668,0.015247722962972396,0.9187083333333336,0.015487394067434318,0.9172083333333332,0.01508718873378632,0.9155,0.014917364974343744,0.9363750000000002,0.014035607001084378,0.9375000000000002,0.014107720502539656,0.9387083333333331,0.01394925077637585,0.9084583333333331,0.017020769583723942,0.9054583333333333,0.016982374441363204,0.9016250000000005,0.017070065986333434,0.9097916666666664,0.015030928761871115,0.9064166666666664,0.015897021034702617,0.9034999999999996,0.016773822197433442,0.9157916666666664,0.014632002122440759,0.9130833333333334,0.015099438915256272,0.910125,0.016007322543136308,0.91825,0.014990506254886043,0.9165,0.014943411777621443,0.9152916666666668,0.014838891748824544,0.9374166666666668,0.01395404162878188,0.9385833333333332,0.014061126476131915,0.9405416666666666,0.0142540807997024,0.9057916666666666,0.016830393720224653,0.9018333333333338,0.017101819266447126
-0.0044494659900628,0.9159166666666664,0.015428824035263057,0.9123333333333334,0.016248076809271917,0.908,0.01710750322714178,0.9157499999999998,0.014529424168447496,0.9125416666666668,0.014918703306029416,0.9089583333333332,0.014921961350826345,0.9192499999999996,0.014443135624464185,0.9169166666666662,0.014276777958940482,0.9145416666666668,0.014436102024669491,0.9189166666666668,0.01530953769532066,0.9179166666666664,0.01548632909662224,0.9165416666666666,0.015306532283817762,0.9344166666666668,0.014594281604640756,0.935791666666667,0.014373429865940531,0.9373333333333334,0.01436043948569201,0.9126250000000002,0.016216364762520332,0.9081249999999998,0.01707698052610264,0.9051666666666668,0.017069303181767866,0.912875,0.015025383614995575,0.90975,0.014895702213875131,0.9058749999999998,0.015520987135703268,0.9177499999999996,0.01411042758624509,0.9150833333333332,0.01461520327147955,0.9123750000000002,0.0150572403218887,0.91875,0.015314979957907576,0.9173749999999998,0.015181254431406875,0.9155416666666668,0.015054934130266604,0.9354583333333342,0.014320185345634798,0.9372500000000002,0.014071000517218223,0.9386249999999998,0.013871370896762708,0.9083333333333332,0.017045690234060787,0.9054166666666668,0.017227037857197997,0.9020000000000004,0.01700163390840879,0.9101666666666668,0.014803340463857772,0.9063333333333334,0.015533118739576328,0.902708333333333,0.016558765302199716,0.915875,0.014349252303401273,0.9133749999999996,0.014808910136956212,0.9102500000000002,0.016001519025114798,0.918,0.015595583420386106,0.9166249999999998,0.015270648589150797,0.915,0.015257056655127738,0.9367916666666668,0.01405785417085015,0.9384999999999996,0.013973188612482123,0.9399999999999992,0.014073221221723041,0.90575,0.017094305419576936,0.9021250000000004,0.01702321739729466
-0.004359577788243349,0.9161666666666666,0.01543894786282766,0.9129583333333334,0.016167472058976243,0.9084583333333331,0.01634645518827314,0.9162083333333332,0.015006884993969329,0.9128333333333336,0.014786442739512731,0.9097083333333338,0.014862272799870737,0.9192499999999996,0.01479465932167565,0.916833333333333,0.014509575382407913,0.914375,0.014391295111976534,0.9187916666666662,0.014900072240689902,0.9177083333333332,0.015488290828163631,0.9167083333333328,0.015415484188885463,0.934416666666667,0.015136187322660453,0.9355416666666668,0.01470963167074176,0.9367916666666666,0.014495629130496162,0.9132083333333332,0.016085222255225434,0.9088333333333332,0.016159792352901336,0.9057083333333332,0.016957411932380602,0.9130416666666668,0.014730860935087553,0.9100000000000004,0.014662878298615175,0.9056666666666664,0.015387585183445046,0.9176666666666664,0.014379769740081991,0.9149583333333332,0.014404800029465484,0.9126250000000002,0.015236047807019303,0.918625,0.015507110824106175,0.9172916666666666,0.015429892975073484,0.9162916666666668,0.01563466367829296,0.9353333333333336,0.01454494948618096,0.9367500000000002,0.014141890098411722,0.9380416666666662,0.014440430799206325,0.909125,0.016216792993684042,0.9058333333333328,0.016910713238128722,0.9020833333333336,0.016909686573085853,0.910166666666667,0.014709218575815334,0.9059166666666666,0.015392774278862131,0.9026666666666662,0.015946089733153312,0.915958333333333,0.014285713045634862,0.9132916666666668,0.015261550725779978,0.9101666666666668,0.01603728295081322,0.918125,0.015695396972077863,0.9171666666666664,0.015285250697613332,0.9149166666666666,0.01574073801742895,0.936625,0.014018774613591106,0.9380833333333328,0.014198738206850163,0.939833333333333,0.014452027923828248,0.9061249999999996,0.016753471862406444,0.9022916666666673,0.017034228205456074
-0.004269689586423899,0.9159999999999998,0.015022205785658318,0.9131666666666666,0.015473094928509491,0.9095833333333336,0.01591972047493296,0.9162499999999996,0.015077346878310138,0.9129583333333336,0.014747822343956028,0.9095416666666668,0.01467938605664419,0.919333333333333,0.014263395263556432,0.9172499999999996,0.01442196434455291,0.9145416666666666,0.014646233398992976,0.9192083333333334,0.014750176552615669,0.9175416666666668,0.01580913721379014,0.9164166666666668,0.015300462955958766,0.9344166666666668,0.014942249942138344,0.9352083333333332,0.01488701662150241,0.9364583333333334,0.014485085720607013,0.913375,0.015523224088800325,0.9096666666666668,0.01593912028800696,0.9055416666666662,0.016840293528056768,0.9132500000000005,0.014719365550940769,0.9096666666666668,0.014856723132044359,0.9058749999999997,0.014750176552615676,0.9178749999999998,0.01450329225076537,0.9152083333333332,0.01450903693488225,0.9125833333333332,0.015064444895182829,0.918333333333333,0.01559914527573012,0.9168333333333332,0.015633830837855016,0.915875,0.015467203205492575,0.9349583333333336,0.014907061618947953,0.9365000000000002,0.014595471139287615,0.9378749999999998,0.0141445292722428,0.9097916666666668,0.015831962659969428,0.9058333333333328,0.016712437151880484,0.9024166666666668,0.017543398568502434,0.9099166666666668,0.01490688692443119,0.9063333333333332,0.014744113703064313,0.9024166666666664,0.015482741287568475,0.916,0.014408716497700653,0.91325,0.014906886924431184,0.9100416666666662,0.016111536153397114,0.9176666666666664,0.015858751527153714,0.916875,0.015423140532618148,0.9153333333333332,0.015746251758575566,0.9362083333333334,0.014565405647171887,0.9377916666666664,0.01407266607844994,0.9391666666666666,0.014225368575580427,0.9059999999999996,0.016678329252855825,0.9025416666666668,0.01754552609958194
-0.004179801384604446,0.9161666666666664,0.01495456080561675,0.9136249999999996,0.01534052141298404,0.9099999999999996,0.0159687194226713,0.9159583333333332,0.015015674680516716,0.912875,0.015089950206088219,0.9089583333333336,0.014762882792101716,0.91925,0.014239762404384881,0.9172083333333332,0.014077599917757441,0.9142916666666664,0.014824845417968663,0.9190416666666664,0.01473086093508756,0.917416666666667,0.015356639895787375,0.9160833333333332,0.01567707987264634,0.9337916666666668,0.01517256066793678,0.934875,0.014878617673994074,0.9364583333333336,0.014204300502938468,0.9137916666666664,0.01524561640093453,0.9101666666666663,0.01599392245684451,0.9061666666666666,0.016390207103294592,0.9132083333333334,0.01508718873378631,0.9095000000000002,0.014711106915071557,0.9061666666666668,0.01465435088975284,0.9175416666666664,0.014139618787097631,0.9151666666666666,0.014868871286460625,0.9122916666666662,0.015235136198931732,0.91825,0.015293199287410216,0.9169166666666668,0.015818194517004062,0.9157916666666668,0.015721038186667785,0.9347916666666668,0.014970746938242218,0.9362083333333338,0.014344411900729066,0.9378333333333332,0.014044571905188144,0.910333333333333,0.01591295768304,0.9062083333333334,0.016454851952472174,0.9021249999999998,0.01771098019434397,0.9099583333333336,0.014827655748634028,0.9065,0.01472809107341024,0.9023333333333332,0.015342388630486727,0.915875,0.014407210289758847,0.9131666666666663,0.01498981135453159,0.910333333333333,0.015640048309104124,0.917625,0.015751488024945453,0.9164583333333332,0.01585825888929803,0.9157499999999996,0.015500672028442285,0.9360000000000004,0.014485625058427178,0.93775,0.013892194051176927,0.9389166666666664,0.014041357563363395,0.9063333333333334,0.016436747447918832,0.9023333333333332,0.017657230184198694
-0.004089913182784996,0.9164166666666658,0.015427023548162343,0.9131666666666666,0.015819292019556366,0.9102916666666664,0.016091696875511076,0.9162499999999996,0.01498494614975678,0.912875,0.014941959469151871,0.9091249999999998,0.014650974085932522,0.9194166666666664,0.013670477111075684,0.917208333333333,0.014067730508744705,0.9144583333333336,0.01458636873172269,0.9190833333333333,0.015527529316239156,0.9172916666666668,0.015175764212864012,0.9159583333333338,0.015817481099509274,0.933291666666667,0.01550531942771756,0.9347083333333334,0.01503416248637305,0.9359166666666668,0.014615203271479553,0.9132083333333332,0.015727221182113223,0.9104583333333331,0.015888008668314732,0.9061666666666668,0.016717422714707608,0.9132083333333332,0.014845909930572337,0.9096249999999998,0.014691208160740963,0.9060416666666667,0.014758178053013325,0.9178749999999998,0.01407562658956569,0.9155,0.014463555733098415,0.9123333333333332,0.01505914266410202,0.9182916666666664,0.015247893752544603,0.9169166666666668,0.01583574543030208,0.9157916666666668,0.015667940994272347,0.9345833333333332,0.015233141866046903,0.9355833333333337,0.014726912250857085,0.9373333333333334,0.013998015732397385,0.9107499999999998,0.015793590472087074,0.9063333333333334,0.016504208217569497,0.9019166666666664,0.017406695710431522,0.9100416666666666,0.014695934339507331,0.906375,0.0146362729583426,0.9030416666666662,0.015295185789434953,0.916208333333333,0.014100273342504147,0.913,0.014875408491123109,0.910333333333333,0.01571093037771262,0.9180833333333334,0.015791831573457343,0.9163750000000004,0.01581309012952384,0.915375,0.015550042425808491,0.9356250000000002,0.014659029735210232,0.9371250000000002,0.014159250509825728,0.9386666666666666,0.014245857097572074,0.9062916666666668,0.016515932963858455,0.9019999999999998,0.017421251390184335
-0.004000024980965546,0.9163333333333328,0.01593912028800697,0.9130833333333332,0.01545400882906725,0.910333333333333,0.01599131708841463,0.9159999999999999,0.015031448514512631,0.913,0.014922019523732906,0.9095,0.01504714812403554,0.9194166666666664,0.013476059018372788,0.9173749999999998,0.014040553862927829,0.914625,0.014534382129588056,0.9190833333333333,0.015687707501947715,0.9174999999999998,0.01587713240271471,0.9162083333333332,0.015949083481156173,0.93325,0.015572188528127818,0.9344583333333338,0.015183541436554109,0.9352916666666669,0.014987900212430622,0.9132083333333332,0.015468999015953019,0.9103333333333332,0.016051998837112662,0.9064583333333334,0.016298804915289542,0.9132083333333332,0.014929870785330531,0.9097916666666668,0.015187199928448506,0.9061666666666665,0.014463555733098415,0.9177499999999996,0.01402156077855338,0.9156249999999996,0.014196965149088869,0.9123749999999996,0.014702548437449718,0.9184999999999997,0.015775332361351733,0.9169166666666668,0.01586203538852018,0.9155833333333332,0.015579322121895348,0.934416666666667,0.01522767035512802,0.935166666666667,0.01504530196144667,0.9367916666666668,0.01443802608469116,0.9104166666666664,0.015945871984100864,0.9067083333333334,0.016180352883804608,0.9021666666666668,0.016684157488800894,0.9102083333333332,0.015287465362911604,0.9064999999999996,0.01449041829010543,0.9026666666666664,0.014399074044303448,0.9161666666666658,0.014260473733754806,0.9130416666666664,0.014683643110618013,0.9100833333333328,0.0157671863903065,0.917625,0.01579551404319875,0.9164166666666668,0.015641602290757242,0.9155,0.01598697386415994,0.9352083333333336,0.01489634323136611,0.9366666666666668,0.014462595433277756,0.93825,0.01426899319036444,0.9070416666666667,0.016158879138108546,0.9020833333333333,0.016686446595965233
-0.003910136779146096,0.91625,0.01601540057430832,0.9129166666666664,0.01541441424987231,0.9097916666666664,0.015521881955627813,0.9160833333333336,0.015034913072948278,0.9129999999999999,0.015088627063675022,0.9098333333333332,0.014943411777621441,0.9189583333333332,0.013850328415681054,0.9168333333333332,0.014307146621337332,0.9145833333333332,0.014427741410983982,0.9190833333333333,0.015687707501947708,0.9175,0.016180406532456327,0.9162083333333336,0.015879264519072234,0.933166666666667,0.015616052993990225,0.9341250000000002,0.015467203205492578,0.9348333333333336,0.015219687542419806,0.9131249999999996,0.015359974591269487,0.9098749999999995,0.015603095757644438,0.9068333333333334,0.015941734186997618,0.9132499999999996,0.01511966159233289,0.9102916666666664,0.014880951190476124,0.9066666666666664,0.014841757907262122,0.9175,0.014176467198220513,0.9153333333333332,0.014449144534462154,0.9124583333333331,0.014717183362012953,0.9184583333333332,0.01578451905085063,0.9167916666666668,0.01607658537196945,0.9157499999999998,0.015863786503298068,0.9341666666666668,0.015674643359401982,0.9349166666666668,0.015374717702918787,0.9363750000000004,0.014617281914075388,0.9100416666666662,0.015576814590209953,0.9068333333333334,0.015757714160231345,0.9019583333333336,0.016530222741659863,0.9106249999999998,0.01484263519205548,0.9069999999999996,0.014838014242703312,0.9028333333333334,0.014530619012584732,0.9157916666666668,0.014479331533833531,0.9131249999999996,0.014647181659130044,0.9102083333333336,0.015305624873809548,0.9177083333333332,0.01576382770423759,0.9165,0.015748897668655337,0.9153750000000004,0.015745314558799874,0.9347083333333336,0.015408274742992984,0.9365000000000002,0.01458595214581482,0.9374166666666668,0.014500718373009425,0.9070416666666666,0.015749724424396903,0.9019166666666667,0.016589613551188515
-0.003820248577326647,0.91625,0.015682394587562185,0.9134166666666659,0.015714245129817714,0.9097916666666668,0.015503975744591725,0.9165833333333336,0.015073661724271829,0.913375,0.015050782094850291,0.9097499999999996,0.015372910878844268,0.9188333333333332,0.014014873052106698,0.9169166666666666,0.014470036089949612,0.9145416666666664,0.014426477875382074,0.9191249999999996,0.015826698171128417,0.9172083333333332,0.01621422343705263,0.9162916666666668,0.01587270324592925,0.9326666666666668,0.015549205052920791,0.9340416666666668,0.015560756818926819,0.9344583333333334,0.015545129194273888,0.9135833333333327,0.01575661236856873,0.9099166666666668,0.01557218852812781,0.9062500000000002,0.01598067409230425,0.9135833333333334,0.015007174210282803,0.9099166666666664,0.015383748640114409,0.9062499999999998,0.0151691847726457,0.9173749999999998,0.01418815771847932,0.9151666666666662,0.014595471139287603,0.9127916666666664,0.014695461790029668,0.91825,0.01620163743439395,0.9170833333333336,0.0157089411907147,0.9156666666666666,0.0160675656733267,0.9338333333333336,0.015465912337927053,0.9345000000000002,0.0156267221273191,0.9357083333333336,0.014880951190476143,0.9100416666666667,0.01540647185438638,0.9062916666666668,0.0159599651036934,0.9025000000000004,0.01572771792445144,0.9101249999999996,0.015270193824717618,0.9065416666666666,0.015160655860189913,0.9025416666666668,0.014731332349036787,0.9159999999999996,0.01437976974008198,0.9133749999999996,0.014677020493123088,0.9100416666666666,0.015243338709088628,0.9175833333333332,0.015455806172582656,0.9164166666666668,0.015765424545857016,0.9156666666666669,0.01649410669165067,0.934625,0.015478423602622525,0.9357083333333336,0.01483421111635008,0.9372500000000002,0.014622803728727572,0.9064583333333336,0.01605843279678589,0.902541666666667,0.015743109162776936
-0.003730360375507193,0.9161666666666664,0.01559112995691246,0.9132499999999996,0.015696558363043924,0.90975,0.015543621414157853,0.9167083333333332,0.01522510490750209,0.913625,0.014908924899759418,0.9096666666666664,0.015298874323150555,0.9184583333333336,0.014102243221873909,0.9166666666666666,0.014317821063276344,0.9142083333333332,0.014679386056644175,0.9192916666666662,0.01564975816284569,0.9172916666666664,0.015995604865087148,0.9162916666666668,0.015767351553130277,0.9321666666666668,0.015644487847162002,0.9332916666666669,0.015692299509278067,0.934,0.015611605369795318,0.9134166666666662,0.015793590472087074,0.90975,0.01563272031491782,0.9063333333333334,0.015559920022645071,0.9140833333333332,0.014738225055201781,0.9100416666666662,0.01518857163571786,0.90675,0.015320420287243357,0.9173333333333336,0.014116578118573132,0.9148749999999998,0.014728503639013847,0.9129166666666662,0.014760824653265281,0.918125,0.01588888281856915,0.9170416666666668,0.015811333400092747,0.9162083333333332,0.016336256116041056,0.9331666666666668,0.015535800948490256,0.9340833333333332,0.015758375198252163,0.9353333333333332,0.015506271132817348,0.90975,0.015623833289774519,0.9062916666666668,0.015554507653196015,0.902875,0.015676803015212563,0.9102499999999996,0.015209417769556085,0.9070416666666664,0.015383917919553371,0.9030833333333336,0.015053377251190728,0.9154166666666664,0.014475793971700162,0.9132083333333332,0.0146386451065512,0.9102083333333332,0.015441140483929425,0.9177083333333332,0.015921628807659363,0.9169166666666666,0.01601019640381993,0.9152916666666672,0.016242038648040587,0.9340833333333334,0.015473768125443776,0.9350833333333334,0.015347593007084572,0.9368750000000002,0.01440817428098061,0.9062916666666668,0.015437992007454281,0.9029583333333333,0.015634663678292967
-0.003640472173687744,0.9156666666666664,0.015858751527153703,0.9127499999999996,0.015747795260148488,0.910125,0.015815285766905666,0.9168333333333332,0.015319740351730638,0.9142083333333328,0.015190857539249638,0.910083333333333,0.015455806172582659,0.9184583333333336,0.01369249338141157,0.916625,0.01412733510688488,0.9142500000000002,0.014906886924431187,0.9189999999999996,0.01585875152715371,0.9174583333333328,0.015901115876287134,0.9162083333333332,0.016096443275180717,0.9319166666666666,0.015641602290757232,0.9329583333333336,0.015661291187723532,0.9335833333333337,0.015154528109519682,0.9128749999999995,0.01584423966479791,0.9102083333333332,0.015699820858850588,0.9066666666666668,0.015634719199411427,0.9143333333333332,0.01525159372364446,0.9102916666666664,0.015412781041864053,0.9067499999999996,0.015293199287410212,0.9171250000000002,0.014169056171029088,0.9150416666666668,0.014615381452428796,0.9124999999999996,0.014939693586029269,0.9181666666666664,0.015757714160231345,0.916875,0.016118861880831815,0.916,0.016162370563200863,0.9330416666666668,0.015733843123803038,0.933791666666667,0.015426742203070613,0.9347083333333336,0.015199540837363034,0.910375,0.01562577775842072,0.9065833333333332,0.01558110501002202,0.9029583333333332,0.015828891920928775,0.9105416666666664,0.015224648782666715,0.9068333333333332,0.015283433296656,0.9031666666666668,0.01508218227652159,0.9153333333333334,0.014744113703064303,0.912875,0.014960538370437513,0.9102916666666664,0.015185828097275415,0.9174583333333332,0.01603159857212554,0.9169583333333332,0.015987788308581004,0.9152083333333334,0.016548277436371158,0.9337083333333338,0.015599089627995026,0.9346666666666668,0.01533514482053125,0.9362916666666669,0.014539159287172618,0.906625,0.015621332903010116,0.9030833333333332,0.015765424545857023
-0.0035505839718682937,0.9160833333333332,0.015623833289774512,0.9126666666666668,0.016179548132682117,0.909625,0.015994736547446545,0.9170416666666664,0.015365850936410897,0.9142499999999998,0.01548274128756848,0.9102083333333332,0.015396101147873613,0.9178333333333332,0.013683932183403994,0.9162916666666664,0.014200877809331203,0.9142500000000002,0.014747645763156757,0.9193333333333332,0.015806116959371556,0.9179999999999996,0.01593912028800697,0.91625,0.016341622046513953,0.9311666666666666,0.016099516900964592,0.9324166666666668,0.015652254008785945,0.933541666666667,0.015423140532618148,0.9127500000000002,0.016182766897055778,0.909625,0.015951260399521203,0.9062500000000006,0.016136354744626942,0.9142916666666664,0.015529485843245275,0.9104166666666662,0.015296831552826726,0.9065833333333334,0.015356639895787384,0.9164999999999998,0.014052480998820886,0.9148333333333336,0.014585952145814816,0.9120416666666664,0.015124426068082343,0.918708333333333,0.015964315675906685,0.9172083333333336,0.016265537443728478,0.9154583333333332,0.016332004622825698,0.9321666666666668,0.015608936186969591,0.9334583333333336,0.015442039930728782,0.9344166666666668,0.01528229731130471,0.9096666666666668,0.016017351702311944,0.9062083333333342,0.016130920532388158,0.9025416666666668,0.015996907253174486,0.9109166666666662,0.015211244013703946,0.9068333333333332,0.015419143945109268,0.9030833333333332,0.015108634396706176,0.9155416666666668,0.01435602612532838,0.9126666666666668,0.015068362736394263,0.9099166666666664,0.015392774278862138,0.9181666666666664,0.015880631109765266,0.9164583333333336,0.016101619570023932,0.9148333333333336,0.016557140118054463,0.933416666666667,0.015338540782399518,0.9343750000000002,0.015407373325060245,0.9359999999999996,0.014704496666741859,0.9063750000000004,0.016194938766993426,0.9025833333333335,0.015951097140949267
-0.0034606957700488447,0.9160833333333332,0.015282297311304698,0.9125,0.01615463469788847,0.9094166666666668,0.016455115719232513,0.9169583333333337,0.015249715388965272,0.9139583333333332,0.015194057226429015,0.9107083333333332,0.015052627585316185,0.9180416666666666,0.013750694426908835,0.9162499999999998,0.014057174917694749,0.9140416666666668,0.014631527508166127,0.9190833333333333,0.01600325487726377,0.9182916666666664,0.015968665062831296,0.9166666666666666,0.016380883167074145,0.9307083333333332,0.016087380751522124,0.9319583333333336,0.015399258189204363,0.9333750000000004,0.01542449125759276,0.9124583333333331,0.01624246620231463,0.9095416666666668,0.01643796207631049,0.9061666666666668,0.016262601951170724,0.9142499999999998,0.015119661592332898,0.9107083333333332,0.015061851645797056,0.9067916666666666,0.015087188733786313,0.9165833333333332,0.014132065587796337,0.9145833333333332,0.014253410897824496,0.912125,0.014740757462069425,0.9189166666666668,0.015641602290757246,0.9176666666666666,0.016341834522340358,0.9150833333333336,0.01657453703057125,0.9317916666666668,0.015500392020132203,0.9332500000000004,0.015165521934821615,0.93425,0.015410809698246087,0.9095416666666668,0.016471724509999945,0.9062083333333336,0.016285164943046233,0.9026666666666664,0.016179548132682124,0.911083333333333,0.015099438915256256,0.9070833333333332,0.015058912089966297,0.9030000000000002,0.015407429665226074,0.9149999999999998,0.01443375672974064,0.9125833333333334,0.01467211073204306,0.9095416666666658,0.01501613715307634,0.9184583333333334,0.016295395992597272,0.9161666666666668,0.016483156385973058,0.9139583333333337,0.016583909118982363,0.9332083333333342,0.015178967081678076,0.9341666666666668,0.015261607604268522,0.93575,0.01508287292114986,0.9062083333333334,0.016293691263799,0.9027916666666668,0.016214223437052623
