frame,u1_0.0_u2_0_b_0,std_u1_0.0_u2_0_b_0,u1_0.0_u2_0.2_b_0,std_u1_0.0_u2_0.2_b_0,u1_0.0_u2_0.4_b_0,std_u1_0.0_u2_0.4_b_0,u1_0.0_u2_0_b_0.2,std_u1_0.0_u2_0_b_0.2,u1_0.0_u2_0.2_b_0.2,std_u1_0.0_u2_0.2_b_0.2,u1_0.0_u2_0.4_b_0.2,std_u1_0.0_u2_0.4_b_0.2,u1_0.0_u2_0_b_0.4,std_u1_0.0_u2_0_b_0.4,u1_0.0_u2_0.2_b_0.4,std_u1_0.0_u2_0.2_b_0.4,u1_0.0_u2_0.4_b_0.4,std_u1_0.0_u2_0.4_b_0.4,u1_0.0_u2_0_b_0.6,std_u1_0.0_u2_0_b_0.6,u1_0.0_u2_0.2_b_0.6,std_u1_0.0_u2_0.2_b_0.6,u1_0.0_u2_0.4_b_0.6,std_u1_0.0_u2_0.4_b_0.6,u1_0.0_u2_0_b_0.8,std_u1_0.0_u2_0_b_0.8,u1_0.0_u2_0.2_b_0.8,std_u1_0.0_u2_0.2_b_0.8,u1_0.0_u2_0.4_b_0.8,std_u1_0.0_u2_0.4_b_0.8,u1_0.1_u2_0_b_0,std_u1_0.1_u2_0_b_0
0.006367080962211058,0.9217083333333336,0.016372349234133873,0.9183333333333336,0.01666666666666666,0.9154583333333338,0.01761662527588955,0.9218333333333334,0.016707450101343668,0.9186666666666664,0.01664665465224502,0.9148333333333336,0.01696319545368736,0.9209166666666664,0.013488420960216204,0.918208333333333,0.013651859356471877,0.91525,0.013476059018372784,0.9192083333333332,0.014455331100401056,0.9174583333333328,0.014291059267947909,0.9155416666666658,0.014161212185245848,0.9284166666666668,0.015110472821486715,0.9289166666666672,0.014951542098095126,0.9299583333333336,0.014761941964238828,0.9181250000000002,0.016556668260519342
0.007116149310706477,0.9219583333333332,0.016479732923267355,0.9183750000000004,0.016716539962962827,0.9154583333333342,0.01680975039473618,0.9217083333333334,0.016724846370329116,0.9183749999999996,0.016649939522746345,0.9147916666666666,0.01706070656020239,0.9209583333333332,0.013796071804039791,0.9185833333333332,0.013289250041543594,0.9150416666666664,0.01375372424311158,0.919125,0.014622506910011459,0.917583333333333,0.01443351616512375,0.9157916666666658,0.013991502877738959,0.9288750000000002,0.01491591012979093,0.9298333333333336,0.014803340463857766,0.930375,0.01490706161894794,0.9182083333333336,0.01677418444780218
0.007865217659201895,0.9219166666666668,0.01605351294196313,0.9185833333333336,0.0163704934426411,0.9155,0.016915640362956667,0.9217499999999996,0.016515775287080325,0.9185,0.0169713811393704,0.9149166666666668,0.01742424077733851,0.9215833333333328,0.013672508913875298,0.9184166666666668,0.01341614905833844,0.9150833333333328,0.01409269905542109,0.9193333333333332,0.014562127439201857,0.9173333333333332,0.014685593847940452,0.9158333333333332,0.014274102423620191,0.929375,0.015010123898370873,0.9300416666666664,0.014976776003013609,0.9306249999999998,0.014492275241198891,0.9184583333333336,0.016354949556632685
0.008614286007697314,0.9217499999999996,0.016691439921908073,0.9192916666666668,0.017002399748924327,0.9160833333333336,0.016888317790051732,0.9220416666666664,0.016248878166404794,0.9186666666666669,0.017074997966487582,0.9150833333333336,0.017207677550054982,0.9218749999999996,0.013195577436735714,0.9189166666666662,0.01357873132676408,0.9154999999999994,0.013754797142976862,0.9191666666666664,0.014018836534383934,0.917625,0.014300288944244757,0.9157083333333332,0.01400588913834303,0.929,0.014638230008364313,0.9299999999999996,0.014491376746189432,0.9307916666666666,0.014387916901962478,0.9190000000000003,0.017089632984811455
0.009363354356192729,0.9215416666666664,0.016397355393138514,0.9190833333333334,0.01694742687778229,0.9163750000000002,0.017120437348385694,0.9222083333333332,0.016624477853120337,0.919083333333333,0.017021024580728898,0.9147083333333336,0.016386764221977032,0.9217083333333334,0.012909877247888741,0.9188333333333332,0.013417443041719152,0.9155833333333336,0.01359917276895914,0.9193750000000002,0.013945267516656359,0.917625,0.013896379924282436,0.9154999999999996,0.013673778637312431,0.9289999999999996,0.015077577170531516,0.9301249999999998,0.0147332178539969,0.9309999999999999,0.014214624706813598,0.9189999999999999,0.016860539071387296
0.010112422704688151,0.9216666666666664,0.016167525750370358,0.9191250000000002,0.01679735222190291,0.9161250000000004,0.017332081284908242,0.9224999999999998,0.01704161572934523,0.9184166666666658,0.016633091180602057,0.914875,0.01637192507176707,0.9218333333333336,0.012854960132182435,0.918625,0.013120104907270278,0.9162083333333332,0.013751199442634482,0.9198333333333334,0.013772960627419378,0.9175416666666668,0.013791540784924,0.9157083333333332,0.013995969161790023,0.9289166666666664,0.015273206386785091,0.9300416666666664,0.014686480461068031,0.9309583333333334,0.0143874342357798,0.9191250000000002,0.01679735222190291
0.01086149105318357,0.921875,0.016088675710297318,0.9189166666666668,0.016505680840244053,0.9154583333333332,0.016710307447799996,0.9220416666666666,0.016368107115838266,0.9184999999999997,0.016243802236887487,0.914875,0.016431201264667166,0.9220833333333336,0.013106137239222436,0.9190000000000004,0.013274871834493242,0.9158749999999994,0.013654911102684708,0.9198333333333332,0.013943337716151987,0.9178333333333332,0.013795127964450182,0.9159999999999998,0.013778001790293586,0.9291249999999998,0.01501613715307634,0.9300833333333332,0.014869571838713656,0.9310833333333332,0.0143640658898826,0.9188333333333336,0.016483156385973044
0.011610559401678988,0.92175,0.016081174293771792,0.919166666666667,0.015955667749528158,0.915625,0.016453585813162766,0.9224166666666666,0.01575837519825216,0.9188333333333332,0.016099516900964582,0.9152499999999998,0.016070806866281883,0.92225,0.013268331135116844,0.9189583333333337,0.013370715824766692,0.9155833333333327,0.013445104437427515,0.9195000000000002,0.013499999999999998,0.9181666666666664,0.014082100537759103,0.9160416666666664,0.01385534142888984,0.9290416666666662,0.014834211116350075,0.9302083333333332,0.014465896196840944,0.9313749999999996,0.014343927770624359,0.919166666666667,0.015955667749528165
0.012359627750174408,0.9215833333333334,0.016287137051468958,0.9190833333333334,0.015916230360512148,0.9152083333333336,0.016148991626586333,0.9222499999999996,0.01607080686628189,0.9189166666666662,0.016165592747836022,0.9155416666666664,0.016523919951257182,0.9223333333333334,0.013243447016879288,0.919125,0.013131215459524077,0.9158749999999998,0.013715803435777595,0.9196666666666669,0.013930382462644568,0.9177916666666665,0.014471655725743488,0.9161249999999996,0.0139984498149696,0.9294166666666666,0.014792781648117726,0.9305833333333332,0.014218288301417371,0.93175,0.0145485298990043,0.9190000000000002,0.015876257605479806
0.013108696098669824,0.9217500000000004,0.016175899425448403,0.91825,0.01559001639226562,0.9148333333333334,0.01586312985790914,0.9224583333333334,0.015623555488783941,0.9194583333333328,0.016753471862406437,0.9162499999999998,0.016636430907298987,0.9223333333333332,0.013180372613178356,0.9187083333333332,0.01300100156398215,0.915875,0.013377466023960664,0.9197083333333332,0.014319700396462359,0.9177916666666668,0.014690735459238697,0.9163750000000002,0.014055384002027277,0.9295833333333332,0.014760824653265297,0.9309166666666666,0.01402354171463907,0.9319166666666668,0.013971946098442331,0.9182083333333331,0.015589737988675603
0.0138577644471653,0.9215000000000002,0.016235249715767636,0.9181666666666668,0.016011280745496622,0.9144166666666664,0.015363873571177003,0.9226666666666664,0.01563827214098652,0.9193333333333332,0.016636639617957034,0.9162083333333332,0.016986463156159242,0.9222916666666664,0.01307663044858608,0.9192083333333334,0.012891036399159077,0.9157083333333336,0.013470067124306873,0.9201250000000002,0.01457207899069694,0.91825,0.014288447159233997,0.9162916666666664,0.01433714823263135,0.9299166666666666,0.014112396048234409,0.9309166666666666,0.01382404306513354,0.9320416666666668,0.013989020992668973,0.9180416666666666,0.01596605557285691
0.014606832795660718,0.9213333333333336,0.016077935190813526,0.918166666666667,0.015766525721709695,0.914375,0.01581660300303309,0.9228749999999998,0.015826698171128417,0.9193749999999998,0.016890938974623182,0.9159583333333332,0.01679693879186852,0.9222916666666658,0.012937818702462082,0.9194583333333334,0.013264863256823349,0.9157500000000004,0.0133434857181739,0.9204583333333336,0.0141788550509396,0.9183750000000004,0.014171506526203281,0.9164166666666664,0.014508378805213057,0.93,0.014308117354223169,0.9309999999999998,0.013938356351370057,0.9321666666666666,0.01379512796445018,0.918041666666667,0.015755896162671576
0.015355901144156138,0.9211250000000002,0.015810894187236843,0.917416666666667,0.01552752931623916,0.9145,0.015759476866670133,0.922875,0.016182498691144347,0.9193749999999996,0.016609014871448575,0.9164166666666664,0.017454504353381736,0.9224999999999997,0.013223506006771085,0.9197083333333332,0.013262245389743677,0.9160833333333336,0.013351810114487588,0.919916666666667,0.01427872348791881,0.918125,0.014257977786332653,0.9162916666666668,0.013794058201510771,0.9300416666666668,0.01433230374209099,0.9308749999999998,0.01431533511463997,0.9324166666666664,0.01368266340219541,0.9172916666666671,0.015573247627475351
0.016104969492651555,0.9207083333333336,0.015498151771528537,0.9173333333333332,0.015700318468107582,0.9144166666666668,0.015853276913272187,0.9223749999999996,0.016348579194127737,0.9193333333333328,0.017194960502038562,0.9160833333333332,0.01748630416449779,0.9225416666666664,0.01305164687352178,0.919708333333333,0.0129227808109899,0.916375,0.013093613264998052,0.9195416666666668,0.014412029601073609,0.9182083333333332,0.014509994161113756,0.9163750000000002,0.01409485475468106,0.9302499999999996,0.014421964344552913,0.9311249999999996,0.014336663857242228,0.9324166666666664,0.01410255099066989,0.9172083333333335,0.015797712123384617
0.016854037841146974,0.9211666666666668,0.015750661361775675,0.9177916666666668,0.015410528057143266,0.9142083333333332,0.015650201897881195,0.9225416666666664,0.016340506503097683,0.9194166666666662,0.016731332881752117,0.9159999999999999,0.017379745554971602,0.9221666666666664,0.013103222674000627,0.9194166666666664,0.013257859304327121,0.9159166666666672,0.0129633564755086,0.9198750000000002,0.014331819202971637,0.9184999999999997,0.013883443376914812,0.9168749999999998,0.01406674318699565,0.9307916666666662,0.014281337375127797,0.9316249999999996,0.01388438121295532,0.9327499999999996,0.013700922515574544,0.9176250000000001,0.015457771777760636
0.01760310618964239,0.9213333333333332,0.01581665788549106,0.9183333333333332,0.015705625319186328,0.9142499999999996,0.015365681457933015,0.9231249999999998,0.0164430308607899,0.91975,0.01650568084024405,0.916625,0.01672899802737748,0.9219583333333328,0.013464910673466952,0.9192916666666668,0.013557426726501023,0.9164166666666664,0.013476059018372784,0.9199583333333334,0.0142350677124409,0.9177916666666665,0.014082532028485969,0.916625,0.013789022908740756,0.9309583333333334,0.01474970574094427,0.9316666666666664,0.01388444373310568,0.9330416666666664,0.013856343813895812,0.9180416666666666,0.015667497761643712
0.01835217453813781,0.92175,0.015581105010022012,0.9179583333333332,0.01525244743566676,0.9143333333333332,0.0152333698030198,0.9228750000000004,0.01641259467265577,0.9199583333333332,0.016553731955866218,0.9165416666666666,0.016967646910124763,0.9221666666666666,0.014014873052106695,0.91925,0.013743432775127335,0.9164583333333336,0.013767350164630644,0.9199583333333334,0.014332303742090987,0.9176666666666666,0.014106735979665878,0.9165000000000004,0.01403269990652784,0.930875,0.014276473946088126,0.93225,0.013872184399005076,0.933625,0.0137960718040398,0.9178749999999999,0.015204565743369466
0.01910124288663323,0.9215416666666666,0.015073373783669734,0.918125,0.015155158179459702,0.91475,0.01544501897412596,0.92275,0.016446673084717024,0.9197916666666665,0.016476782908080082,0.9166666666666666,0.01707825127659932,0.9220416666666662,0.013989020992668973,0.9196249999999996,0.013814181018874121,0.9162916666666672,0.013570738025455923,0.9199166666666668,0.014433516165123759,0.9181666666666668,0.01406236111042523,0.9165833333333336,0.014072974494083004,0.9315833333333337,0.014171322764261947,0.93275,0.013842115686074385,0.9340000000000002,0.013788078586630954,0.918083333333333,0.015127008590229885
0.019850311235128648,0.9215833333333332,0.014878909383568553,0.9185833333333332,0.015462993457499312,0.9147916666666666,0.015801228415678457,0.9225833333333332,0.016055243172662742,0.9199583333333332,0.0168860046422408,0.9162083333333332,0.01716540246154067,0.9225,0.013657517262583914,0.919958333333333,0.013411166056685749,0.9158333333333336,0.01386943081424435,0.9202083333333332,0.014609203244682597,0.9183750000000002,0.014151891805220482,0.9168333333333332,0.014365274487844316,0.9323750000000004,0.014300288944244753,0.9335416666666664,0.01393779583642183,0.9344583333333332,0.013883881041617212,0.9185416666666667,0.015454626689477525
0.02059937958362407,0.9215416666666668,0.014288143394670506,0.9185000000000004,0.015072970657585857,0.91475,0.015218546798780309,0.9228333333333332,0.016305247962270036,0.9200416666666664,0.01660399675780904,0.9163749999999998,0.017047268842838137,0.9229999999999999,0.013668699035875113,0.9197083333333336,0.013684883692113226,0.9159583333333332,0.014099780829659875,0.9203333333333332,0.01456403484996898,0.9187499999999996,0.013848134651762059,0.9167916666666668,0.01439949603670597,0.93275,0.014594281604640753,0.9337083333333334,0.014462535412421831,0.9347916666666662,0.013762305100042895,0.918541666666667,0.015063234767694037
0.021348447932119485,0.9213333333333332,0.014333333333333332,0.9181250000000002,0.014556821138788034,0.9149166666666668,0.014906886924431187,0.9225416666666664,0.016576788909663884,0.9195416666666664,0.016672863431336553,0.9163750000000004,0.016634917676715776,0.9226666666666666,0.013451559182654043,0.9196666666666669,0.01317193987231948,0.9162083333333332,0.013761295865175226,0.920708333333333,0.014314850001154594,0.919083333333333,0.013713081751054752,0.9173749999999998,0.01485759953319811,0.9328750000000005,0.014479331533833541,0.9338333333333332,0.014396180048887968,0.9348333333333334,0.013620858188006282,0.9181250000000004,0.014613955944005478
0.022097516280614904,0.9216666666666664,0.01395429045928965,0.9180833333333334,0.014830289949963875,0.9142499999999998,0.015119661592332887,0.9219166666666664,0.01619992283932241,0.9189583333333332,0.016845653494794034,0.916125,0.0163846451661982,0.9227916666666668,0.013285787623538835,0.9195833333333332,0.0127298315429196,0.9161666666666668,0.013458784822148271,0.9209999999999999,0.014087031072743618,0.9193333333333328,0.01416568624058385,0.9176666666666664,0.0151419212049785,0.93325,0.014443135624464191,0.9341666666666668,0.014322670452429213,0.9351250000000002,0.013529225053769918,0.9180833333333334,0.015007174210282807
0.022846584629110333,0.9219166666666664,0.014031462662332966,0.9184583333333328,0.014737930561046272,0.9145416666666666,0.015085347471415206,0.9222916666666666,0.016206940814217696,0.9189166666666664,0.016505680840244057,0.9156249999999996,0.017244916722842625,0.92225,0.012961213506286954,0.9189583333333337,0.01325596039942451,0.9159166666666666,0.01358077685554106,0.9209166666666664,0.014307874677176119,0.9191249999999996,0.014421663392272056,0.9175416666666664,0.014555866992003216,0.9337916666666668,0.014660450860885696,0.9345416666666668,0.014203322674642015,0.935541666666667,0.013662029192863948,0.9184166666666664,0.01471936555094077
0.02359565297760574,0.9217083333333328,0.01418130371298773,0.918208333333333,0.01486927994595269,0.9144166666666668,0.014736340190909743,0.9220416666666666,0.01597301326543547,0.9187916666666662,0.01638294972423057,0.915583333333333,0.01730265714982656,0.9222916666666666,0.013044728075186356,0.9190416666666668,0.01378600085029898,0.915875,0.014222866467613175,0.9215416666666668,0.014268689011647519,0.9192916666666668,0.014343927770624362,0.9179999999999998,0.0143913554299486,0.93425,0.014577141542687837,0.9350833333333334,0.014220241832605304,0.9360416666666668,0.013815186390345959,0.9182499999999993,0.014878909383568544
0.02434472132610116,0.9216666666666672,0.013743685418725523,0.9177499999999996,0.014517948661341009,0.9135416666666668,0.0150031825327532,0.9219583333333332,0.01606145965070145,0.9186249999999998,0.01678039323800911,0.9155416666666664,0.017423991681331547,0.9215833333333338,0.01382404306513352,0.9188333333333334,0.013612698320155166,0.9154583333333336,0.013896879645765392,0.921375,0.014010846492787093,0.9196666666666662,0.01458309523615157,0.9180833333333328,0.0141104275862451,0.93425,0.014577141542687834,0.9354583333333334,0.014310483239763624,0.9367916666666668,0.01337954232318049,0.9176249999999996,0.014569696004607181
0.025093789674596585,0.9216666666666664,0.014053469322555195,0.9177916666666665,0.014356026125328372,0.91425,0.014662641493112862,0.9218750000000002,0.016472567684217024,0.9184999999999997,0.017077438007174508,0.9157916666666666,0.017027296304594115,0.9216666666666667,0.01394433377556791,0.918666666666667,0.013810221657244395,0.9152916666666672,0.014129301213357212,0.9215000000000004,0.01409195988261864,0.9202916666666664,0.014271122259848931,0.9180416666666662,0.01495078732597941,0.934625,0.01459160479712754,0.9356250000000002,0.014039564630001892,0.9371666666666666,0.013396724309405729,0.9177499999999996,0.014335028969470389
0.025842858023092,0.9211249999999996,0.013933809302077672,0.9174166666666664,0.014268993190364428,0.9141666666666666,0.014648663192705785,0.92175,0.016235891311125072,0.9191666666666664,0.017187689392895913,0.9159999999999999,0.017113996870657903,0.921375,0.014363280246672213,0.9182916666666672,0.014023727413050902,0.9152083333333336,0.01388288064488058,0.9215000000000004,0.01398312475013284,0.9200416666666664,0.014215540693980726,0.9183749999999998,0.014700658998834024,0.934875,0.01399348806886022,0.9357083333333334,0.013542051276589452,0.9372083333333336,0.01356510791618621,0.9172916666666666,0.0143187304488445
0.02659192637158741,0.9210833333333328,0.013971946098442321,0.917625,0.014153854500531715,0.9143333333333328,0.01488287606613721,0.9219166666666668,0.016723029696266822,0.9186666666666669,0.01749285568453589,0.915625,0.017508678403707238,0.9210416666666664,0.014791079800564473,0.918375,0.014481729389513906,0.9148749999999998,0.01423945760124934,0.9214166666666672,0.014584761834797906,0.9196666666666669,0.014554495296413852,0.9182083333333332,0.014671814910834226,0.9350416666666668,0.01363200635351312,0.9360416666666668,0.013386288071505608,0.937125,0.013424105080869343,0.9176249999999999,0.014153854500531717
0.02734099472008284,0.9207916666666665,0.014055878070520288,0.9177500000000002,0.014315638302220391,0.9145833333333334,0.014826543389775269,0.9219999999999996,0.017277152543170988,0.9190833333333336,0.017614506332376538,0.9155416666666666,0.017996479208136473,0.9206666666666664,0.014975906576156838,0.9177499999999996,0.014811547672152434,0.9149166666666668,0.01453898017209062,0.9217083333333334,0.014520041226602009,0.9198333333333332,0.015192286054295947,0.9182916666666668,0.01471010376502414,0.9352916666666664,0.01346491067346696,0.9360416666666668,0.013510219897050776,0.9373750000000004,0.01330928821454317,0.9177500000000001,0.01433502896947039
0.028090063068578253,0.920875,0.014110119989252785,0.9175,0.01497683396300952,0.9142916666666668,0.015121670891655968,0.9219999999999996,0.017524585904126547,0.9188333333333336,0.01812840006423316,0.9157916666666668,0.01794856656300626,0.9200833333333336,0.014953399836380572,0.9177083333333332,0.014583035711248716,0.9151666666666664,0.01469977324088141,0.9215000000000004,0.014737518259342188,0.9201249999999996,0.014827187397180587,0.9182916666666664,0.0149349864226401,0.93575,0.013374675489313544,0.9367500000000004,0.013662346878271768,0.9382500000000004,0.013426497433557777,0.9174583333333336,0.015002256774676702
0.028839131417073668,0.92075,0.014414257987608422,0.9176250000000004,0.015185828097275427,0.914125,0.015698936181226482,0.9217916666666668,0.017957849954824755,0.9189166666666668,0.017972007554960454,0.916041666666667,0.017982196056099492,0.9200833333333334,0.014878909383568548,0.9179999999999998,0.014715826703096076,0.9154999999999998,0.014991664350564947,0.9213333333333336,0.014649611295563816,0.92025,0.014470036089949609,0.918708333333333,0.014874416421792441,0.9360833333333334,0.013751515068044931,0.9371666666666664,0.013683932183404015,0.9384166666666665,0.013217990686098169,0.917666666666667,0.015169413670643667
0.029588199765569086,0.9209583333333328,0.01426138677610904,0.9175416666666668,0.015282013301772625,0.9142916666666668,0.015618665382590576,0.9220833333333336,0.01806143066807769,0.9190833333333336,0.01811977894150172,0.9164583333333336,0.01809959905940214,0.9204166666666664,0.0147231393844293,0.918125,0.014736988140201654,0.9158749999999998,0.014853392336058743,0.9212083333333334,0.014570172633004572,0.9198333333333332,0.014614490525958585,0.9187499999999998,0.014360197692851503,0.9364583333333332,0.013336913581818282,0.9375416666666664,0.013309809978608514,0.9386666666666664,0.013297869503545813,0.9176250000000001,0.015267919799370182
0.030337268114064512,0.9211249999999996,0.014326972910485231,0.917416666666667,0.01511047282148671,0.9143333333333338,0.015169413670643662,0.9217083333333336,0.01788849529415173,0.9188333333333332,0.01795132307101625,0.9162083333333332,0.018354107548145426,0.9208333333333336,0.01425462887782226,0.9185833333333332,0.014412330754523275,0.9157916666666666,0.015043859489284425,0.9207083333333332,0.014754413181598687,0.919875,0.014524344984274575,0.9186666666666664,0.01422634488858219,0.9362083333333332,0.013710739403839607,0.937375,0.01364931571341379,0.9386249999999998,0.01352665834975923,0.9174583333333336,0.015103749994252706
0.031086336462559924,0.9210833333333333,0.014764587889797513,0.9178333333333336,0.015102428060856085,0.9143750000000004,0.015216892568604281,0.9220416666666668,0.01796983390450662,0.9194583333333334,0.018100366402061828,0.91625,0.01817641175932269,0.9207916666666668,0.014646233398992991,0.919,0.014770466027403006,0.9158333333333332,0.015406528197848822,0.9207083333333328,0.014810785765785685,0.91975,0.014773991787371928,0.918625,0.014593508355125262,0.9364583333333332,0.01381769949899203,0.9378333333333329,0.01368393218340402,0.9389583333333332,0.013422553056537185,0.9178333333333335,0.01504714812403555
0.031835404811055346,0.9212916666666664,0.015050782094850296,0.9176666666666664,0.015003703246569187,0.9149166666666664,0.01585502899538327,0.9222916666666664,0.018170441121655667,0.9194166666666668,0.018171826484362483,0.9157916666666668,0.01778532283466716,0.9211666666666666,0.015019431857874427,0.9187916666666668,0.014918703306029422,0.9157916666666666,0.015632442671856782,0.9207916666666665,0.01496517949181439,0.9197916666666662,0.014901004347209468,0.9184166666666668,0.014775871848689287,0.9364166666666666,0.014188953058238259,0.9379166666666664,0.013997767679169423,0.9392916666666664,0.013464910673466958,0.9179166666666664,0.01502197464457392
0.032584473159550764,0.9213333333333334,0.01443952907819364,0.9182499999999992,0.014757060457060303,0.9151666666666664,0.015580436450882876,0.9223749999999996,0.018190303812135124,0.919333333333333,0.018123036292090902,0.915875,0.017797032758299896,0.9213333333333334,0.014734690736866887,0.9185000000000002,0.015228810415349804,0.9157500000000004,0.01573191201207137,0.9209583333333332,0.014588748994421087,0.919375,0.014663766285189712,0.9183333333333332,0.014794894014114759,0.9373749999999996,0.013659487443613037,0.9383333333333332,0.01380418616056577,0.9394166666666666,0.013372598434443805,0.9183333333333328,0.014729034063523789
0.03333354150804618,0.9212916666666666,0.01413716290491129,0.9184999999999997,0.014652455236049838,0.9152083333333328,0.015155158179459697,0.9217083333333328,0.017857411704325397,0.919083333333333,0.018058354483913155,0.9161666666666664,0.017912596436896317,0.9209583333333332,0.014973993659378624,0.9182916666666664,0.014972138476368543,0.9152916666666672,0.015782319133201626,0.9209166666666664,0.014747645763156753,0.9195000000000004,0.014492335138885572,0.9185000000000004,0.014585952145814813,0.9374583333333332,0.013511761851562266,0.9381666666666664,0.013853399101544235,0.9396666666666668,0.013658534165698585,0.9185416666666661,0.014537726304725607
0.0340826098565416,0.9214999999999998,0.014345924702003543,0.9186666666666664,0.014516274391944447,0.9152499999999996,0.015409007106234971,0.922,0.017682382946499785,0.9190833333333333,0.017872814551715122,0.9160416666666664,0.0180746426889533,0.9210833333333334,0.015200283257594609,0.918333333333333,0.015347819244295116,0.9156249999999998,0.015728545793485732,0.9209583333333334,0.014777927891885837,0.9194583333333336,0.014695461790029672,0.9184166666666664,0.014728798321655438,0.9375416666666664,0.013659995831299187,0.9384583333333332,0.013733007176547723,0.940166666666667,0.013373896631539782,0.9188333333333331,0.014511489700693493
0.03483167820503702,0.9208333333333334,0.014902460646931194,0.918625,0.015272467511469406,0.9151249999999996,0.015687430832074162,0.9220833333333336,0.017805858898438758,0.9193333333333336,0.017680811947167776,0.9160416666666664,0.01822005724774516,0.9206666666666669,0.01542364706834569,0.918083333333333,0.015454008829067252,0.915125,0.01612403097863558,0.9209583333333335,0.014425996499375688,0.9193333333333332,0.014929463784372456,0.9179583333333332,0.014921030553476444,0.9381249999999998,0.013650841956125313,0.9390833333333328,0.013682663402195415,0.94025,0.013163237950190426,0.9188750000000002,0.015183541436554098
0.03558074655353244,0.9211250000000002,0.014509994161113756,0.9185833333333336,0.015145360492389875,0.9149166666666666,0.014981238266578632,0.9220416666666664,0.01799300597145704,0.919375,0.017943536053718928,0.9164166666666664,0.017801178175740055,0.9205416666666664,0.015549595832546753,0.91825,0.01587253917934997,0.9155833333333334,0.01606216223164102,0.9205000000000002,0.015056375541425781,0.9189583333333332,0.015005496678069519,0.918083333333333,0.014811547672152441,0.9382916666666664,0.013753724243111595,0.9395416666666664,0.013120634194529879,0.9407083333333336,0.01343393040443158,0.9186250000000001,0.015080282840701478
0.036329814902027864,0.9210833333333334,0.014708038240665838,0.9182499999999998,0.01546478975680633,0.9148333333333336,0.015183141235520982,0.922,0.017705931209625762,0.9192916666666668,0.01779274001446157,0.9165,0.01789553016817327,0.9204583333333332,0.015738697443633064,0.9179583333333337,0.016016430365929438,0.9149583333333334,0.01609860026696592,0.9205000000000002,0.015010181729597937,0.9194583333333332,0.014533904327468232,0.9184166666666664,0.014653166134927209,0.9383749999999994,0.013753724243111592,0.939875,0.013212407363282944,0.941125,0.013722889941019473,0.9186249999999998,0.015326934806266889
0.03707888325052328,0.9212500000000003,0.015077346878310147,0.918375,0.015073834485992966,0.915125,0.015810894187236847,0.92225,0.017510116123734487,0.9195,0.017520622769246017,0.9171249999999996,0.0179408267337068,0.9207499999999996,0.015828727400240068,0.9182916666666668,0.01602943256429663,0.9158333333333336,0.01585086748414734,0.9202083333333336,0.015150575254938525,0.919583333333333,0.01477963125385745,0.9183749999999996,0.015147366382752247,0.9385416666666666,0.014170036363946129,0.9399166666666668,0.013934120791145102,0.9411666666666668,0.013458784822148278,0.9185416666666667,0.01514599094370079
0.03782795159901869,0.9215416666666664,0.014747351457126119,0.91825,0.014766469148415638,0.9154583333333336,0.01578715854737641,0.9221666666666672,0.01722482059251835,0.9197500000000002,0.017214133405108974,0.9167916666666668,0.01747572721424395,0.92075,0.01601193131525502,0.9179166666666668,0.01598067409230425,0.9162083333333332,0.015949083481156173,0.9203749999999996,0.014653343854257666,0.9192499999999996,0.014953399836380572,0.9182916666666664,0.015374887081789494,0.938625,0.014227260121174262,0.9401666666666666,0.013963245404354322,0.9416666666666668,0.0135092560861063,0.918416666666667,0.014757060457060307
0.03857701994751417,0.9214583333333332,0.014238482187368137,0.9185,0.014718657849440231,0.9154166666666668,0.01577951379338271,0.9222083333333336,0.01711029376655403,0.9197916666666672,0.017089175830201853,0.9167083333333336,0.017380494734679505,0.9205833333333332,0.015570404619020026,0.9184166666666664,0.015819950484541132,0.91625,0.016162155728051183,0.9207083333333328,0.014488441274186654,0.9196666666666664,0.015470401847829716,0.9181666666666668,0.015283433296655987,0.9392083333333334,0.014339569864151743,0.9407500000000002,0.013783796848312713,0.9421666666666664,0.013653448892740136,0.9187083333333332,0.014695934339507331
0.03932608829600959,0.9212083333333332,0.014124877088944087,0.9185416666666668,0.014575890958093153,0.9156249999999996,0.015180339532873855,0.9223750000000004,0.01704726884283813,0.9195,0.017005717992617783,0.9163333333333332,0.017204650534085243,0.9209166666666664,0.015410809698246085,0.919,0.015495519065559273,0.9162083333333332,0.015975186922919618,0.9209166666666666,0.015202110599080191,0.9196666666666664,0.015568843530875644,0.9184166666666664,0.015147194459701098,0.9396666666666664,0.014333333333333337,0.941375,0.013821217083407188,0.9427083333333336,0.014084011324903143,0.9188750000000001,0.01450041905524725
0.040075156644505006,0.9213749999999996,0.014109627820117087,0.9184166666666668,0.014596184813543259,0.915625,0.014837955740450081,0.9224583333333332,0.01642105482807564,0.9198333333333334,0.016905784677309573,0.9164583333333332,0.01675264282633239,0.920875,0.0153092541911384,0.9186666666666664,0.01579029237643601,0.9165833333333328,0.016329718987852238,0.920875,0.015587956087954557,0.9197916666666662,0.01596301062874209,0.9189999999999998,0.01555813470681994,0.9401666666666666,0.014500000000000006,0.9415833333333332,0.013983869675848358,0.9431250000000002,0.014106182155353022,0.91875,0.014533247323904507
